obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,total_mean_cost,optimal_threshold
18,48,281,19,0.2727272727272727,0.4864864864864865,0.8169398907103825,0.34951456310679613,6220526.355555557,5712728.285714285,7464631.626666666,7997819.6,18661579.066666666,13329699.333333334,9.0,21.0,5.0,9.0,21.0,5.0,19397886.26793651,0.31359999999999977
