mean_loss,std_loss,max_loss,min_loss,median_loss,p99_loss,zero_prob,mean_events,std_events,max_events,median_events,p99_events,mean_event_days,std_event_days,p99_event_days,method,n_simulations,min_days,n_fishermen,daily_wage,mean_daily_probability,std_daily_probability,max_daily_probability,min_daily_probability,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,optimal_threshold,obs_mean_yearly_loss,obs_std_yearly_loss,obs_max_yearly_loss
174221169.7415666,16170683.31771668,234602708.26666668,114635414.2666666,173286091.33333328,213275189.33333328,0.0,44.85825,4.330664722360759,61.0,45.0,55.0,65.35075,6.065659439624022,80.0,independent_daily_probability_draws,4000,1,50290.0,53.01133160999536,0.17852567824859264,0.20777123611654272,0.9702815155467648,0.0026370395221083,18,48,281,19,0.2727272727272727,0.4864864864864865,0.8169398907103825,0.34951456310679613,9.0,21.0,5.0,9.0,21.0,5.0,6220526.355555557,5712728.285714285,7464631.626666666,7997819.6,18661579.066666666,13329699.333333334,0.31359999999999977,98639775.06666665,0.0,98639775.06666665
