mean_loss,std_loss,max_loss,zero_prob,method,block_length,window_days,trigger_feature,trigger_threshold,min_days,n_fishermen,daily_wage,n_simulations,n_jobs
1018494.3457554945,234741.6478664743,1903509.0219780225,0.0,speed_optimized_block_bootstrap,7,20,swh_p75_swan,2.2483749500000005,1,3853.0,8.098901098901099,4000,12
