mean_loss,std_loss,max_loss,zero_prob,method,block_length,window_days,trigger_feature,trigger_threshold,min_days,n_fishermen,daily_wage,n_simulations,n_jobs
185474.82749999996,27054.95303336508,290871.4285714286,0.0,speed_optimized_block_bootstrap,7,20,swh_mean_waverys,0.365,1,210.0,12.591836734693876,4000,12
