mean_loss,std_loss,max_loss,min_loss,zero_prob,p99_loss,mean_events,std_events,p99_events,max_events,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,method,rule_features,thresholds,min_days,n_fishermen,daily_wage,n_simulations
237144.83142857137,34143.38904470847,375488.5714285715,126925.71428571429,0.0,322602.85714285716,89.682,12.912140643595857,122.0,142.0,32.47625,57.20575,17.10175,53.0,81.0,32.0,85876.48392857143,151268.3475,45221.91321428573,140147.14285714287,214187.14285714278,84617.14285714287,227,396,1812,122,0.36436597110754415,0.6504297994269341,0.7974188502150958,0.4670781893004115,enhanced_multi_rule_block_bootstrap,"['anom_swe_mean', 'swh_max_swan']","(np.float64(0.01015625), np.float64(1.34))",1,210.0,12.591836734693876,4000
