mean_loss,std_loss,max_loss,zero_prob,method,block_length,window_days,trigger_feature,trigger_threshold,min_days,n_fishermen,daily_wage,n_simulations,n_jobs
176657.45678571428,26349.892178784925,277649.9999999999,0.0,speed_optimized_block_bootstrap,7,20,anom_swe_p80,0.06510111979166662,1,210.0,12.591836734693876,4000,12
