mean_loss,std_loss,max_loss,zero_prob,method,block_length,window_days,trigger_feature,trigger_threshold,min_days,n_fishermen,daily_wage,n_simulations,n_jobs
127766.59714285714,23547.93604431381,224764.2857142857,0.0,speed_optimized_block_bootstrap,7,20,swh_mean_waverys,0.3880156250000001,1,210.0,12.591836734693876,4000,12
