mean_loss,std_loss,max_loss,zero_prob,method,block_length,window_days,trigger_feature,trigger_threshold,min_days,n_fishermen,daily_wage,n_simulations,n_jobs
714579.5205409527,153675.18032907043,1304508.5866666671,0.0,speed_optimized_block_bootstrap,7,20,swh_max_swan,2.084194414166667,3,1319.0,8.830476190476192,4000,12
