mean_loss,std_loss,max_loss,min_loss,median_loss,p99_loss,zero_prob,mean_events,std_events,max_events,median_events,p99_events,mean_event_days,std_event_days,p99_event_days,method,n_simulations,min_days,n_fishermen,daily_wage,mean_daily_probability,std_daily_probability,max_daily_probability,min_daily_probability,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,optimal_threshold,obs_mean_yearly_loss,obs_std_yearly_loss,obs_max_yearly_loss
1583601.157583333,146985.081427449,2132445.3333333335,1041990.3333333335,1575101.6666666665,1938586.6666666658,0.0,44.85825,4.330664722360759,61.0,45.0,55.0,65.35075,6.065659439624022,80.0,independent_daily_probability_draws,4000,1,523.0,46.333333333333336,0.17852567824859264,0.20777123611654272,0.9702815155467648,0.0026370395221083,30,36,281,19,0.45454545454545453,0.6122448979591837,0.8497267759562842,0.5217391304347826,12.0,18.0,4.0,12.0,18.0,4.0,72697.0,40387.22222222222,84813.16666666666,169626.33333333334,96929.33333333334,145394.0,0.31359999999999977,1187384.3333333333,0.0,1187384.3333333333
