mean_loss,std_loss,max_loss,min_loss,zero_prob,p99_loss,mean_events,std_events,p99_events,max_events,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,method,rule_features,thresholds,min_days,n_fishermen,daily_wage,n_simulations
811008.3293714287,177488.76800674267,1502514.3542857144,209653.16571428577,0.0,1246271.5961904766,108.81475,14.058393664907095,142.00999999999976,165.0,61.07275,47.742,18.286,91.0,68.0,32.0,410690.16868761915,128133.0264457143,41624.88894285716,745433.4780952382,326127.1466666667,163063.57333333336,428,334,1670,132,0.5616797900262467,0.7642857142857142,0.8182527301092044,0.6475037821482602,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'anom_swh_p80_waverys']","(np.float64(1.953333395), np.float64(0.19837812499999985))",3,1319.0,8.830476190476192,4000
