mean_loss,std_loss,max_loss,min_loss,zero_prob,p99_loss,mean_events,std_events,p99_events,max_events,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,method,rule_features,thresholds,min_days,n_fishermen,daily_wage,n_simulations
1248170.1220800004,165467.03470483303,1828641.5009523819,687196.4876190476,0.0,1653930.52952381,107.163,14.206351783621296,142.0,157.0,60.61575,46.54725,18.743,90.00999999999976,67.0,33.0,706015.7710914287,542154.3509885715,218307.1824990477,1048382.3025523787,780375.6723809527,384364.13714285725,425,325,1679,135,0.5666666666666667,0.7589285714285714,0.8205928237129485,0.648854961832061,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'anom_swh_max_swan']","(np.float64(1.953333395), np.float64(0.26049826140624993))",1,1319.0,8.830476190476192,4000
