mean_loss,std_loss,max_loss,zero_prob,method,block_length,window_days,trigger_feature,trigger_threshold,min_days,n_fishermen,daily_wage,n_simulations,n_jobs
762153.3180609526,135045.71175878437,1246271.5961904766,0.0,speed_optimized_block_bootstrap,7,20,swh_max_swan,2.16016664,2,1319.0,8.830476190476192,4000,12
