cost_type,loss,probability
FN_Cost,1234624.198095238,0.017745563609097726
FN_Cost,1222976.8000000007,0.01799550112471882
FN_Cost,1222976.8000000005,0.018245438640339916
FN_Cost,1222976.8000000005,0.01849537615596101
FN_Cost,1222976.8000000005,0.018745313671582105
FN_Cost,1222976.8000000005,0.0189952511872032
FN_Cost,1222976.8000000005,0.019245188702824295
FN_Cost,1222976.8000000005,0.01949512621844539
FN_Cost,1222976.8000000003,0.019745063734066485
FN_Cost,1222976.8000000003,0.019995001249687578
FN_Cost,1222976.8000000003,0.02024493876530867
FN_Cost,1222976.8,0.020494876280929768
FN_Cost,1222976.8,0.02074481379655086
FN_Cost,1222976.8,0.020994751312171957
FN_Cost,1222976.8,0.02124468882779305
FN_Cost,1211329.4019047625,0.021494626343414147
FN_Cost,1211329.4019047625,0.02174456385903524
FN_Cost,1211329.4019047625,0.021994501374656337
FN_Cost,1211329.4019047625,0.02224443889027743
FN_Cost,1211329.4019047625,0.022494376405898527
FN_Cost,1211329.4019047623,0.02274431392151962
FN_Cost,1211329.4019047623,0.022994251437140716
FN_Cost,1211329.4019047623,0.02324418895276181
FN_Cost,1211329.4019047623,0.023494126468382906
FN_Cost,1211329.4019047623,0.023744063984004
FN_Cost,1211329.4019047623,0.023994001499625092
FN_Cost,1211329.4019047623,0.02424393901524619
FN_Cost,1211329.4019047623,0.024493876530867282
FN_Cost,1211329.4019047623,0.02474381404648838
FN_Cost,1211329.4019047623,0.02499375156210947
FN_Cost,1211329.4019047623,0.025243689077730568
FN_Cost,1211329.4019047623,0.02549362659335166
FN_Cost,1211329.401904762,0.025743564108972758
FN_Cost,1211329.401904762,0.02599350162459385
FN_Cost,1211329.401904762,0.026243439140214948
FN_Cost,1199682.0038095245,0.02649337665583604
FN_Cost,1199682.0038095245,0.026743314171457137
FN_Cost,1199682.0038095245,0.02699325168707823
FN_Cost,1199682.0038095245,0.027243189202699324
FN_Cost,1199682.0038095245,0.02749312671832042
FN_Cost,1199682.0038095242,0.027743064233941513
FN_Cost,1199682.0038095242,0.02799300174956261
FN_Cost,1199682.0038095242,0.028242939265183703
FN_Cost,1199682.0038095242,0.0284928767808048
FN_Cost,1199682.0038095242,0.028742814296425893
FN_Cost,1199682.0038095242,0.02899275181204699
FN_Cost,1199682.003809524,0.029242689327668082
FN_Cost,1199682.003809524,0.02949262684328918
FN_Cost,1199682.003809524,0.029742564358910272
FN_Cost,1199682.003809524,0.02999250187453137
FN_Cost,1199682.003809524,0.030242439390152462
FN_Cost,1199682.003809524,0.030492376905773555
FN_Cost,1199682.003809524,0.03074231442139465
FN_Cost,1199682.003809524,0.030992251937015745
FN_Cost,1199682.003809524,0.03124218945263684
FN_Cost,1199682.003809524,0.031492126968257934
FN_Cost,1199682.003809524,0.03174206448387903
FN_Cost,1199682.0038095238,0.03199200199950013
FN_Cost,1199682.0038095238,0.03224193951512122
FN_Cost,1199682.0038095238,0.032491877030742314
FN_Cost,1188034.6057142864,0.03274181454636341
FN_Cost,1188034.6057142862,0.03299175206198451
FN_Cost,1188034.6057142862,0.0332416895776056
FN_Cost,1188034.6057142862,0.03349162709322669
FN_Cost,1188034.6057142862,0.033741564608847786
FN_Cost,1188034.605714286,0.03399150212446888
FN_Cost,1188034.605714286,0.03424143964008998
FN_Cost,1188034.605714286,0.03449137715571107
FN_Cost,1188034.605714286,0.034741314671332166
FN_Cost,1188034.605714286,0.03499125218695326
FN_Cost,1188034.605714286,0.03524118970257436
FN_Cost,1188034.605714286,0.03549112721819545
FN_Cost,1188034.605714286,0.035741064733816545
FN_Cost,1188034.605714286,0.03599100224943764
FN_Cost,1188034.605714286,0.03624093976505874
FN_Cost,1188034.605714286,0.03649087728067983
FN_Cost,1188034.605714286,0.036740814796300925
FN_Cost,1188034.605714286,0.03699075231192202
FN_Cost,1188034.6057142857,0.03724068982754311
FN_Cost,1188034.6057142857,0.03749062734316421
FN_Cost,1188034.6057142857,0.037740564858785304
FN_Cost,1188034.6057142857,0.0379905023744064
FN_Cost,1188034.6057142857,0.03824043989002749
FN_Cost,1176387.2076190484,0.03849037740564859
FN_Cost,1176387.2076190482,0.03874031492126968
FN_Cost,1176387.2076190482,0.03899025243689078
FN_Cost,1176387.2076190482,0.03924018995251187
FN_Cost,1176387.2076190482,0.03949012746813297
FN_Cost,1176387.2076190482,0.03974006498375406
FN_Cost,1176387.207619048,0.039990002499375156
FN_Cost,1176387.207619048,0.04023994001499625
FN_Cost,1176387.207619048,0.04048987753061734
FN_Cost,1176387.207619048,0.04073981504623844
FN_Cost,1176387.207619048,0.040989752561859535
FN_Cost,1176387.207619048,0.04123969007748063
FN_Cost,1176387.207619048,0.04148962759310172
FN_Cost,1176387.207619048,0.04173956510872282
FN_Cost,1176387.207619048,0.041989502624343915
FN_Cost,1176387.2076190477,0.04223944013996501
FN_Cost,1176387.2076190477,0.0424893776555861
FN_Cost,1176387.2076190477,0.0427393151712072
FN_Cost,1176387.2076190477,0.042989252686828294
FN_Cost,1176387.2076190477,0.04323919020244939
FN_Cost,1176387.2076190477,0.04348912771807048
FN_Cost,1176387.2076190477,0.04373906523369158
FN_Cost,1176387.2076190477,0.043989002749312674
FN_Cost,1176387.2076190477,0.04423894026493377
FN_Cost,1176387.2076190477,0.04448887778055486
FN_Cost,1176387.2076190477,0.04473881529617595
FN_Cost,1176387.2076190477,0.04498875281179705
FN_Cost,1176387.2076190475,0.045238690327418146
FN_Cost,1164739.8095238102,0.04548862784303924
FN_Cost,1164739.80952381,0.04573856535866033
FN_Cost,1164739.80952381,0.04598850287428143
FN_Cost,1164739.80952381,0.046238440389902526
FN_Cost,1164739.80952381,0.04648837790552362
FN_Cost,1164739.80952381,0.04673831542114471
FN_Cost,1164739.80952381,0.04698825293676581
FN_Cost,1164739.80952381,0.047238190452386905
FN_Cost,1164739.80952381,0.047488127968008
FN_Cost,1164739.80952381,0.04773806548362909
FN_Cost,1164739.80952381,0.047988002999250184
FN_Cost,1164739.80952381,0.048237940514871284
FN_Cost,1164739.80952381,0.04848787803049238
FN_Cost,1164739.80952381,0.04873781554611347
FN_Cost,1164739.80952381,0.048987753061734564
FN_Cost,1164739.8095238097,0.049237690577355664
FN_Cost,1164739.8095238097,0.04948762809297676
FN_Cost,1164739.8095238097,0.04973756560859785
FN_Cost,1164739.8095238097,0.04998750312421894
FN_Cost,1164739.8095238097,0.05023744063984004
FN_Cost,1164739.8095238097,0.050487378155461136
FN_Cost,1164739.8095238097,0.05073731567108223
FN_Cost,1164739.8095238097,0.05098725318670332
FN_Cost,1164739.8095238097,0.051237190702324416
FN_Cost,1164739.8095238097,0.051487128217945516
FN_Cost,1164739.8095238097,0.05173706573356661
FN_Cost,1164739.8095238095,0.0519870032491877
FN_Cost,1164739.8095238095,0.052236940764808795
FN_Cost,1164739.8095238095,0.052486878280429895
FN_Cost,1164739.8095238095,0.05273681579605099
FN_Cost,1164739.8095238095,0.05298675331167208
FN_Cost,1153092.4114285721,0.053236690827293175
FN_Cost,1153092.411428572,0.053486628342914275
FN_Cost,1153092.411428572,0.05373656585853537
FN_Cost,1153092.411428572,0.05398650337415646
FN_Cost,1153092.411428572,0.054236440889777554
FN_Cost,1153092.411428572,0.05448637840539865
FN_Cost,1153092.411428572,0.05473631592101975
FN_Cost,1153092.411428572,0.05498625343664084
FN_Cost,1153092.4114285717,0.055236190952261933
FN_Cost,1153092.4114285717,0.05548612846788303
FN_Cost,1153092.4114285717,0.05573606598350413
FN_Cost,1153092.4114285717,0.05598600349912522
FN_Cost,1153092.4114285717,0.05623594101474631
FN_Cost,1153092.4114285717,0.056485878530367406
FN_Cost,1153092.4114285717,0.056735816045988506
FN_Cost,1153092.4114285717,0.0569857535616096
FN_Cost,1153092.4114285717,0.05723569107723069
FN_Cost,1153092.4114285717,0.057485628592851785
FN_Cost,1153092.4114285717,0.05773556610847288
FN_Cost,1153092.4114285717,0.05798550362409398
FN_Cost,1153092.4114285717,0.05823544113971507
FN_Cost,1153092.4114285714,0.058485378655336165
FN_Cost,1153092.4114285714,0.05873531617095726
FN_Cost,1153092.4114285714,0.05898525368657836
FN_Cost,1153092.4114285714,0.05923519120219945
FN_Cost,1153092.4114285714,0.059485128717820544
FN_Cost,1153092.4114285714,0.05973506623344164
FN_Cost,1153092.4114285714,0.05998500374906274
FN_Cost,1153092.4114285714,0.06023494126468383
FN_Cost,1153092.4114285714,0.060484878780304924
FN_Cost,1141445.013333334,0.06073481629592602
FN_Cost,1141445.013333334,0.06098475381154711
FN_Cost,1141445.013333334,0.06123469132716821
FN_Cost,1141445.013333334,0.0614846288427893
FN_Cost,1141445.013333334,0.061734566358410396
FN_Cost,1141445.013333334,0.06198450387403149
FN_Cost,1141445.0133333337,0.06223444138965259
FN_Cost,1141445.0133333337,0.06248437890527368
FN_Cost,1141445.0133333337,0.06273431642089478
FN_Cost,1141445.0133333337,0.06298425393651587
FN_Cost,1141445.0133333337,0.06323419145213696
FN_Cost,1141445.0133333337,0.06348412896775806
FN_Cost,1141445.0133333337,0.06373406648337916
FN_Cost,1141445.0133333337,0.06398400399900026
FN_Cost,1141445.0133333337,0.06423394151462135
FN_Cost,1141445.0133333337,0.06448387903024244
FN_Cost,1141445.0133333337,0.06473381654586353
FN_Cost,1141445.0133333337,0.06498375406148463
FN_Cost,1141445.0133333337,0.06523369157710572
FN_Cost,1141445.0133333337,0.06548362909272681
FN_Cost,1141445.0133333337,0.06573356660834791
FN_Cost,1141445.0133333337,0.06598350412396901
FN_Cost,1141445.0133333337,0.06623344163959011
FN_Cost,1141445.0133333337,0.0664833791552112
FN_Cost,1141445.0133333337,0.0667333166708323
FN_Cost,1141445.0133333337,0.06698325418645339
FN_Cost,1141445.0133333337,0.06723319170207448
FN_Cost,1141445.0133333337,0.06748312921769557
FN_Cost,1141445.0133333337,0.06773306673331667
FN_Cost,1141445.0133333337,0.06798300424893776
FN_Cost,1141445.0133333337,0.06823294176455887
FN_Cost,1141445.0133333334,0.06848287928017996
FN_Cost,1141445.0133333334,0.06873281679580105
FN_Cost,1141445.0133333334,0.06898275431142215
FN_Cost,1141445.0133333334,0.06923269182704324
FN_Cost,1141445.0133333334,0.06948262934266433
FN_Cost,1141445.0133333334,0.06973256685828542
FN_Cost,1141445.0133333334,0.06998250437390652
FN_Cost,1141445.0133333334,0.07023244188952762
FN_Cost,1141445.0133333334,0.07048237940514872
FN_Cost,1141445.0133333334,0.07073231692076981
FN_Cost,1141445.0133333332,0.0709822544363909
FN_Cost,1141445.0133333332,0.071232191952012
FN_Cost,1129797.6152380959,0.07148212946763309
FN_Cost,1129797.6152380959,0.07173206698325418
FN_Cost,1129797.6152380959,0.07198200449887528
FN_Cost,1129797.6152380959,0.07223194201449637
FN_Cost,1129797.6152380956,0.07248187953011748
FN_Cost,1129797.6152380956,0.07273181704573857
FN_Cost,1129797.6152380956,0.07298175456135966
FN_Cost,1129797.6152380956,0.07323169207698076
FN_Cost,1129797.6152380956,0.07348162959260185
FN_Cost,1129797.6152380956,0.07373156710822294
FN_Cost,1129797.6152380956,0.07398150462384404
FN_Cost,1129797.6152380956,0.07423144213946513
FN_Cost,1129797.6152380956,0.07448137965508622
FN_Cost,1129797.6152380956,0.07473131717070733
FN_Cost,1129797.6152380956,0.07498125468632842
FN_Cost,1129797.6152380956,0.07523119220194951
FN_Cost,1129797.6152380956,0.07548112971757061
FN_Cost,1129797.6152380956,0.0757310672331917
FN_Cost,1129797.6152380956,0.0759810047488128
FN_Cost,1129797.6152380956,0.07623094226443389
FN_Cost,1129797.6152380956,0.07648087978005498
FN_Cost,1129797.6152380956,0.07673081729567609
FN_Cost,1129797.6152380956,0.07698075481129718
FN_Cost,1129797.6152380956,0.07723069232691827
FN_Cost,1129797.6152380956,0.07748062984253937
FN_Cost,1129797.6152380956,0.07773056735816046
FN_Cost,1129797.6152380956,0.07798050487378155
FN_Cost,1129797.6152380954,0.07823044238940265
FN_Cost,1129797.6152380954,0.07848037990502374
FN_Cost,1129797.6152380954,0.07873031742064483
FN_Cost,1129797.6152380954,0.07898025493626594
FN_Cost,1129797.6152380954,0.07923019245188703
FN_Cost,1129797.6152380954,0.07948012996750813
FN_Cost,1129797.6152380954,0.07973006748312922
FN_Cost,1129797.6152380954,0.07998000499875031
FN_Cost,1129797.6152380954,0.0802299425143714
FN_Cost,1129797.6152380954,0.0804798800299925
FN_Cost,1129797.6152380954,0.08072981754561359
FN_Cost,1129797.6152380954,0.08097975506123468
FN_Cost,1129797.6152380954,0.08122969257685579
FN_Cost,1129797.6152380954,0.08147963009247688
FN_Cost,1129797.6152380954,0.08172956760809798
FN_Cost,1129797.6152380954,0.08197950512371907
FN_Cost,1129797.6152380954,0.08222944263934016
FN_Cost,1129797.6152380954,0.08247938015496126
FN_Cost,1129797.6152380954,0.08272931767058235
FN_Cost,1129797.6152380954,0.08297925518620344
FN_Cost,1129797.6152380954,0.08322919270182455
FN_Cost,1129797.6152380952,0.08347913021744564
FN_Cost,1129797.6152380952,0.08372906773306674
FN_Cost,1118150.2171428578,0.08397900524868783
FN_Cost,1118150.2171428576,0.08422894276430892
FN_Cost,1118150.2171428576,0.08447888027993002
FN_Cost,1118150.2171428576,0.08472881779555111
FN_Cost,1118150.2171428576,0.0849787553111722
FN_Cost,1118150.2171428576,0.0852286928267933
FN_Cost,1118150.2171428576,0.0854786303424144
FN_Cost,1118150.2171428576,0.0857285678580355
FN_Cost,1118150.2171428576,0.08597850537365659
FN_Cost,1118150.2171428576,0.08622844288927768
FN_Cost,1118150.2171428576,0.08647838040489877
FN_Cost,1118150.2171428576,0.08672831792051987
FN_Cost,1118150.2171428576,0.08697825543614096
FN_Cost,1118150.2171428576,0.08722819295176205
FN_Cost,1118150.2171428576,0.08747813046738316
FN_Cost,1118150.2171428576,0.08772806798300425
FN_Cost,1118150.2171428576,0.08797800549862535
FN_Cost,1118150.2171428576,0.08822794301424644
FN_Cost,1118150.2171428576,0.08847788052986753
FN_Cost,1118150.2171428576,0.08872781804548863
FN_Cost,1118150.2171428576,0.08897775556110972
FN_Cost,1118150.2171428574,0.08922769307673081
FN_Cost,1118150.2171428574,0.0894776305923519
FN_Cost,1118150.2171428574,0.08972756810797301
FN_Cost,1118150.2171428574,0.0899775056235941
FN_Cost,1118150.2171428574,0.0902274431392152
FN_Cost,1118150.2171428574,0.09047738065483629
FN_Cost,1118150.2171428574,0.09072731817045739
FN_Cost,1118150.2171428574,0.09097725568607848
FN_Cost,1118150.2171428574,0.09122719320169957
FN_Cost,1118150.2171428574,0.09147713071732066
FN_Cost,1118150.2171428574,0.09172706823294176
FN_Cost,1118150.2171428574,0.09197700574856287
FN_Cost,1118150.2171428574,0.09222694326418396
FN_Cost,1118150.2171428574,0.09247688077980505
FN_Cost,1118150.2171428574,0.09272681829542614
FN_Cost,1118150.2171428574,0.09297675581104724
FN_Cost,1118150.2171428574,0.09322669332666833
FN_Cost,1118150.2171428574,0.09347663084228942
FN_Cost,1118150.2171428574,0.09372656835791052
FN_Cost,1118150.2171428574,0.09397650587353162
FN_Cost,1118150.2171428574,0.09422644338915272
FN_Cost,1118150.2171428574,0.09447638090477381
FN_Cost,1118150.2171428574,0.0947263184203949
FN_Cost,1118150.2171428571,0.094976255936016
FN_Cost,1118150.2171428571,0.09522619345163709
FN_Cost,1118150.2171428571,0.09547613096725818
FN_Cost,1118150.2171428571,0.09572606848287928
FN_Cost,1118150.2171428571,0.09597600599850037
FN_Cost,1118150.2171428571,0.09622594351412148
FN_Cost,1118150.2171428571,0.09647588102974257
FN_Cost,1118150.2171428571,0.09672581854536366
FN_Cost,1118150.2171428571,0.09697575606098476
FN_Cost,1106502.8190476196,0.09722569357660585
FN_Cost,1106502.8190476196,0.09747563109222694
FN_Cost,1106502.8190476196,0.09772556860784803
FN_Cost,1106502.8190476196,0.09797550612346913
FN_Cost,1106502.8190476196,0.09822544363909022
FN_Cost,1106502.8190476196,0.09847538115471133
FN_Cost,1106502.8190476196,0.09872531867033242
FN_Cost,1106502.8190476194,0.09897525618595351
FN_Cost,1106502.8190476194,0.09922519370157461
FN_Cost,1106502.8190476194,0.0994751312171957
FN_Cost,1106502.8190476194,0.0997250687328168
FN_Cost,1106502.8190476194,0.09997500624843789
FN_Cost,1106502.8190476194,0.10022494376405898
FN_Cost,1106502.8190476194,0.10047488127968009
FN_Cost,1106502.8190476194,0.10072481879530118
FN_Cost,1106502.8190476194,0.10097475631092227
FN_Cost,1106502.8190476194,0.10122469382654337
FN_Cost,1106502.8190476194,0.10147463134216446
FN_Cost,1106502.8190476194,0.10172456885778555
FN_Cost,1106502.8190476194,0.10197450637340665
FN_Cost,1106502.8190476194,0.10222444388902774
FN_Cost,1106502.8190476194,0.10247438140464883
FN_Cost,1106502.8190476194,0.10272431892026994
FN_Cost,1106502.8190476194,0.10297425643589103
FN_Cost,1106502.8190476194,0.10322419395151212
FN_Cost,1106502.8190476194,0.10347413146713322
FN_Cost,1106502.8190476194,0.10372406898275431
FN_Cost,1106502.8190476191,0.1039740064983754
FN_Cost,1106502.8190476191,0.1042239440139965
FN_Cost,1106502.8190476191,0.10447388152961759
FN_Cost,1106502.8190476191,0.10472381904523868
FN_Cost,1106502.8190476191,0.10497375656085979
FN_Cost,1106502.8190476191,0.10522369407648088
FN_Cost,1106502.8190476191,0.10547363159210198
FN_Cost,1106502.8190476191,0.10572356910772307
FN_Cost,1106502.8190476191,0.10597350662334416
FN_Cost,1106502.8190476191,0.10622344413896526
FN_Cost,1106502.8190476191,0.10647338165458635
FN_Cost,1106502.8190476191,0.10672331917020744
FN_Cost,1106502.8190476191,0.10697325668582855
FN_Cost,1106502.8190476191,0.10722319420144964
FN_Cost,1106502.8190476191,0.10747313171707074
FN_Cost,1106502.8190476191,0.10772306923269183
FN_Cost,1106502.8190476191,0.10797300674831292
FN_Cost,1106502.8190476191,0.10822294426393402
FN_Cost,1106502.8190476191,0.10847288177955511
FN_Cost,1106502.8190476191,0.1087228192951762
FN_Cost,1106502.8190476191,0.1089727568107973
FN_Cost,1106502.819047619,0.1092226943264184
FN_Cost,1106502.819047619,0.1094726318420395
FN_Cost,1094855.4209523816,0.10972256935766059
FN_Cost,1094855.4209523816,0.10997250687328168
FN_Cost,1094855.4209523816,0.11022244438890277
FN_Cost,1094855.4209523816,0.11047238190452387
FN_Cost,1094855.4209523813,0.11072231942014496
FN_Cost,1094855.4209523813,0.11097225693576605
FN_Cost,1094855.4209523813,0.11122219445138715
FN_Cost,1094855.4209523813,0.11147213196700825
FN_Cost,1094855.4209523813,0.11172206948262935
FN_Cost,1094855.4209523813,0.11197200699825044
FN_Cost,1094855.4209523813,0.11222194451387153
FN_Cost,1094855.4209523813,0.11247188202949263
FN_Cost,1094855.4209523813,0.11272181954511372
FN_Cost,1094855.4209523813,0.11297175706073481
FN_Cost,1094855.4209523813,0.1132216945763559
FN_Cost,1094855.4209523813,0.11347163209197701
FN_Cost,1094855.4209523813,0.1137215696075981
FN_Cost,1094855.4209523813,0.1139715071232192
FN_Cost,1094855.4209523813,0.11422144463884029
FN_Cost,1094855.4209523813,0.11447138215446138
FN_Cost,1094855.4209523813,0.11472131967008248
FN_Cost,1094855.4209523813,0.11497125718570357
FN_Cost,1094855.4209523813,0.11522119470132466
FN_Cost,1094855.4209523813,0.11547113221694576
FN_Cost,1094855.4209523813,0.11572106973256686
FN_Cost,1094855.420952381,0.11597100724818796
FN_Cost,1094855.420952381,0.11622094476380905
FN_Cost,1094855.420952381,0.11647088227943014
FN_Cost,1094855.420952381,0.11672081979505124
FN_Cost,1094855.420952381,0.11697075731067233
FN_Cost,1094855.420952381,0.11722069482629342
FN_Cost,1094855.420952381,0.11747063234191452
FN_Cost,1094855.420952381,0.11772056985753562
FN_Cost,1094855.420952381,0.11797050737315672
FN_Cost,1094855.420952381,0.11822044488877781
FN_Cost,1094855.420952381,0.1184703824043989
FN_Cost,1094855.420952381,0.11872031992002
FN_Cost,1094855.420952381,0.11897025743564109
FN_Cost,1094855.420952381,0.11922019495126218
FN_Cost,1094855.420952381,0.11947013246688327
FN_Cost,1094855.420952381,0.11972006998250437
FN_Cost,1094855.420952381,0.11997000749812547
FN_Cost,1094855.420952381,0.12021994501374657
FN_Cost,1094855.420952381,0.12046988252936766
FN_Cost,1094855.420952381,0.12071982004498875
FN_Cost,1094855.420952381,0.12096975756060985
FN_Cost,1094855.420952381,0.12121969507623094
FN_Cost,1094855.420952381,0.12146963259185203
FN_Cost,1094855.4209523809,0.12171957010747313
FN_Cost,1094855.4209523809,0.12196950762309422
FN_Cost,1094855.4209523809,0.12221944513871533
FN_Cost,1083208.0228571433,0.12246938265433642
FN_Cost,1083208.0228571433,0.12271932016995751
FN_Cost,1083208.0228571433,0.1229692576855786
FN_Cost,1083208.0228571433,0.1232191952011997
FN_Cost,1083208.0228571433,0.12346913271682079
FN_Cost,1083208.0228571433,0.12371907023244189
FN_Cost,1083208.0228571433,0.12396900774806298
FN_Cost,1083208.0228571433,0.12421894526368409
FN_Cost,1083208.0228571433,0.12446888277930518
FN_Cost,1083208.0228571433,0.12471882029492627
FN_Cost,1083208.0228571433,0.12496875781054737
FN_Cost,1083208.0228571433,0.12521869532616844
FN_Cost,1083208.022857143,0.12546863284178955
FN_Cost,1083208.022857143,0.12571857035741066
FN_Cost,1083208.022857143,0.12596850787303174
FN_Cost,1083208.022857143,0.12621844538865284
FN_Cost,1083208.022857143,0.12646838290427392
FN_Cost,1083208.022857143,0.12671832041989503
FN_Cost,1083208.022857143,0.1269682579355161
FN_Cost,1083208.022857143,0.12721819545113722
FN_Cost,1083208.022857143,0.12746813296675832
FN_Cost,1083208.022857143,0.1277180704823794
FN_Cost,1083208.022857143,0.1279680079980005
FN_Cost,1083208.022857143,0.1282179455136216
FN_Cost,1083208.022857143,0.1284678830292427
FN_Cost,1083208.022857143,0.12871782054486378
FN_Cost,1083208.022857143,0.12896775806048488
FN_Cost,1083208.022857143,0.12921769557610596
FN_Cost,1083208.022857143,0.12946763309172707
FN_Cost,1083208.022857143,0.12971757060734818
FN_Cost,1083208.022857143,0.12996750812296926
FN_Cost,1083208.022857143,0.13021744563859036
FN_Cost,1083208.022857143,0.13046738315421144
FN_Cost,1083208.022857143,0.13071732066983255
FN_Cost,1083208.022857143,0.13096725818545363
FN_Cost,1083208.022857143,0.13121719570107473
FN_Cost,1083208.022857143,0.13146713321669581
FN_Cost,1083208.022857143,0.13171707073231692
FN_Cost,1083208.022857143,0.13196700824793803
FN_Cost,1083208.022857143,0.1322169457635591
FN_Cost,1083208.022857143,0.13246688327918021
FN_Cost,1083208.022857143,0.1327168207948013
FN_Cost,1083208.022857143,0.1329667583104224
FN_Cost,1083208.022857143,0.13321669582604348
FN_Cost,1083208.022857143,0.1334666333416646
FN_Cost,1083208.0228571428,0.13371657085728567
FN_Cost,1083208.0228571428,0.13396650837290677
FN_Cost,1083208.0228571428,0.13421644588852788
FN_Cost,1083208.0228571428,0.13446638340414896
FN_Cost,1083208.0228571428,0.13471632091977007
FN_Cost,1083208.0228571428,0.13496625843539115
FN_Cost,1083208.0228571428,0.13521619595101225
FN_Cost,1083208.0228571428,0.13546613346663333
FN_Cost,1083208.0228571428,0.13571607098225444
FN_Cost,1083208.0228571428,0.13596600849787552
FN_Cost,1071560.6247619053,0.13621594601349662
FN_Cost,1071560.6247619053,0.13646588352911773
FN_Cost,1071560.6247619053,0.1367158210447388
FN_Cost,1071560.6247619053,0.13696575856035992
FN_Cost,1071560.6247619053,0.137215696075981
FN_Cost,1071560.624761905,0.1374656335916021
FN_Cost,1071560.624761905,0.13771557110722318
FN_Cost,1071560.624761905,0.1379655086228443
FN_Cost,1071560.624761905,0.13821544613846537
FN_Cost,1071560.624761905,0.13846538365408648
FN_Cost,1071560.624761905,0.13871532116970758
FN_Cost,1071560.624761905,0.13896525868532866
FN_Cost,1071560.624761905,0.13921519620094977
FN_Cost,1071560.624761905,0.13946513371657085
FN_Cost,1071560.624761905,0.13971507123219196
FN_Cost,1071560.624761905,0.13996500874781304
FN_Cost,1071560.624761905,0.14021494626343414
FN_Cost,1071560.624761905,0.14046488377905525
FN_Cost,1071560.624761905,0.14071482129467633
FN_Cost,1071560.624761905,0.14096475881029744
FN_Cost,1071560.624761905,0.14121469632591852
