variable,run_path,threshold_label,threshold_value,mean_loss,median_loss,p99_loss,mean_events,median_events,p99_events,mean_tp,median_tp,p99_tp,mean_fp,median_fp,p99_fp,mean_tn,median_tn,p99_tn,mean_fn,median_fn,p99_fn,mean_tp_loss,median_tp_loss,p99_tp_loss,mean_fp_loss,median_fp_loss,p99_fp_loss,mean_fn_loss,median_fn_loss,p99_fn_loss,obs_tp,obs_fp,obs_tn,obs_fn,mean_obs_yearly_loss,mean_obs_yearly_events,mean_loss_minus_obs
swh_max_swan,run_g10,fold3,2.1366665,957255.9717047622,955086.643809524,1281213.7904761906,82.18625,82.0,110.0,24.20375,24.0,33.0,20.87975,21.0,30.0,0.0,0.0,0.0,18.01475,18.0,27.0,639657.6322933335,640606.8952380953,920144.4495238097,317598.3394114286,314479.7485714287,489190.72,285739.79377142864,279537.5542857144,465895.9238095238,386,191,1813,174,931791.8476190477,80.0,25464.12408571446
swh_max_swan,run_g10,p75,2.16016664,886049.6034495241,885202.2552380954,1199682.0038095245,76.07275,76.0,103.0,23.525,23.0,33.0,17.8135,18.0,27.0,0.0,0.0,0.0,18.94975,19.0,28.0,618095.3865695241,617312.0990476192,896849.6533333337,267954.2168800001,267890.15619047626,430953.72952380957,307302.03949523816,302832.35047619056,489190.7200000001,373,161,1843,187,931791.8476190477,80.0,-45742.24416952359
swh_max_swan,run_g10,fold1,2.16800002,881047.0459676194,873554.8571428576,1199682.003809524,75.64325,75.0,103.0,23.525,23.0,33.0,17.51375,17.0,26.009999999999764,0.0,0.0,0.0,18.94975,19.0,28.0,618095.3865695241,617312.0990476192,896849.6533333337,262951.65939809533,256242.75809523824,419306.33142857155,307302.03949523816,302832.35047619056,489190.7200000001,373,158,1846,187,931791.8476190477,80.0,-50744.80165142834
swh_max_swan,run_g10,fold5,2.2166667,795004.8043885718,792023.0704761907,1094855.420952381,68.256,68.0,94.0,23.14325,23.0,33.0,14.4345,14.0,23.0,0.0,0.0,0.0,21.0265,21.0,31.0,582032.1302171431,582369.9047619049,850260.0609523811,212972.67417142866,209653.16571428577,349421.942857143,343365.2958476191,337774.54476190486,547427.7104761904,351,128,1876,209,931791.8476190477,80.0,-136787.04323047597
swh_max_swan,run_g10,median,2.0949999,1074306.4988628572,1071560.6247619053,1409451.6435047602,92.23575,92.0,121.00999999999976,24.42925,24.0,33.0,25.03475,25.0,35.0,0.0,0.0,0.0,16.2825,16.0,25.0,673359.3786819049,675549.0895238095,955086.6438095241,400947.12018095254,396011.5352380954,582369.904761905,252038.0473828572,244595.36000000016,419306.3314285714,406,241,1763,154,931791.8476190477,80.0,142514.6512438095
swh_max_swan,run_g10,mean,2.084194414166667,1096215.2546800002,1094855.420952381,1432629.9657142863,94.11675,94.0,123.0,24.456,24.0,33.0,25.9585,26.0,37.0,0.0,0.0,0.0,16.11675,16.0,25.0,676906.011401905,675549.0895238096,966734.0419047619,419309.2432780954,419306.3314285715,605781.174933331,248491.41466285725,244595.36000000013,407658.9333333334,408,252,1752,152,931791.8476190477,80.0,164423.4070609525
swh_max_swan,run_g10,fold2,2.0533333,1172939.5777828575,1176387.2076190475,1525809.1504761907,100.704,101.0,131.0,24.9865,25.0,34.0,28.53925,28.0,39.0,0.0,0.0,0.0,14.62325,14.0,23.0,701825.6196266669,698843.8857142859,990028.8380952383,471113.9581561906,465895.9238095239,675549.0895238098,223571.80643809534,221300.5638095239,384364.13714285713,423,283,1721,137,931791.8476190477,80.0,241147.73016380973
swh_max_swan,run_g10,fold4,1.9905000650000004,1370572.6286628577,1368569.2761904765,1735578.7901714267,117.672,117.5,149.00999999999976,25.17525,25.0,34.0,33.351,33.0,44.0,0.0,0.0,0.0,10.45425,10.0,18.0,759518.094241905,757080.8761904764,1060029.700647617,611054.5344209526,605664.7009523811,850260.060952381,165879.3318228572,163063.5733333334,314479.7485714287,458,367,1637,102,931791.8476190477,80.0,438780.78104380996
swh_max_swan,run_g10,fold0,1.9399999,1532159.8942876193,1525809.1504761914,1910173.2876190476,131.54525,131.0,164.0,25.702,26.0,34.00999999999976,38.84075,39.0,50.0,0.0,0.0,0.0,8.89075,9.0,16.0,786857.4494209526,780375.6723809526,1106502.8190476191,745302.444866667,745433.4780952383,990028.8380952387,138539.97664380955,139768.77714285717,279537.55428571434,474,448,1556,86,931791.8476190477,80.0,600368.0466685715
