date,estimated_probability,calibrated_probability,optimal_threshold,predicted_event,observed_event,feature_set,lr_variant,cv_f1_score
2024-01-01,0.01767374218340097,0.02042005990336117,0.3417999999999997,0,0,GLOBAL,L2_Weak,0.6881129066673108
2024-01-02,0.015784137699027458,0.018502654949176963,0.3417999999999997,0,0,GLOBAL,L2_Weak,0.6881129066673108
2024-01-03,0.015305053975411043,0.0179723120325119,0.3417999999999997,0,0,GLOBAL,L2_Weak,0.6881129066673108
2024-01-04,0.046915833475623774,0.04996817086493751,0.3417999999999997,0,0,GLOBAL,L2_Weak,0.6881129066673108
2024-01-05,0.5204089801329923,0.5084336746396212,0.3417999999999997,1,0,GLOBAL,L2_Weak,0.6881129066673108
2024-01-06,0.42465801518529545,0.4184095835717084,0.3417999999999997,1,0,GLOBAL,L2_Weak,0.6881129066673108
2024-01-07,0.09359228015471448,0.09496614554231703,0.3417999999999997,0,0,GLOBAL,L2_Weak,0.6881129066673108
2024-01-08,0.012106510002006191,0.013764977864805093,0.3417999999999997,0,0,GLOBAL,L2_Weak,0.6881129066673108
2024-01-09,0.016052940959691543,0.01785508904821635,0.3417999999999997,0,0,GLOBAL,L2_Weak,0.6881129066673108
2024-01-10,0.02604061299955678,0.028038284273592978,0.3417999999999997,0,0,GLOBAL,L2_Weak,0.6881129066673108
2024-01-11,0.05335333705969922,0.0542751704848835,0.3417999999999997,0,0,GLOBAL,L2_Weak,0.6881129066673108
2024-01-12,0.3710961300183962,0.3622768793192823,0.3417999999999997,1,0,GLOBAL,L2_Weak,0.6881129066673108
2024-01-13,0.2595423312072584,0.2642176894019914,0.3417999999999997,0,0,GLOBAL,L2_Weak,0.6881129066673108
2024-01-14,0.13702544748110643,0.14074288936402027,0.3417999999999997,0,0,GLOBAL,L2_Weak,0.6881129066673108
2024-01-15,0.04395281299260682,0.04649643724927952,0.3417999999999997,0,0,GLOBAL,L2_Weak,0.6881129066673108
2024-01-16,0.03154598150355264,0.033859436754041454,0.3417999999999997,0,0,GLOBAL,L2_Weak,0.6881129066673108
