mean_loss,std_loss,max_loss,zero_prob,method,block_length,window_days,trigger_feature,trigger_threshold,min_days,n_fishermen,daily_wage,n_simulations,n_jobs
59286.45485714284,10547.142334155807,97499.42857142854,0.0,speed_optimized_block_bootstrap,7,20,duration_intensity_p60_waverys,18.93,1,124.0,9.142857142857142,4000,12
