mean_loss,std_loss,max_loss,zero_prob,method,block_length,window_days,trigger_feature,trigger_threshold,min_days,n_fishermen,daily_wage,n_simulations,n_jobs
56049.700571428555,10337.78843198413,94098.2857142857,0.0,speed_optimized_block_bootstrap,7,20,duration_intensity_p60_waverys,19.173750000000002,1,124.0,9.142857142857142,4000,12
