mean_loss,std_loss,max_loss,min_loss,median_loss,p99_loss,zero_prob,mean_events,std_events,max_events,median_events,p99_events,mean_event_days,std_event_days,p99_event_days,method,n_simulations,min_days,n_fishermen,daily_wage,mean_daily_probability,std_daily_probability,max_daily_probability,min_daily_probability,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,optimal_threshold,obs_mean_yearly_loss,obs_std_yearly_loss,obs_max_yearly_loss
112403.29,10432.934236153316,151360.0,73960.0,111800.0,137600.0,0.0,44.85825,4.330664722360759,61.0,45.0,55.0,65.35075,6.065659439624022,80.0,independent_daily_probability_draws,4000,1,43.0,40.0,0.17852567824859264,0.20777123611654272,0.9702815155467648,0.0026370395221083,34,32,279,21,0.5151515151515151,0.6181818181818182,0.855191256830601,0.5619834710743802,18.0,12.0,7.0,18.0,12.0,7.0,4586.666666666667,2580.0,1965.7142857142858,12040.0,6880.0,3440.0,0.31359999999999977,94600.0,0.0,94600.0
