mean_loss,std_loss,max_loss,min_loss,zero_prob,p99_loss,mean_events,std_events,p99_events,max_events,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,method,rule_features,thresholds,min_days,n_fishermen,daily_wage,n_simulations
119993.45371428569,15851.730782082213,183661.71428571426,69156.57142857139,0.0,158719.99999999994,105.841,13.982121405566467,140.0,162.0,58.09025,47.75075,14.265,85.0,67.0,25.0,65857.74628571427,54135.707428571404,16172.434285714287,96365.71428571426,75958.8571428571,28342.857142857145,406,330,1724,101,0.5516304347826086,0.8007889546351085,0.8317063647012886,0.6532582461786002,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'anom_swh_p80_waverys']","(np.float64(1.9166666), np.float64(0.1887734374999999))",1,124.0,9.142857142857142,4000
