combination_id,type,description,features,thresholds,f1_score,mean_loss,std_loss,max_loss,min_loss,zero_prob,p99_loss,mean_events,std_events,p99_events,max_events,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,method,rule_features,min_days,n_fishermen,daily_wage,n_simulations
4,double_AND,anom_swh_min_waverys > t1 AND anom_swh_max_waverys > t2,"['anom_swh_min_waverys', 'anom_swh_max_waverys']","(np.float64(0.20771093750000003), np.float64(0.4388984374999997))",0.296875,242271.15204857147,96976.99768407618,742753.645714286,0.0,0.001,487664.1905142804,10.43775,4.178052768635169,21.009999999999764,32.0,2.39825,8.0395,4.63175,9.0,18.0,13.0,55665.90408857143,186605.24796000004,107507.78745428575,208899.46285714288,417798.9257142858,301743.6685714286,19,56,2448,34,0.25333333333333335,0.3584905660377358,0.9648025029331248,0.296875,enhanced_multi_rule_block_bootstrap,"['anom_swh_min_waverys', 'anom_swh_max_waverys']",1,2109.0,11.005714285714287,4000
12,double_AND,anom_swh_mean_waverys > t1 AND anom_swh_max_waverys > t2,"['anom_swh_mean_waverys', 'anom_swh_max_waverys']","(np.float64(0.29010937499999984), np.float64(0.4388984374999997))",0.27586206896551724,298105.3362600001,108409.97183469088,858808.9028571431,23211.05142857143,0.0,580276.2857142859,12.84325,4.670618742468711,25.0,37.0,2.47825,10.365,4.55175,9.0,22.0,13.0,57522.788202857155,240582.5480571429,105650.90334000002,208899.46285714288,510643.1314285714,301743.6685714286,20,72,2432,33,0.21739130434782608,0.37735849056603776,0.9589362534219789,0.27586206896551724,enhanced_multi_rule_block_bootstrap,"['anom_swh_mean_waverys', 'anom_swh_max_waverys']",1,2109.0,11.005714285714287,4000
2,double_AND,anom_swh_min_waverys > t1 AND anom_swh_p80_waverys > t2,"['anom_swh_min_waverys', 'anom_swh_p80_waverys']","(np.float64(0.20771093750000003), np.float64(0.3539765624999998))",0.3108108108108108,309455.5404085715,115634.04764597442,905231.005714286,23211.05142857143,0.0,626698.3885714286,13.33225,4.981853062616359,27.0,39.0,2.982,10.35025,4.048,11.0,21.0,12.0,69215.35536000002,240240.18504857147,93958.33618285715,255321.56571428574,487432.0800000002,278532.61714285717,23,72,2432,30,0.24210526315789474,0.4339622641509434,0.9601095033242081,0.3108108108108108,enhanced_multi_rule_block_bootstrap,"['anom_swh_min_waverys', 'anom_swh_p80_waverys']",1,2109.0,11.005714285714287,4000
10,double_AND,anom_swh_mean_waverys > t1 AND anom_swh_p80_waverys > t2,"['anom_swh_mean_waverys', 'anom_swh_p80_waverys']","(np.float64(0.29010937499999984), np.float64(0.3539765624999998))",0.29268292682926833,361854.4890085715,124966.12146829303,998075.2114285717,46422.10285714286,0.0,696331.5428571429,15.58975,5.383906104075367,30.0,43.0,3.062,12.52775,3.968,11.0,25.0,11.0,71072.23947428573,290782.2495342858,92101.45206857145,255321.56571428574,580276.2857142858,255321.56571428574,24,87,2417,29,0.21621621621621623,0.4528301886792453,0.9546343371138052,0.2926829268292683,enhanced_multi_rule_block_bootstrap,"['anom_swh_mean_waverys', 'anom_swh_p80_waverys']",1,2109.0,11.005714285714287,4000
0,double_AND,anom_swh_min_waverys > t1 AND anom_swh_mean_waverys > t2,"['anom_swh_min_waverys', 'anom_swh_mean_waverys']","(np.float64(0.20771093750000003), np.float64(0.29010937499999984))",0.2804878048780488,362040.1774200001,124580.75341189439,1021286.2628571433,23211.05142857143,0.0,696331.5428571431,15.59775,5.367303320802728,30.0,44.0,2.982,12.61575,4.048,11.0,25.0,12.0,69215.35536000002,292824.82206000003,93958.33618285715,255321.56571428574,580276.2857142858,278532.61714285717,23,88,2416,30,0.2072072072072072,0.4339622641509434,0.9538521705123191,0.2804878048780488,enhanced_multi_rule_block_bootstrap,"['anom_swh_min_waverys', 'anom_swh_mean_waverys']",1,2109.0,11.005714285714287,4000
14,double_AND,anom_swh_mean_waverys > t1 AND anom_swe_min > t2,"['anom_swh_mean_waverys', 'anom_swe_min']","(np.float64(0.29010937499999984), np.float64(-0.3280624999999999))",0.2651933701657459,417874.3616314287,133485.2199227209,1137341.52,46422.10285714286,0.0,765964.6971428574,18.00325,5.750933788307774,33.0,49.0,3.062,14.94125,3.968,11.0,28.0,11.0,71072.23947428573,346802.12215714296,92101.45206857145,255321.56571428574,649909.4400000003,255321.56571428574,24,104,2400,29,0.1875,0.4528301886792453,0.9479859210011733,0.26519337016574585,enhanced_multi_rule_block_bootstrap,"['anom_swh_mean_waverys', 'anom_swe_min']",1,2109.0,11.005714285714287,4000
6,double_AND,anom_swh_min_waverys > t1 AND anom_swe_min > t2,"['anom_swh_min_waverys', 'anom_swe_min']","(np.float64(0.20771093750000003), np.float64(-0.3280624999999999))",0.2651933701657459,417961.4030742858,132764.27420762597,1114130.4685714287,69633.15428571429,0.0,765964.6971428574,18.007,5.71987333775845,33.0,48.0,3.12775,14.87925,3.90225,11.0,28.0,11.0,72598.36610571429,345363.0369685715,90575.32543714286,255321.56571428574,649909.4400000002,255321.56571428574,24,104,2400,29,0.1875,0.4528301886792453,0.9479859210011733,0.26519337016574585,enhanced_multi_rule_block_bootstrap,"['anom_swh_min_waverys', 'anom_swe_min']",1,2109.0,11.005714285714287,4000
8,double_AND,anom_swh_min_waverys > t1 AND anom_swe_max > t2,"['anom_swh_min_waverys', 'anom_swe_max']","(np.float64(0.20771093750000003), np.float64(-0.19606249999999997))",0.2651933701657459,417961.4030742858,132764.27420762597,1114130.4685714287,69633.15428571429,0.0,765964.6971428574,18.007,5.71987333775845,33.0,48.0,3.12775,14.87925,3.90225,11.0,28.0,11.0,72598.36610571429,345363.0369685715,90575.32543714286,255321.56571428574,649909.4400000002,255321.56571428574,24,104,2400,29,0.1875,0.4528301886792453,0.9479859210011733,0.26519337016574585,enhanced_multi_rule_block_bootstrap,"['anom_swh_min_waverys', 'anom_swe_max']",1,2109.0,11.005714285714287,4000
1,double_OR,anom_swh_min_waverys > t1 OR anom_swh_mean_waverys > t2,"['anom_swh_min_waverys', 'anom_swh_mean_waverys']","(np.float64(0.20771093750000003), np.float64(0.29010937499999984))",0.25252525252525254,473795.5872857144,141162.21039492392,1230185.7257142856,92844.20571428572,0.0,835597.8514285717,20.4125,6.081680997059941,36.0,53.0,3.20775,17.20475,3.82225,11.0,31.0,11.0,74455.25022,399340.33706571435,88718.44132285715,255321.56571428574,719542.5942857144,255321.56571428574,25,120,2384,28,0.1724137931034483,0.4716981132075472,0.9421196714900274,0.25252525252525254,enhanced_multi_rule_block_bootstrap,"['anom_swh_min_waverys', 'anom_swh_mean_waverys']",1,2109.0,11.005714285714287,4000
11,double_OR,anom_swh_mean_waverys > t1 OR anom_swh_p80_waverys > t2,"['anom_swh_mean_waverys', 'anom_swh_p80_waverys']","(np.float64(0.29010937499999984), np.float64(0.3539765624999998))",0.24242424242424243,474352.6525200001,142106.7460325928,1183763.6228571427,69633.15428571429,0.0,835597.8514285717,20.4365,6.122374355591138,36.0,51.0,3.062,17.3745,3.968,11.0,31.009999999999764,11.0,71072.23947428573,403280.4130457144,92101.45206857145,255321.56571428574,719774.704799995,255321.56571428574,24,121,2383,29,0.16551724137931034,0.4528301886792453,0.9413375048885413,0.24242424242424243,enhanced_multi_rule_block_bootstrap,"['anom_swh_mean_waverys', 'anom_swh_p80_waverys']",1,2109.0,11.005714285714287,4000
