rule_type,rule_name,folds,f1_mean,f1_std,precision_mean,recall_mean,accuracy_mean,tp_total,fp_total,tn_total,fn_total,n_folds_successful
single,anom_swh_median_deseasonalized_detrended > threshold,6,0.5366954687436615,0.065891376995559,0.5959304634572085,0.5010577391516163,0.7890410958904109,275,195,1453,267,6
single,anom_swh_max_trend_5 > threshold,6,0.5364203517510103,0.05956323054808862,0.4947024878558102,0.5984859248907298,0.7438356164383562,329,348,1300,213,6
or_2,anom_swh_p80_trend_3 > t1 OR anom_swh_p25_deseasonalized_detrended_trend_7 > t2,6,0.5352874116448713,0.0665900909505058,0.41558667167500013,0.8170843748214945,0.6223744292237443,447,732,916,95,6
single,anom_swh_p75_trend_3 > threshold,6,0.5350316053122385,0.054417841998706515,0.49335843491954967,0.6120102207002871,0.7392694063926939,329,358,1290,213,6
majority_3,"Majority of anom_swh_p80_deseasonalized_trend_3, anom_swh_p80_trend_5, anom_swh_p80_deseasonalized_detrended_trend_5",6,0.5345409502797883,0.05180260953528859,0.4938463430380358,0.592827852101787,0.7465753424657534,324,337,1311,218,6
single,anom_swh_max_trend_3 > threshold,6,0.5341088347490025,0.06752286575663972,0.518542181684549,0.5832792005704303,0.7506849315068492,316,320,1328,226,6
single,anom_swh_p75_abs_change_3 > threshold,6,0.5337575681522986,0.06170369008581019,0.5196187325219583,0.5815355425685511,0.7506849315068492,314,318,1330,228,6
single,anom_swh_mean_abs_change_3 > threshold,6,0.5329157088741477,0.06147992989775295,0.48014667222501334,0.6260621119246045,0.732876712328767,342,385,1263,200,6
single,anom_swh_median > threshold,6,0.5324740369153101,0.07332641606591757,0.5653374430580312,0.5254722356819589,0.7789954337899543,288,230,1418,254,6
single,anom_swh_p80_trend_5 > threshold,6,0.5306608818895627,0.052777133817426686,0.500604639338127,0.5733801518783554,0.7515981735159817,310,312,1336,232,6
piecewise,anom_swh_p80_trend_5 > t1 if anom_swh_p80_deseasonalized_detrended_trend_5 > t2 else anom_swh_p80_trend_5 > t3,6,0.5306608818895627,0.052777133817426686,0.500604639338127,0.5733801518783554,0.7515981735159817,310,312,1336,232,6
single,anom_swh_p25_deseasonalized_detrended > threshold,6,0.530156179327756,0.07600573687430819,0.5053680193447038,0.5893141041297755,0.7378995433789955,324,356,1292,218,6
majority_3,"Majority of anom_swh_p80_persistence_2, anom_swh_p80_trend_14, anom_swh_p80_abs_change_5",6,0.5301170095340662,0.05829567688492012,0.4225377247501696,0.729937111842533,0.6794520547945208,402,562,1086,140,6
single,anom_swh_mean_trend_3 > threshold,6,0.5299081417227768,0.05240169174062086,0.5082085542291476,0.5755759355665991,0.7515981735159817,318,320,1328,224,6
or_2,anom_swh_p80_trend_3 > t1 OR anom_swh_p80_deseasonalized_trend_3_lag_1 > t2,6,0.5295965105519136,0.07788305789236231,0.4175143246420194,0.7666523230192355,0.658447488584475,420,626,1022,122,6
single,anom_swh_p75_deseasonalized_detrended_abs_change_5 > threshold,6,0.529062325791185,0.02793951799049999,0.49131298640894494,0.6087931007031234,0.7260273972602741,333,391,1257,209,6
single,anom_swh_p75_deseasonalized_abs_change_5 > threshold,6,0.529062325791185,0.02793951799049999,0.49131298640894494,0.6087931007031234,0.7260273972602741,333,391,1257,209,6
single,anom_swe_mean > threshold,6,0.5288635390815717,0.04949234620867385,0.4761617420134214,0.633271525237663,0.7164383561643836,350,429,1219,192,6
single,anom_swh_mean_deseasonalized_trend_3 > threshold,6,0.5287762126065122,0.04782349592598684,0.48607928183971955,0.5995017459904757,0.7401826484018263,327,354,1294,215,6
single,anom_swh_mean_deseasonalized_detrended_trend_3 > threshold,6,0.5287762126065122,0.04782349592598684,0.48607928183971955,0.5995017459904757,0.7401826484018263,327,354,1294,215,6
single,anom_swh_mean_abs_change_5 > threshold,6,0.5281003073116041,0.015423142946605841,0.5017152382894324,0.5960298857038556,0.7356164383561644,320,357,1291,222,6
and_2,anom_swh_p80_trend_3 > t1 AND swh_p80_swan > t2,6,0.5277270017061841,0.106321366007496,0.7803348358986536,0.4185010826880868,0.8246575342465753,235,77,1571,307,6
single,anom_swh_p80_abs_change_7 > threshold,6,0.5263263458416224,0.02218970567933334,0.4843343679685875,0.6138628204976689,0.7228310502283105,338,403,1245,204,6
single,anom_swh_max_deseasonalized_detrended_abs_change_5 > threshold,6,0.5257559189946531,0.03149435278679726,0.47607033596566506,0.608114546955112,0.7269406392694063,330,386,1262,212,6
single,anom_swh_max_deseasonalized_abs_change_5 > threshold,6,0.5257559189946531,0.03149435278679726,0.47607033596566506,0.608114546955112,0.7269406392694063,330,386,1262,212,6
single,anom_swh_p25_deseasonalized > threshold,6,0.52565200956365,0.07719254249088116,0.49696340940004413,0.5750578300869105,0.7429223744292237,316,337,1311,226,6
single,anom_swh_median_abs_change_3 > threshold,6,0.5254639284586294,0.052692707208938615,0.4809825579975535,0.6118965031604118,0.7315068493150685,332,378,1270,210,6
single,anom_swh_max_persistence_2 > threshold,6,0.5251830753387065,0.06834888236210457,0.4651881174589996,0.6507331871474616,0.7095890410958904,363,457,1191,179,6
and_2,anom_swh_p80_trend_3 > t1 AND swh_max_swan > t2,6,0.5250968567116937,0.09736448567814428,0.7654901368760064,0.4129788966101817,0.8232876712328768,231,76,1572,311,6
single,anom_swh_p75_trend_5 > threshold,6,0.5244176250341396,0.054986066006405016,0.47492655913553516,0.6027337439209591,0.7324200913242009,326,370,1278,216,6
single,anom_swh_max_abs_change_7 > threshold,6,0.5236542768358842,0.02628473310854246,0.5206593701884515,0.5514083628298538,0.7488584474885843,305,313,1335,237,6
single,anom_swh_max_deseasonalized_detrended_trend_5 > threshold,6,0.5231193961540714,0.05140713504035952,0.45674169721137786,0.6325470499868358,0.717351598173516,345,422,1226,197,6
single,anom_swh_max_deseasonalized_trend_5 > threshold,6,0.5231193961540714,0.05140713504035952,0.45674169721137786,0.6325470499868358,0.717351598173516,345,422,1226,197,6
single,anom_swh_min_deseasonalized_detrended_trend_3 > threshold,6,0.5230861656115517,0.02418797095147149,0.48498065281158337,0.5905168013625194,0.7337899543378995,326,367,1281,216,6
single,anom_swh_min_deseasonalized_trend_3 > threshold,6,0.5230861656115517,0.02418797095147149,0.48498065281158337,0.5905168013625194,0.7337899543378995,326,367,1281,216,6
single,anom_swh_p25_deseasonalized_trend_3 > threshold,6,0.5219405561083077,0.03351165565306672,0.4614830869854016,0.6195556546980062,0.719634703196347,339,411,1237,203,6
single,anom_swh_p25_deseasonalized_detrended_trend_3 > threshold,6,0.5219405561083077,0.03351165565306672,0.4614830869854016,0.6195556546980062,0.719634703196347,339,411,1237,203,6
single,anom_swh_median_deseasonalized_trend_3 > threshold,6,0.5217013128037002,0.04477172101928093,0.46412417568590353,0.6260807060583917,0.7214611872146119,341,409,1239,201,6
single,anom_swh_median_deseasonalized_detrended_trend_3 > threshold,6,0.5217013128037002,0.04477172101928093,0.46412417568590353,0.6260807060583917,0.7214611872146119,341,409,1239,201,6
single,anom_swh_median_trend_3 > threshold,6,0.5210325432053077,0.03779010214770687,0.5021803658610254,0.5769390654740684,0.7438356164383562,307,326,1322,235,6
single,anom_swh_p80_persistence_2 > threshold,6,0.5205905176259513,0.06612636337904369,0.42626057933414047,0.688716065049266,0.6885844748858448,375,515,1133,167,6
piecewise,anom_swh_p80_persistence_2 > t1 if anom_swh_p80_trend_14 > t2 else anom_swh_p80_persistence_2 > t3,6,0.5205905176259513,0.06612636337904369,0.42626057933414047,0.688716065049266,0.6885844748858448,375,515,1133,167,6
single,anom_swh_p80_deseasonalized_abs_change_5 > threshold,6,0.5201007074549814,0.031239842373881326,0.4897967814811435,0.589421122988508,0.7269406392694063,322,378,1270,220,6
single,anom_swh_p80_deseasonalized_detrended_abs_change_5 > threshold,6,0.5201007074549814,0.031239842373881326,0.4897967814811435,0.589421122988508,0.7269406392694063,322,378,1270,220,6
single,anom_swh_min_deseasonalized > threshold,6,0.519891668683805,0.07939184277642332,0.4868152074745827,0.6062483577479826,0.7168949771689498,342,420,1228,200,6
single,anom_swh_max_deseasonalized_detrended_persistence_2 > threshold,6,0.5191621868861704,0.06878784552634111,0.43161622613580614,0.6908078517538038,0.682648401826484,383,536,1112,159,6
single,anom_swh_max_deseasonalized_detrended_trend_3 > threshold,6,0.5185950360981991,0.0582830294205555,0.4988986177221471,0.5585920581972751,0.749771689497717,307,313,1335,235,6
single,anom_swh_max_deseasonalized_trend_3 > threshold,6,0.5185950360981991,0.0582830294205555,0.4988986177221471,0.5585920581972751,0.749771689497717,307,313,1335,235,6
single,anom_swh_p25_abs_change_3 > threshold,6,0.5185651679360653,0.049324056047827206,0.45723142591969396,0.6348228485267498,0.712785388127854,342,429,1219,200,6
single,anom_swh_max_deseasonalized_persistence_2 > threshold,6,0.5182064489535461,0.07160224169195269,0.44931224739667797,0.6578663535144029,0.7004566210045663,363,477,1171,179,6
single,anom_swh_sd_persistence_2 > threshold,6,0.5178021443914002,0.07534011935849244,0.49995020467624873,0.5491893947451875,0.7493150684931508,302,309,1339,240,6
single,anom_swh_mean_deseasonalized_detrended_abs_change_5 > threshold,6,0.5169876619647668,0.02907608506685481,0.45570377006284896,0.6217047585421726,0.7082191780821918,339,436,1212,203,6
single,anom_swh_mean_deseasonalized_abs_change_5 > threshold,6,0.5169876619647668,0.02907608506685481,0.45570377006284896,0.6217047585421726,0.7082191780821918,339,436,1212,203,6
single,anom_swh_min_deseasonalized_detrended > threshold,6,0.5167557966638797,0.07598176438598893,0.4816791994153835,0.5800527129248271,0.7319634703196347,324,369,1279,218,6
single,anom_swh_p80_deseasonalized_detrended_trend_3 > threshold,6,0.5164242002706617,0.06407350403150906,0.5098123467683012,0.56330941685855,0.7479452054794519,316,326,1322,226,6
single,anom_swh_p80_deseasonalized_trend_3 > threshold,6,0.5164242002706617,0.06407350403150906,0.5098123467683012,0.56330941685855,0.7479452054794519,316,326,1322,226,6
piecewise,anom_swh_p80_deseasonalized_trend_3 > t1 if anom_swh_p80_trend_5 > t2 else anom_swh_p80_deseasonalized_trend_3 > t3,6,0.5164242002706617,0.06407350403150906,0.5098123467683012,0.56330941685855,0.7479452054794519,316,326,1322,226,6
piecewise,anom_swh_p80_deseasonalized_detrended_trend_3 > t1 if anom_swh_p80_deseasonalized_trend_3 > t2 else anom_swh_p80_deseasonalized_detrended_trend_3 > t3,6,0.5164242002706617,0.06407350403150906,0.5098123467683012,0.56330941685855,0.7479452054794519,316,326,1322,226,6
majority_3,"Majority of anom_swh_p80_deseasonalized_detrended_trend_3, anom_swh_p80_deseasonalized_trend_3, anom_swh_p80_trend_5",6,0.5164242002706617,0.06407350403150906,0.5098123467683012,0.56330941685855,0.7479452054794519,316,326,1322,226,6
majority_3,"Majority of anom_swh_p80_trend_3, anom_swh_p80_deseasonalized_detrended_trend_3, anom_swh_p80_deseasonalized_trend_3",6,0.5164242002706617,0.06407350403150906,0.5098123467683012,0.56330941685855,0.7479452054794519,316,326,1322,226,6
single,anom_swh_min_waverys > threshold,6,0.5162550965698499,0.08002855903260288,0.5287432847254683,0.5763243158021905,0.7182648401826484,322,397,1251,220,6
single,anom_swh_p80_trend_3 > threshold,6,0.5157939606980755,0.0744365692735903,0.5804289530902461,0.5107414369811846,0.769406392694064,283,246,1402,259,6
piecewise,anom_swh_p80_trend_3 > t1 if anom_swh_p80_deseasonalized_detrended_trend_3 > t2 else anom_swh_p80_trend_3 > t3,6,0.5157939606980755,0.0744365692735903,0.5804289530902461,0.5107414369811846,0.769406392694064,283,246,1402,259,6
single,anom_swh_p25 > threshold,6,0.5155183368365739,0.06701707957214778,0.5042672116021891,0.5416374278508872,0.7538812785388128,292,289,1359,250,6
single,anom_swh_p75_deseasonalized_detrended_abs_change_3 > threshold,6,0.5151729465475536,0.06039648887567969,0.4953854047181446,0.5637903734650155,0.7429223744292238,308,329,1319,234,6
single,anom_swh_p75_deseasonalized_abs_change_3 > threshold,6,0.5151729465475536,0.06039648887567969,0.4953854047181446,0.5637903734650155,0.7429223744292238,308,329,1319,234,6
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_p75_trend_3 > t2,6,0.5146629252381973,0.07279661444228247,0.5820406725894229,0.5073769952418189,0.7698630136986302,281,243,1405,261,6
single,anom_swh_max_deseasonalized_abs_change_3 > threshold,6,0.5139187198998918,0.06719183941431742,0.4941237611630565,0.5529547774186326,0.7474885844748859,302,313,1335,240,6
single,anom_swh_max_deseasonalized_detrended_abs_change_3 > threshold,6,0.5139187198998918,0.06719183941431742,0.4941237611630565,0.5529547774186326,0.7474885844748859,302,313,1335,240,6
single,anom_swh_p75_persistence_2 > threshold,6,0.5135800630864571,0.05908707034742842,0.4241964352911825,0.6764555088404207,0.6794520547945204,373,533,1115,169,6
single,anom_swh_p75_deseasonalized_detrended_trend_3 > threshold,6,0.5132625473192437,0.06336884673432512,0.51546194942922,0.5612975358505011,0.7465753424657534,315,328,1320,227,6
single,anom_swh_p75_deseasonalized_trend_3 > threshold,6,0.5132625473192437,0.06336884673432512,0.51546194942922,0.5612975358505011,0.7465753424657534,315,328,1320,227,6
single,anom_swh_mean_deseasonalized_abs_change_3 > threshold,6,0.512706894948543,0.049369357609252186,0.4709118383662266,0.5863820088295872,0.7301369863013698,315,364,1284,227,6
single,anom_swh_mean_deseasonalized_detrended_abs_change_3 > threshold,6,0.512706894948543,0.049369357609252186,0.4709118383662266,0.5863820088295872,0.7301369863013698,315,364,1284,227,6
single,anom_swh_median_trend_5 > threshold,6,0.5126764052071863,0.0485539545452405,0.48211412769172274,0.5548417405803182,0.7410958904109588,302,327,1321,240,6
or_2,anom_swh_p80_trend_3 > t1 OR anom_swh_sd_deseasonalized_detrended_trend_7 > t2,6,0.5122692718076561,0.07360004389821861,0.41727886560184696,0.748225559416202,0.6264840182648402,419,695,953,123,6
single,anom_swh_mean_trend_5 > threshold,6,0.5122278313384204,0.054675974849557,0.460008907818245,0.5984692930880641,0.7228310502283106,320,385,1263,222,6
single,anom_swh_p75_deseasonalized_trend_5 > threshold,6,0.5119087631992746,0.050331921206960825,0.43498352362221837,0.6297428558344019,0.7041095890410959,345,451,1197,197,6
single,anom_swh_p75_deseasonalized_detrended_trend_5 > threshold,6,0.5119087631992746,0.050331921206960825,0.43498352362221837,0.6297428558344019,0.7041095890410959,345,451,1197,197,6
majority_3,"Majority of anom_swh_p80_trend_5, anom_swh_p80_deseasonalized_detrended_trend_5, anom_swh_p80_deseasonalized_trend_5",6,0.5113333961180183,0.051503364625583144,0.4563530325316986,0.6068531578840243,0.7127853881278537,332,419,1229,210,6
majority_3,"Majority of anom_swh_p80_deseasonalized_detrended_trend_5, anom_swh_p80_deseasonalized_trend_5, anom_swh_p80_trend_7",6,0.5113333961180183,0.051503364625583144,0.4563530325316986,0.6068531578840243,0.7127853881278537,332,419,1229,210,6
piecewise,anom_swh_p80_deseasonalized_detrended_trend_5 > t1 if anom_swh_p80_deseasonalized_trend_5 > t2 else anom_swh_p80_deseasonalized_detrended_trend_5 > t3,6,0.5113333961180183,0.051503364625583144,0.4563530325316986,0.6068531578840243,0.7127853881278537,332,419,1229,210,6
single,anom_swh_p80_deseasonalized_detrended_trend_5 > threshold,6,0.5113333961180183,0.051503364625583144,0.4563530325316986,0.6068531578840243,0.7127853881278537,332,419,1229,210,6
single,anom_swh_p80_deseasonalized_trend_5 > threshold,6,0.5113333961180183,0.051503364625583144,0.4563530325316986,0.6068531578840243,0.7127853881278537,332,419,1229,210,6
piecewise,anom_swh_p80_deseasonalized_trend_5 > t1 if anom_swh_p80_trend_7 > t2 else anom_swh_p80_deseasonalized_trend_5 > t3,6,0.5113333961180183,0.051503364625583144,0.4563530325316986,0.6068531578840243,0.7127853881278537,332,419,1229,210,6
single,anom_swh_max_deseasonalized_abs_change_7 > threshold,6,0.5110890704175451,0.012667381322712876,0.46947378930137545,0.5980655190435576,0.7132420091324202,328,414,1234,214,6
single,anom_swh_max_deseasonalized_detrended_abs_change_7 > threshold,6,0.5110890704175451,0.012667381322712876,0.46947378930137545,0.5980655190435576,0.7132420091324202,328,414,1234,214,6
single,anom_swh_p75_abs_change_7 > threshold,6,0.5104304083779206,0.025347541002210944,0.4654598057234505,0.5887557359816843,0.7141552511415524,325,409,1239,217,6
single,anom_swh_mean_deseasonalized_detrended_trend_5 > threshold,6,0.5102951829705427,0.04064685050948466,0.42608477354879953,0.6412558812483544,0.6954337899543379,352,477,1171,190,6
single,anom_swh_mean_deseasonalized_trend_5 > threshold,6,0.5102951829705427,0.04064685050948466,0.42608477354879953,0.6412558812483544,0.6954337899543379,352,477,1171,190,6
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_max_trend_3 > t2,6,0.5101680588593392,0.075260030818603,0.5914275152505042,0.49023419285242026,0.7726027397260274,271,227,1421,271,6
