variable,run_path,threshold_label,threshold_value,mean_loss,median_loss,p99_loss,mean_events,median_events,p99_events,mean_tp,median_tp,p99_tp,mean_fp,median_fp,p99_fp,mean_tn,median_tn,p99_tn,mean_fn,median_fn,p99_fn,mean_tp_loss,median_tp_loss,p99_tp_loss,mean_fp_loss,median_fp_loss,p99_fp_loss,mean_fn_loss,median_fn_loss,p99_fn_loss,obs_tp,obs_fp,obs_tn,obs_fn,mean_obs_yearly_loss,mean_obs_yearly_events,mean_loss_minus_obs
swh_max_swan,run_g8,fold0,2.195,204320.6176071428,203561.35714285716,269098.7549999995,87.3245,87.0,115.00999999999976,24.90725,25.0,33.0,22.91275,23.0,33.0,0.0,0.0,0.0,21.48975,21.0,31.0,127466.26119642856,126348.4285714286,180163.50000000003,76854.3564107143,74873.14285714288,116989.28571428571,78483.4322142857,77212.92857142858,119329.0714285714,382,230,1707,238,207238.1632653061,88.57142857142857,-2917.5456581632898
swh_max_swan,run_g8,fold5,2.105,248446.63639285706,248017.28571428577,318210.85714285716,106.1835,106.0,136.0,27.326,27.0,36.0,29.022,29.0,39.0,0.0,0.0,0.0,18.24525,18.0,27.0,144446.086125,145066.71428571426,198881.78571428565,104000.55026785715,102950.57142857145,147406.5,61503.6072857143,60834.42857142859,95931.21428571428,433,311,1626,187,207238.1632653061,88.57142857142857,41208.47312755097
swh_max_swan,run_g8,p75,2.0933124825,254838.3460178571,255036.6428571428,327569.99999999994,108.91525,109.0,140.0,27.12025,27.0,36.0,30.3655,30.0,41.0,0.0,0.0,0.0,17.83325,18.0,26.0,145451.02408928573,145066.7142857143,201221.57142857136,109387.32192857143,109969.92857142855,154425.85714285713,60498.669321428584,60834.42857142858,95931.21428571428,436,327,1610,184,207238.1632653061,88.57142857142857,47600.182752551016
swh_max_swan,run_g8,fold3,2.05824993,275748.426,276094.71428571426,346288.28571428574,117.852,118.0,148.0,28.0965,28.0,37.0,34.194,34.0,45.0,0.0,0.0,0.0,15.9975,16.0,24.0,152809.0652142857,152086.07142857142,208240.92857142852,122939.36078571429,121668.85714285716,170804.3571428571,53140.62819642858,51475.28571428574,86572.07142857142,458,367,1570,162,207238.1632653061,88.57142857142857,68510.26273469388
swh_max_swan,run_g8,median,2.049125005,278455.5580714286,278434.5,348628.0714285715,119.009,119.0,149.0,28.24475,28.0,37.0,34.54425,34.0,46.0,0.0,0.0,0.0,15.9735,16.0,24.0,153156.52339285714,152086.07142857145,210580.7142857142,125299.03467857144,124008.64285714288,173167.54071428516,52793.17001785715,51475.28571428573,86572.0714285714,459,374,1563,161,207238.1632653061,88.57142857142857,71217.39480612252
swh_max_swan,run_g8,fold2,2.04000008,283113.4864821428,283114.0714285714,355647.4285714285,120.99975,121.0,152.0,28.2865,28.0,37.0,34.668,35.0,46.0,0.0,0.0,0.0,15.40025,15.0,24.0,154849.35835714283,154425.85714285713,210604.11214285655,128264.128125,128688.21428571426,177823.7142857143,51100.335053571434,51475.28571428572,84232.28571428571,464,383,1554,156,207238.1632653061,88.57142857142857,75875.32321683672
swh_max_swan,run_g8,mean,2.0367916783333335,285817.108875,285453.85714285716,357987.2142857144,122.15525,122.0,153.0,28.30225,28.0,37.0,35.13575,35.0,46.0,0.0,0.0,0.0,15.246,15.0,23.009999999999764,155502.15857142856,154425.85714285716,212920.49999999988,130314.95030357143,128688.21428571432,180163.49999999997,50447.534839285734,49135.500000000015,84232.2857142857,466,389,1548,154,207238.1632653061,88.57142857142857,78578.94560969388
swh_max_swan,run_g8,fold1,1.95499996,341281.72923214285,341608.7142857143,411802.28571428574,145.86025,146.0,176.0,30.04025,30.0,39.0,40.97475,41.0,52.0,0.0,0.0,0.0,10.978,11.0,18.0,170692.04742857142,170804.3571428571,229298.99999999988,170589.6818035714,170804.35714285707,224619.4285714285,35257.64598214286,35096.78571428571,65514.00000000001,511,509,1428,109,207238.1632653061,88.57142857142857,134043.56596683676
swh_max_swan,run_g8,fold4,1.8675001,411139.54141071433,410632.39285714296,481995.8571428571,175.71675,175.5,206.0,30.41825,30.0,39.0,49.6675,50.0,61.0,0.0,0.0,0.0,7.81925,8.0,14.0,181417.04019642854,182503.28571428562,240997.92857142846,229722.50121428567,229298.99999999994,290133.4285714285,24532.653214285714,23397.85714285714,49135.50000000001,543,684,1253,77,207238.1632653061,88.57142857142857,203901.37814540823
