combination_id,type,description,features,thresholds,f1_score,mean_loss,std_loss,max_loss,min_loss,zero_prob,p99_loss,mean_events,std_events,p99_events,max_events,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,method,rule_features,min_days,n_fishermen,daily_wage,n_simulations
0,double_AND,swh_max_swan > t1 AND swh_p80_swan > t2,"['swh_max_swan', 'swh_p80_swan']","(np.float64(2.0149999), np.float64(1.94670002))",0.6325136612021858,209378.06442857144,39754.76359276196,386064.6428571429,60834.42857142857,0.0,306535.3264285709,121.133,15.595842747347769,158.0,194.0,66.362,54.771,22.11075,96.0,77.0,38.0,88020.98373214285,37259.33266071428,11654.472642857141,156765.64285714284,81892.50000000001,42116.142857142855,463,381,1556,157,0.5485781990521327,0.7467741935483871,0.7895971842002346,0.6325136612021858,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'swh_p80_swan']",3,183.0,12.785714285714286,4000
8,double_AND,swh_max_swan > t1 AND anom_swh_p80_swan > t2,"['swh_max_swan', 'anom_swh_p80_swan']","(np.float64(2.0149999), np.float64(-0.07881248129166653))",0.6330645161290323,218885.19873214286,40175.01835599458,388404.42857142864,74873.14285714287,0.0,318234.2549999994,124.5815,15.66393493825865,162.0,195.0,67.498,57.0835,20.97475,97.00999999999976,79.00999999999976,37.0,90984.32233928572,41169.69953571428,10855.435821428571,161445.2142857143,91251.64285714286,39776.357142857145,471,397,1540,149,0.5426267281105991,0.7596774193548387,0.7864685177942902,0.6330645161290323,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'anom_swh_p80_swan']",3,183.0,12.785714285714286,4000
10,double_AND,swh_p80_swan > t1 AND anom_swh_max_waverys > t2,"['swh_p80_swan', 'anom_swh_max_waverys']","(np.float64(1.94670002), np.float64(-0.04003906250000008))",0.630046326935804,219207.5042142857,40511.01168053573,395423.7857142857,81892.5,0.0,320550.64285714284,127.83875,15.68503262468714,166.0,199.0,68.24975,59.589,20.223,98.0,82.0,35.0,89753.59505357144,42314.43969642858,9325.215964285713,161445.2142857143,91251.64285714286,37436.57142857143,476,415,1522,144,0.5342312008978676,0.7677419354838709,0.7813844348846304,0.6300463269358041,enhanced_multi_rule_block_bootstrap,"['swh_p80_swan', 'anom_swh_max_waverys']",3,183.0,12.785714285714286,4000
1,double_OR,swh_max_swan > t1 OR swh_p80_swan > t2,"['swh_max_swan', 'swh_p80_swan']","(np.float64(2.7080001599999997), np.float64(1.94670002))",0.6297029702970297,220590.31757142858,40657.68797863419,395423.7857142857,81892.5,0.0,322890.42857142864,128.38725,15.716115532710367,166.00999999999976,199.0,68.39125,59.996,20.0815,99.0,82.0,35.0,90727.53085714286,42353.04616071429,9322.876178571427,161445.2142857143,91251.64285714286,37436.57142857143,477,418,1519,143,0.5329608938547487,0.7693548387096775,0.7806022682831443,0.6297029702970297,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'swh_p80_swan']",3,183.0,12.785714285714286,4000
11,double_OR,swh_p80_swan > t1 OR anom_swh_max_waverys > t2,"['swh_p80_swan', 'anom_swh_max_waverys']","(np.float64(1.94670002), np.float64(0.8361249999999989))",0.6297029702970297,220590.31757142858,40657.68797863419,395423.7857142857,81892.5,0.0,322890.42857142864,128.38725,15.716115532710367,166.00999999999976,199.0,68.39125,59.996,20.0815,99.0,82.0,35.0,90727.53085714286,42353.04616071429,9322.876178571427,161445.2142857143,91251.64285714286,37436.57142857143,477,418,1519,143,0.5329608938547487,0.7693548387096775,0.7806022682831443,0.6297029702970297,enhanced_multi_rule_block_bootstrap,"['swh_p80_swan', 'anom_swh_max_waverys']",3,183.0,12.785714285714286,4000
12,double_AND,swh_p80_swan > t1 AND anom_swh_p80_waverys > t2,"['swh_p80_swan', 'anom_swh_p80_waverys']","(np.float64(1.94670002), np.float64(-0.49652812499999976))",0.6297029702970297,220590.31757142858,40657.68797863419,395423.7857142857,81892.5,0.0,322890.42857142864,128.38725,15.716115532710367,166.00999999999976,199.0,68.39125,59.996,20.0815,99.0,82.0,35.0,90727.53085714286,42353.04616071429,9322.876178571427,161445.2142857143,91251.64285714286,37436.57142857143,477,418,1519,143,0.5329608938547487,0.7693548387096775,0.7806022682831443,0.6297029702970297,enhanced_multi_rule_block_bootstrap,"['swh_p80_swan', 'anom_swh_p80_waverys']",3,183.0,12.785714285714286,4000
13,double_OR,swh_p80_swan > t1 OR anom_swh_p80_waverys > t2,"['swh_p80_swan', 'anom_swh_p80_waverys']","(np.float64(1.94670002), np.float64(0.7535109374999992))",0.6297029702970297,220590.31757142858,40657.68797863419,395423.7857142857,81892.5,0.0,322890.42857142864,128.38725,15.716115532710367,166.00999999999976,199.0,68.39125,59.996,20.0815,99.0,82.0,35.0,90727.53085714286,42353.04616071429,9322.876178571427,161445.2142857143,91251.64285714286,37436.57142857143,477,418,1519,143,0.5329608938547487,0.7693548387096775,0.7806022682831443,0.6297029702970297,enhanced_multi_rule_block_bootstrap,"['swh_p80_swan', 'anom_swh_p80_waverys']",3,183.0,12.785714285714286,4000
14,double_AND,swh_p80_swan > t1 AND anom_swh_max_deseasonalized > t2,"['swh_p80_swan', 'anom_swh_max_deseasonalized']","(np.float64(1.94670002), np.float64(-0.4285974684937267))",0.6297029702970297,220590.31757142858,40657.68797863419,395423.7857142857,81892.5,0.0,322890.42857142864,128.38725,15.716115532710367,166.00999999999976,199.0,68.39125,59.996,20.0815,99.0,82.0,35.0,90727.53085714286,42353.04616071429,9322.876178571427,161445.2142857143,91251.64285714286,37436.57142857143,477,418,1519,143,0.5329608938547487,0.7693548387096775,0.7806022682831443,0.6297029702970297,enhanced_multi_rule_block_bootstrap,"['swh_p80_swan', 'anom_swh_max_deseasonalized']",3,183.0,12.785714285714286,4000
4,double_AND,swh_max_swan > t1 AND anom_swh_p80_waverys > t2,"['swh_max_swan', 'anom_swh_p80_waverys']","(np.float64(2.0149999), np.float64(-0.09718906249999992))",0.62982689747004,225646.0095535714,40472.73030641481,393084.0,74873.14285714287,0.0,325230.21428571426,126.586,15.793482959752735,165.0,198.0,67.78125,58.80475,20.6915,98.0,81.0,37.0,91022.92880357143,44621.46841071429,11613.526392857144,161468.61214285658,93591.42857142858,42116.142857142855,473,409,1528,147,0.536281179138322,0.7629032258064516,0.7825576847868596,0.62982689747004,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'anom_swh_p80_waverys']",3,183.0,12.785714285714286,4000
2,double_AND,swh_max_swan > t1 AND anom_swh_max_waverys > t2,"['swh_max_swan', 'anom_swh_max_waverys']","(np.float64(2.0149999), np.float64(-0.04003906250000008))",0.6290643662906436,226566.13028571426,40579.38440033867,393084.0,74873.14285714287,0.0,325230.21428571426,127.29225,15.809628077140207,165.0,198.0,67.9265,59.36575,20.54625,98.0,82.0,37.0,91380.33107142858,45073.632,10836.717535714286,161468.61214285658,95931.21428571428,39776.357142857145,474,413,1524,146,0.5343855693348365,0.7645161290322581,0.7813844348846304,0.6290643662906437,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'anom_swh_max_waverys']",3,183.0,12.785714285714286,4000
