combination_id,type,description,features,thresholds,f1_score,mean_loss,std_loss,max_loss,min_loss,zero_prob,p99_loss,mean_events,std_events,p99_events,max_events,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,method,rule_features,min_days,n_fishermen,daily_wage,n_simulations
0,double_AND,swh_max_swan > t1 AND swh_p80_swan > t2,"['swh_max_swan', 'swh_p80_swan']","(np.float64(2.0149999), np.float64(1.94670002))",0.6325136612021858,283425.2629285714,36490.93006249079,453918.4285714286,154425.85714285713,0.0,369686.1428571429,121.133,15.595842747347769,158.0,194.0,66.362,54.771,22.11075,96.0,77.0,38.0,155272.85957142853,128152.40335714284,51734.416982142866,224619.4285714285,180163.49999999994,88911.85714285716,463,381,1556,157,0.5485781990521327,0.7467741935483871,0.7895971842002346,0.6325136612021858,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'swh_p80_swan']",1,183.0,12.785714285714286,4000
8,double_AND,swh_max_swan > t1 AND anom_swh_p80_swan > t2,"['swh_max_swan', 'anom_swh_p80_swan']","(np.float64(2.0149999), np.float64(-0.07881248129166653))",0.6330645161290323,291494.0139642857,36650.25119803849,456258.2142857144,163784.99999999994,0.0,379045.2857142858,124.5815,15.66393493825865,162.0,195.0,67.498,57.0835,20.97475,97.00999999999976,79.00999999999976,37.0,157930.85614285714,133563.15782142855,49076.420410714294,226982.61214285655,184866.46928571368,86572.07142857143,471,397,1540,149,0.5426267281105991,0.7596774193548387,0.7864685177942902,0.6330645161290323,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'anom_swh_p80_swan']",1,183.0,12.785714285714286,4000
4,double_AND,swh_max_swan > t1 AND anom_swh_p80_waverys > t2,"['swh_max_swan', 'anom_swh_p80_waverys']","(np.float64(2.0149999), np.float64(-0.09718906249999992))",0.62982689747004,296184.1144285715,36953.365808044335,463277.5714285715,163784.99999999994,0.0,386064.6428571428,126.586,15.793482959752735,165.0,198.0,67.78125,58.80475,20.6915,98.0,81.0,37.0,158593.60044642858,137590.51398214285,48413.67610714286,229298.9999999999,189522.64285714278,86572.07142857142,473,409,1528,147,0.536281179138322,0.7629032258064516,0.7825576847868596,0.62982689747004,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'anom_swh_p80_waverys']",1,183.0,12.785714285714286,4000
2,double_AND,swh_max_swan > t1 AND anom_swh_max_waverys > t2,"['swh_max_swan', 'anom_swh_max_waverys']","(np.float64(2.0149999), np.float64(-0.04003906250000008))",0.6290643662906436,297836.5880892857,36991.141923063005,463277.5714285715,163784.99999999994,0.0,386064.64285714284,127.29225,15.809628077140207,165.0,198.0,67.9265,59.36575,20.54625,98.0,82.0,37.0,158933.45432142855,138903.13376785713,48073.82223214286,229298.9999999999,191862.4285714285,86572.07142857142,474,413,1524,146,0.5343855693348365,0.7645161290322581,0.7813844348846304,0.6290643662906437,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'anom_swh_max_waverys']",1,183.0,12.785714285714286,4000
3,double_OR,swh_max_swan > t1 OR anom_swh_max_waverys > t2,"['swh_max_swan', 'anom_swh_max_waverys']","(np.float64(2.0149999), np.float64(0.8361249999999989))",0.6282306163021868,298487.63346428575,37065.33931044075,463277.5714285715,163784.99999999994,0.0,386064.64285714296,127.5705,15.841339266299425,165.0,198.0,67.9265,59.644,20.54625,98.0,82.0,37.0,158933.45432142855,139554.17914285715,48073.82223214286,229298.9999999999,191862.42857142852,86572.07142857142,474,415,1522,146,0.5331833520809899,0.7645161290322581,0.7806022682831443,0.6282306163021869,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'anom_swh_max_waverys']",1,183.0,12.785714285714286,4000
5,double_OR,swh_max_swan > t1 OR anom_swh_p80_waverys > t2,"['swh_max_swan', 'anom_swh_p80_waverys']","(np.float64(2.0149999), np.float64(0.7535109374999992))",0.6282306163021868,298487.63346428575,37065.33931044075,463277.5714285715,163784.99999999994,0.0,386064.64285714296,127.5705,15.841339266299425,165.0,198.0,67.9265,59.644,20.54625,98.0,82.0,37.0,158933.45432142855,139554.17914285715,48073.82223214286,229298.9999999999,191862.42857142852,86572.07142857142,474,415,1522,146,0.5331833520809899,0.7645161290322581,0.7806022682831443,0.6282306163021869,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'anom_swh_p80_waverys']",1,183.0,12.785714285714286,4000
6,double_AND,swh_max_swan > t1 AND anom_swh_max_deseasonalized > t2,"['swh_max_swan', 'anom_swh_max_deseasonalized']","(np.float64(2.0149999), np.float64(-0.4285974684937267))",0.6282306163021868,298487.63346428575,37065.33931044075,463277.5714285715,163784.99999999994,0.0,386064.64285714296,127.5705,15.841339266299425,165.0,198.0,67.9265,59.644,20.54625,98.0,82.0,37.0,158933.45432142855,139554.17914285715,48073.82223214286,229298.9999999999,191862.42857142852,86572.07142857142,474,415,1522,146,0.5331833520809899,0.7645161290322581,0.7806022682831443,0.6282306163021869,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'anom_swh_max_deseasonalized']",1,183.0,12.785714285714286,4000
7,double_OR,swh_max_swan > t1 OR anom_swh_max_deseasonalized > t2,"['swh_max_swan', 'anom_swh_max_deseasonalized']","(np.float64(2.0149999), np.float64(0.7560460750479395))",0.6282306163021868,298487.63346428575,37065.33931044075,463277.5714285715,163784.99999999994,0.0,386064.64285714296,127.5705,15.841339266299425,165.0,198.0,67.9265,59.644,20.54625,98.0,82.0,37.0,158933.45432142855,139554.17914285715,48073.82223214286,229298.9999999999,191862.42857142852,86572.07142857142,474,415,1522,146,0.5331833520809899,0.7645161290322581,0.7806022682831443,0.6282306163021869,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'anom_swh_max_deseasonalized']",1,183.0,12.785714285714286,4000
9,double_OR,swh_max_swan > t1 OR anom_swh_p80_swan > t2,"['swh_max_swan', 'anom_swh_p80_swan']","(np.float64(2.0149999), np.float64(0.7098291535833331))",0.6282306163021868,298487.63346428575,37065.33931044075,463277.5714285715,163784.99999999994,0.0,386064.64285714296,127.5705,15.841339266299425,165.0,198.0,67.9265,59.644,20.54625,98.0,82.0,37.0,158933.45432142855,139554.17914285715,48073.82223214286,229298.9999999999,191862.42857142852,86572.07142857142,474,415,1522,146,0.5331833520809899,0.7645161290322581,0.7806022682831443,0.6282306163021869,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'anom_swh_p80_swan']",1,183.0,12.785714285714286,4000
10,double_AND,swh_p80_swan > t1 AND anom_swh_max_waverys > t2,"['swh_p80_swan', 'anom_swh_max_waverys']","(np.float64(1.94670002), np.float64(-0.04003906250000008))",0.630046326935804,299115.2809821428,36699.61526334836,465617.35714285716,180163.49999999994,0.0,388404.4285714285,127.83875,15.68503262468714,166.0,199.0,68.24975,59.589,20.223,98.0,82.0,35.0,159689.7900535714,139425.4909285714,47317.4865,229298.99999999997,191862.4285714285,81892.50000000001,476,415,1522,144,0.5342312008978676,0.7677419354838709,0.7813844348846304,0.6300463269358041,enhanced_multi_rule_block_bootstrap,"['swh_p80_swan', 'anom_swh_max_waverys']",1,183.0,12.785714285714286,4000
