run_name,exceedance_probability,tp_loss,return_period
run_g9,1.0,1500240,1.0
run_g9,0.999,1658160,1.001001001001001
run_g9,0.998,1697640,1.002004008016032
run_g9,0.997,1697640,1.0030090270812437
run_g9,0.996,1737120,1.0040160642570282
run_g9,0.995,1737120,1.0050251256281406
run_g9,0.994,1776600,1.0060362173038229
run_g9,0.993,1776600,1.0070493454179255
run_g9,0.992,1776600,1.0080645161290323
run_g9,0.991,1776600,1.0090817356205852
run_g9,0.99,1776600,1.0101010101010102
run_g9,0.989,1816080,1.0111223458038423
run_g9,0.988,1816080,1.0121457489878543
run_g9,0.987,1816080,1.0131712259371835
run_g9,0.986,1816080,1.0141987829614605
run_g9,0.985,1816080,1.015228426395939
run_g9,0.984,1816080,1.016260162601626
run_g9,0.983,1855560,1.017293997965412
run_g9,0.982,1855560,1.0183299389002036
run_g9,0.981,1855560,1.019367991845056
run_g9,0.98,1895040,1.0204081632653061
run_g9,0.979,1895040,1.0214504596527068
run_g9,0.978,1895040,1.0224948875255624
run_g9,0.977,1895040,1.0235414534288638
run_g9,0.976,1895040,1.0245901639344261
run_g9,0.975,1895040,1.0256410256410258
run_g9,0.974,1934520,1.026694045174538
run_g9,0.973,1934520,1.027749229188078
run_g9,0.972,1934520,1.02880658436214
run_g9,0.971,1934520,1.0298661174047374
run_g9,0.97,1934520,1.0309278350515465
run_g9,0.969,1934520,1.0319917440660475
run_g9,0.968,1934520,1.0330578512396695
run_g9,0.967,1934520,1.0341261633919339
run_g9,0.966,1934520,1.0351966873706004
run_g9,0.965,1934520,1.0362694300518136
run_g9,0.964,1974000,1.037344398340249
run_g9,0.963,1974000,1.0384215991692627
run_g9,0.962,1974000,1.0395010395010396
run_g9,0.961,1974000,1.040582726326743
run_g9,0.96,1974000,1.0416666666666667
run_g9,0.959,1974000,1.0427528675703859
run_g9,0.958,1974000,1.0438413361169103
run_g9,0.957,1974000,1.044932079414838
run_g9,0.956,2013480,1.0460251046025104
run_g9,0.955,2013480,1.0471204188481675
run_g9,0.954,2013480,1.0482180293501049
run_g9,0.953,2013480,1.0493179433368311
run_g9,0.952,2013480,1.050420168067227
run_g9,0.951,2013480,1.0515247108307046
run_g9,0.95,2013480,1.0526315789473684
run_g9,0.949,2013480,1.053740779768177
run_g9,0.948,2013480,1.0548523206751055
run_g9,0.947,2013480,1.0559662090813096
run_g9,0.946,2013480,1.0570824524312896
run_g9,0.945,2052960,1.0582010582010584
run_g9,0.944,2052960,1.0593220338983051
run_g9,0.943,2052960,1.0604453870625663
run_g9,0.942,2052960,1.0615711252653928
run_g9,0.941,2052960,1.0626992561105209
run_g9,0.94,2052960,1.0638297872340425
run_g9,0.939,2052960,1.0649627263045793
run_g9,0.938,2052960,1.0660980810234542
run_g9,0.937,2052960,1.0672358591248665
run_g9,0.936,2052960,1.0683760683760684
run_g9,0.935,2052960,1.06951871657754
run_g9,0.934,2052960,1.070663811563169
run_g9,0.933,2052960,1.0718113612004287
run_g9,0.932,2052960,1.0729613733905579
run_g9,0.931,2092440,1.0741138560687433
run_g9,0.93,2092440,1.075268817204301
run_g9,0.929,2092440,1.0764262648008611
run_g9,0.928,2092440,1.0775862068965516
run_g9,0.927,2092440,1.0787486515641855
run_g9,0.926,2092440,1.079913606911447
run_g9,0.925,2092440,1.081081081081081
run_g9,0.924,2092440,1.0822510822510822
run_g9,0.923,2092440,1.0834236186348862
run_g9,0.922,2092440,1.0845986984815619
run_g9,0.921,2092440,1.0857763300760044
run_g9,0.92,2092440,1.0869565217391304
run_g9,0.919,2092440,1.088139281828074
run_g9,0.918,2092440,1.0893246187363834
run_g9,0.917,2092440,1.0905125408942202
run_g9,0.916,2092440,1.0917030567685588
run_g9,0.915,2092440,1.0928961748633879
run_g9,0.914,2092440,1.0940919037199124
run_g9,0.913,2092440,1.095290251916758
run_g9,0.912,2131920,1.0964912280701753
run_g9,0.911,2131920,1.097694840834248
run_g9,0.91,2131920,1.0989010989010988
run_g9,0.909,2131920,1.1001100110011002
run_g9,0.908,2131920,1.1013215859030836
run_g9,0.907,2131920,1.1025358324145533
run_g9,0.906,2131920,1.1037527593818983
run_g9,0.905,2131920,1.1049723756906078
run_g9,0.904,2131920,1.1061946902654867
run_g9,0.903,2131920,1.1074197120708749
run_g9,0.902,2131920,1.1086474501108647
run_g9,0.901,2131920,1.1098779134295227
run_g9,0.9,2131920,1.1111111111111112
run_g9,0.899,2131920,1.1123470522803114
run_g9,0.898,2131920,1.1135857461024499
run_g9,0.897,2131920,1.1148272017837235
run_g9,0.896,2131920,1.1160714285714286
run_g9,0.895,2171400,1.1173184357541899
run_g9,0.894,2171400,1.1185682326621924
run_g9,0.893,2171400,1.1198208286674132
run_g9,0.892,2171400,1.1210762331838564
run_g9,0.891,2171400,1.122334455667789
run_g9,0.89,2171400,1.1235955056179776
run_g9,0.889,2171400,1.124859392575928
run_g9,0.888,2171400,1.1261261261261262
run_g9,0.887,2171400,1.1273957158962795
run_g9,0.886,2171400,1.1286681715575622
run_g9,0.885,2171400,1.1299435028248588
run_g9,0.884,2171400,1.1312217194570136
run_g9,0.883,2171400,1.1325028312570782
run_g9,0.882,2171400,1.1337868480725624
run_g9,0.881,2171400,1.1350737797956867
run_g9,0.88,2171400,1.1363636363636365
run_g9,0.879,2171400,1.1376564277588168
run_g9,0.878,2171400,1.1389521640091116
run_g9,0.877,2171400,1.1402508551881414
run_g9,0.876,2171400,1.1415525114155252
run_g9,0.875,2171400,1.1428571428571428
run_g9,0.874,2171400,1.1441647597254005
run_g9,0.873,2171400,1.145475372279496
run_g9,0.872,2171400,1.146788990825688
run_g9,0.871,2171400,1.148105625717566
run_g9,0.87,2171400,1.1494252873563218
run_g9,0.869,2171400,1.1507479861910241
run_g9,0.868,2171400,1.1520737327188941
run_g9,0.867,2171400,1.1534025374855825
run_g9,0.866,2171400,1.1547344110854503
run_g9,0.865,2171400,1.1560693641618498
run_g9,0.864,2210880,1.1574074074074074
run_g9,0.863,2210880,1.1587485515643106
run_g9,0.862,2210880,1.160092807424594
run_g9,0.861,2210880,1.1614401858304297
run_g9,0.86,2210880,1.1627906976744187
run_g9,0.859,2210880,1.1641443538998837
run_g9,0.858,2210880,1.1655011655011656
run_g9,0.857,2210880,1.1668611435239207
run_g9,0.856,2210880,1.1682242990654206
run_g9,0.855,2210880,1.1695906432748537
run_g9,0.854,2210880,1.17096018735363
run_g9,0.853,2210880,1.1723329425556859
run_g9,0.852,2210880,1.1737089201877935
run_g9,0.851,2210880,1.1750881316098707
run_g9,0.85,2210880,1.1764705882352942
run_g9,0.849,2210880,1.1778563015312131
run_g9,0.848,2250360,1.179245283018868
run_g9,0.847,2250360,1.1806375442739079
run_g9,0.846,2250360,1.1820330969267139
run_g9,0.845,2250360,1.183431952662722
run_g9,0.844,2250360,1.1848341232227488
run_g9,0.843,2250360,1.1862396204033214
run_g9,0.842,2250360,1.187648456057007
run_g9,0.841,2250360,1.1890606420927468
run_g9,0.84,2250360,1.1904761904761905
run_g9,0.839,2250360,1.1918951132300357
run_g9,0.838,2250360,1.1933174224343677
run_g9,0.837,2250360,1.1947431302270013
run_g9,0.836,2250360,1.1961722488038278
run_g9,0.835,2250360,1.1976047904191618
run_g9,0.834,2250360,1.1990407673860912
run_g9,0.833,2250360,1.2004801920768309
run_g9,0.832,2250360,1.2019230769230769
run_g9,0.831,2250360,1.203369434416366
run_g9,0.83,2250360,1.2048192771084338
run_g9,0.829,2250360,1.2062726176115803
run_g9,0.828,2250360,1.2077294685990339
run_g9,0.827,2250360,1.2091898428053205
run_g9,0.826,2250360,1.2106537530266344
run_g9,0.825,2250360,1.2121212121212122
run_g9,0.824,2250360,1.2135922330097089
run_g9,0.823,2250360,1.2150668286755772
run_g9,0.822,2250360,1.2165450121654502
run_g9,0.821,2250360,1.218026796589525
run_g9,0.82,2250360,1.2195121951219512
run_g9,0.819,2250360,1.221001221001221
run_g9,0.818,2250360,1.2224938875305624
run_g9,0.817,2289840,1.2239902080783354
run_g9,0.816,2289840,1.2254901960784315
run_g9,0.815,2289840,1.2269938650306749
run_g9,0.814,2289840,1.2285012285012287
run_g9,0.813,2289840,1.2300123001230012
run_g9,0.812,2289840,1.231527093596059
run_g9,0.811,2289840,1.2330456226880393
run_g9,0.81,2289840,1.2345679012345678
run_g9,0.809,2289840,1.2360939431396785
run_g9,0.808,2289840,1.2376237623762376
run_g9,0.807,2289840,1.2391573729863692
run_g9,0.806,2289840,1.2406947890818858
run_g9,0.805,2289840,1.2422360248447204
run_g9,0.804,2289840,1.243781094527363
run_g9,0.803,2289840,1.2453300124533
run_g9,0.802,2289840,1.2468827930174562
run_g9,0.801,2289840,1.2484394506866416
run_g9,0.8,2289840,1.25
run_g9,0.799,2289840,1.2515644555694618
run_g9,0.798,2289840,1.2531328320802004
run_g9,0.797,2289840,1.2547051442910915
run_g9,0.796,2289840,1.2562814070351758
run_g9,0.795,2289840,1.2578616352201257
run_g9,0.794,2289840,1.2594458438287153
run_g9,0.793,2289840,1.2610340479192939
run_g9,0.792,2289840,1.2626262626262625
run_g9,0.791,2289840,1.2642225031605563
run_g9,0.79,2289840,1.2658227848101264
run_g9,0.789,2329320,1.2674271229404308
run_g9,0.788,2329320,1.2690355329949239
