run_name,exceedance_probability,tp_loss,return_period
run_g4,1.0,1193808,1.0
run_g4,0.999,1193808,1.001001001001001
run_g4,0.998,1193808,1.002004008016032
run_g4,0.997,1319472,1.0030090270812437
run_g4,0.996,1382304,1.0040160642570282
run_g4,0.995,1382304,1.0050251256281406
run_g4,0.994,1382304,1.0060362173038229
run_g4,0.993,1445136,1.0070493454179255
run_g4,0.992,1445136,1.0080645161290323
run_g4,0.991,1445136,1.0090817356205852
run_g4,0.99,1445136,1.0101010101010102
run_g4,0.989,1507968,1.0111223458038423
run_g4,0.988,1507968,1.0121457489878543
run_g4,0.987,1507968,1.0131712259371835
run_g4,0.986,1507968,1.0141987829614605
run_g4,0.985,1507968,1.015228426395939
run_g4,0.984,1507968,1.016260162601626
run_g4,0.983,1507968,1.017293997965412
run_g4,0.982,1507968,1.0183299389002036
run_g4,0.981,1507968,1.019367991845056
run_g4,0.98,1507968,1.0204081632653061
run_g4,0.979,1570800,1.0214504596527068
run_g4,0.978,1570800,1.0224948875255624
run_g4,0.977,1570800,1.0235414534288638
run_g4,0.976,1570800,1.0245901639344261
run_g4,0.975,1633632,1.0256410256410258
run_g4,0.974,1633632,1.026694045174538
run_g4,0.973,1633632,1.027749229188078
run_g4,0.972,1633632,1.02880658436214
run_g4,0.971,1633632,1.0298661174047374
run_g4,0.97,1633632,1.0309278350515465
run_g4,0.969,1633632,1.0319917440660475
run_g4,0.968,1633632,1.0330578512396695
run_g4,0.967,1633632,1.0341261633919339
run_g4,0.966,1696464,1.0351966873706004
run_g4,0.965,1696464,1.0362694300518136
run_g4,0.964,1696464,1.037344398340249
run_g4,0.963,1696464,1.0384215991692627
run_g4,0.962,1759296,1.0395010395010396
run_g4,0.961,1759296,1.040582726326743
run_g4,0.96,1759296,1.0416666666666667
run_g4,0.959,1759296,1.0427528675703859
run_g4,0.958,1759296,1.0438413361169103
run_g4,0.957,1759296,1.044932079414838
run_g4,0.956,1759296,1.0460251046025104
run_g4,0.955,1759296,1.0471204188481675
run_g4,0.954,1759296,1.0482180293501049
run_g4,0.953,1759296,1.0493179433368311
run_g4,0.952,1759296,1.050420168067227
run_g4,0.951,1759296,1.0515247108307046
run_g4,0.95,1759296,1.0526315789473684
run_g4,0.949,1759296,1.053740779768177
run_g4,0.948,1759296,1.0548523206751055
run_g4,0.947,1759296,1.0559662090813096
run_g4,0.946,1759296,1.0570824524312896
run_g4,0.945,1759296,1.0582010582010584
run_g4,0.944,1759296,1.0593220338983051
run_g4,0.943,1759296,1.0604453870625663
run_g4,0.942,1759296,1.0615711252653928
run_g4,0.941,1822128,1.0626992561105209
run_g4,0.94,1822128,1.0638297872340425
run_g4,0.939,1822128,1.0649627263045793
run_g4,0.938,1822128,1.0660980810234542
run_g4,0.937,1822128,1.0672358591248665
run_g4,0.936,1822128,1.0683760683760684
run_g4,0.935,1822128,1.06951871657754
run_g4,0.934,1822128,1.070663811563169
run_g4,0.933,1822128,1.0718113612004287
run_g4,0.932,1822128,1.0729613733905579
run_g4,0.931,1822128,1.0741138560687433
run_g4,0.93,1884960,1.075268817204301
run_g4,0.929,1884960,1.0764262648008611
run_g4,0.928,1884960,1.0775862068965516
run_g4,0.927,1884960,1.0787486515641855
run_g4,0.926,1884960,1.079913606911447
run_g4,0.925,1884960,1.081081081081081
run_g4,0.924,1884960,1.0822510822510822
run_g4,0.923,1884960,1.0834236186348862
run_g4,0.922,1884960,1.0845986984815619
run_g4,0.921,1884960,1.0857763300760044
run_g4,0.92,1884960,1.0869565217391304
run_g4,0.919,1884960,1.088139281828074
run_g4,0.918,1884960,1.0893246187363834
run_g4,0.917,1884960,1.0905125408942202
run_g4,0.916,1884960,1.0917030567685588
run_g4,0.915,1884960,1.0928961748633879
run_g4,0.914,1884960,1.0940919037199124
run_g4,0.913,1884960,1.095290251916758
run_g4,0.912,1884960,1.0964912280701753
run_g4,0.911,1884960,1.097694840834248
run_g4,0.91,1884960,1.0989010989010988
run_g4,0.909,1947792,1.1001100110011002
run_g4,0.908,1947792,1.1013215859030836
run_g4,0.907,1947792,1.1025358324145533
run_g4,0.906,1947792,1.1037527593818983
run_g4,0.905,1947792,1.1049723756906078
