run_name,exceedance_probability,tp_loss,return_period
run_g6,1.0,169620,1.0
run_g6,0.999,169620,1.001001001001001
run_g6,0.998,203544,1.002004008016032
run_g6,0.997,203544,1.0030090270812437
run_g6,0.996,203544,1.0040160642570282
run_g6,0.995,203544,1.0050251256281406
run_g6,0.994,237468,1.0060362173038229
run_g6,0.993,237468,1.0070493454179255
run_g6,0.992,237468,1.0080645161290323
run_g6,0.991,237468,1.0090817356205852
run_g6,0.99,237468,1.0101010101010102
run_g6,0.989,237468,1.0111223458038423
run_g6,0.988,237468,1.0121457489878543
run_g6,0.987,271392,1.0131712259371835
run_g6,0.986,271392,1.0141987829614605
run_g6,0.985,271392,1.015228426395939
run_g6,0.984,271392,1.016260162601626
run_g6,0.983,305316,1.017293997965412
run_g6,0.982,305316,1.0183299389002036
run_g6,0.981,305316,1.019367991845056
run_g6,0.98,305316,1.0204081632653061
run_g6,0.979,305316,1.0214504596527068
run_g6,0.978,305316,1.0224948875255624
run_g6,0.977,305316,1.0235414534288638
run_g6,0.976,305316,1.0245901639344261
run_g6,0.975,305316,1.0256410256410258
run_g6,0.974,339240,1.026694045174538
run_g6,0.973,339240,1.027749229188078
run_g6,0.972,339240,1.02880658436214
run_g6,0.971,339240,1.0298661174047374
run_g6,0.97,339240,1.0309278350515465
run_g6,0.969,339240,1.0319917440660475
run_g6,0.968,339240,1.0330578512396695
run_g6,0.967,339240,1.0341261633919339
run_g6,0.966,339240,1.0351966873706004
run_g6,0.965,339240,1.0362694300518136
run_g6,0.964,339240,1.037344398340249
run_g6,0.963,339240,1.0384215991692627
run_g6,0.962,339240,1.0395010395010396
run_g6,0.961,339240,1.040582726326743
run_g6,0.96,339240,1.0416666666666667
run_g6,0.959,339240,1.0427528675703859
run_g6,0.958,339240,1.0438413361169103
run_g6,0.957,339240,1.044932079414838
run_g6,0.956,373164,1.0460251046025104
run_g6,0.955,373164,1.0471204188481675
run_g6,0.954,373164,1.0482180293501049
run_g6,0.953,373164,1.0493179433368311
run_g6,0.952,373164,1.050420168067227
run_g6,0.951,373164,1.0515247108307046
run_g6,0.95,373164,1.0526315789473684
run_g6,0.949,373164,1.053740779768177
run_g6,0.948,373164,1.0548523206751055
run_g6,0.947,373164,1.0559662090813096
run_g6,0.946,373164,1.0570824524312896
run_g6,0.945,373164,1.0582010582010584
run_g6,0.944,373164,1.0593220338983051
run_g6,0.943,373164,1.0604453870625663
run_g6,0.942,373164,1.0615711252653928
run_g6,0.941,373164,1.0626992561105209
run_g6,0.94,373164,1.0638297872340425
run_g6,0.939,407088,1.0649627263045793
run_g6,0.938,407088,1.0660980810234542
run_g6,0.937,407088,1.0672358591248665
run_g6,0.936,407088,1.0683760683760684
run_g6,0.935,407088,1.06951871657754
run_g6,0.934,407088,1.070663811563169
run_g6,0.933,407088,1.0718113612004287
run_g6,0.932,407088,1.0729613733905579
run_g6,0.931,407088,1.0741138560687433
run_g6,0.93,407088,1.075268817204301
run_g6,0.929,407088,1.0764262648008611
run_g6,0.928,407088,1.0775862068965516
run_g6,0.927,407088,1.0787486515641855
run_g6,0.926,407088,1.079913606911447
run_g6,0.925,407088,1.081081081081081
run_g6,0.924,407088,1.0822510822510822
run_g6,0.923,407088,1.0834236186348862
run_g6,0.922,407088,1.0845986984815619
run_g6,0.921,407088,1.0857763300760044
run_g6,0.92,407088,1.0869565217391304
run_g6,0.919,407088,1.088139281828074
run_g6,0.918,407088,1.0893246187363834
run_g6,0.917,441012,1.0905125408942202
run_g6,0.916,441012,1.0917030567685588
run_g6,0.915,441012,1.0928961748633879
run_g6,0.914,441012,1.0940919037199124
run_g6,0.913,441012,1.095290251916758
run_g6,0.912,441012,1.0964912280701753
run_g6,0.911,441012,1.097694840834248
run_g6,0.91,441012,1.0989010989010988
run_g6,0.909,441012,1.1001100110011002
run_g6,0.908,441012,1.1013215859030836
run_g6,0.907,441012,1.1025358324145533
run_g6,0.906,441012,1.1037527593818983
run_g6,0.905,441012,1.1049723756906078
run_g6,0.904,441012,1.1061946902654867
run_g6,0.903,441012,1.1074197120708749
run_g6,0.902,441012,1.1086474501108647
