run_name,exceedance_probability,tp_loss,return_period
run_g5,1.0,369888,1.0
run_g5,0.999,462360,1.001001001001001
run_g5,0.998,462360,1.002004008016032
run_g5,0.997,508596,1.0030090270812437
run_g5,0.996,554832,1.0040160642570282
run_g5,0.995,554832,1.0050251256281406
run_g5,0.994,554832,1.0060362173038229
run_g5,0.993,554832,1.0070493454179255
run_g5,0.992,554832,1.0080645161290323
run_g5,0.991,554832,1.0090817356205852
run_g5,0.99,601068,1.0101010101010102
run_g5,0.989,601068,1.0111223458038423
run_g5,0.988,647304,1.0121457489878543
run_g5,0.987,647304,1.0131712259371835
run_g5,0.986,647304,1.0141987829614605
run_g5,0.985,647304,1.015228426395939
run_g5,0.984,647304,1.016260162601626
run_g5,0.983,647304,1.017293997965412
run_g5,0.982,647304,1.0183299389002036
run_g5,0.981,647304,1.019367991845056
run_g5,0.98,693540,1.0204081632653061
run_g5,0.979,693540,1.0214504596527068
run_g5,0.978,693540,1.0224948875255624
run_g5,0.977,693540,1.0235414534288638
run_g5,0.976,693540,1.0245901639344261
run_g5,0.975,693540,1.0256410256410258
run_g5,0.974,693540,1.026694045174538
run_g5,0.973,693540,1.027749229188078
run_g5,0.972,693540,1.02880658436214
run_g5,0.971,693540,1.0298661174047374
run_g5,0.97,693540,1.0309278350515465
run_g5,0.969,739776,1.0319917440660475
run_g5,0.968,739776,1.0330578512396695
run_g5,0.967,739776,1.0341261633919339
run_g5,0.966,739776,1.0351966873706004
run_g5,0.965,739776,1.0362694300518136
run_g5,0.964,739776,1.037344398340249
run_g5,0.963,739776,1.0384215991692627
run_g5,0.962,739776,1.0395010395010396
run_g5,0.961,739776,1.040582726326743
run_g5,0.96,739776,1.0416666666666667
run_g5,0.959,739776,1.0427528675703859
run_g5,0.958,739776,1.0438413361169103
run_g5,0.957,739776,1.044932079414838
run_g5,0.956,739776,1.0460251046025104
run_g5,0.955,739776,1.0471204188481675
run_g5,0.954,739776,1.0482180293501049
run_g5,0.953,786012,1.0493179433368311
run_g5,0.952,786012,1.050420168067227
run_g5,0.951,786012,1.0515247108307046
run_g5,0.95,786012,1.0526315789473684
run_g5,0.949,786012,1.053740779768177
run_g5,0.948,786012,1.0548523206751055
run_g5,0.947,786012,1.0559662090813096
run_g5,0.946,786012,1.0570824524312896
run_g5,0.945,786012,1.0582010582010584
run_g5,0.944,786012,1.0593220338983051
run_g5,0.943,786012,1.0604453870625663
run_g5,0.942,786012,1.0615711252653928
run_g5,0.941,786012,1.0626992561105209
run_g5,0.94,786012,1.0638297872340425
run_g5,0.939,786012,1.0649627263045793
run_g5,0.938,786012,1.0660980810234542
run_g5,0.937,786012,1.0672358591248665
run_g5,0.936,786012,1.0683760683760684
run_g5,0.935,786012,1.06951871657754
run_g5,0.934,786012,1.070663811563169
run_g5,0.933,832248,1.0718113612004287
run_g5,0.932,832248,1.0729613733905579
run_g5,0.931,832248,1.0741138560687433
run_g5,0.93,832248,1.075268817204301
run_g5,0.929,832248,1.0764262648008611
run_g5,0.928,832248,1.0775862068965516
run_g5,0.927,832248,1.0787486515641855
run_g5,0.926,832248,1.079913606911447
run_g5,0.925,832248,1.081081081081081
run_g5,0.924,832248,1.0822510822510822
run_g5,0.923,832248,1.0834236186348862
run_g5,0.922,832248,1.0845986984815619
run_g5,0.921,832248,1.0857763300760044
run_g5,0.92,832248,1.0869565217391304
run_g5,0.919,832248,1.088139281828074
run_g5,0.918,878484,1.0893246187363834
run_g5,0.917,878484,1.0905125408942202
run_g5,0.916,878484,1.0917030567685588
run_g5,0.915,878484,1.0928961748633879
run_g5,0.914,878484,1.0940919037199124
run_g5,0.913,878484,1.095290251916758
run_g5,0.912,878484,1.0964912280701753
run_g5,0.911,878484,1.097694840834248
run_g5,0.91,878484,1.0989010989010988
run_g5,0.909,878484,1.1001100110011002
run_g5,0.908,878484,1.1013215859030836
run_g5,0.907,878484,1.1025358324145533
run_g5,0.906,878484,1.1037527593818983
run_g5,0.905,878484,1.1049723756906078
run_g5,0.904,878484,1.1061946902654867
run_g5,0.903,878484,1.1074197120708749
run_g5,0.902,878484,1.1086474501108647
run_g5,0.901,878484,1.1098779134295227
run_g5,0.9,878484,1.1111111111111112
run_g5,0.899,878484,1.1123470522803114
run_g5,0.898,878484,1.1135857461024499
run_g5,0.897,878484,1.1148272017837235
run_g5,0.896,878484,1.1160714285714286
run_g5,0.895,878484,1.1173184357541899
run_g5,0.894,878484,1.1185682326621924
run_g5,0.893,878484,1.1198208286674132
run_g5,0.892,878484,1.1210762331838564
run_g5,0.891,878484,1.122334455667789
run_g5,0.89,878484,1.1235955056179776
run_g5,0.889,878484,1.124859392575928
run_g5,0.888,924720,1.1261261261261262
run_g5,0.887,924720,1.1273957158962795
run_g5,0.886,924720,1.1286681715575622
run_g5,0.885,924720,1.1299435028248588
run_g5,0.884,924720,1.1312217194570136
run_g5,0.883,924720,1.1325028312570782
run_g5,0.882,924720,1.1337868480725624
run_g5,0.881,924720,1.1350737797956867
