run_name,exceedance_probability,tp_loss,return_period
run_g10,0.545,2961000,1.8348623853211008
run_g10,0.544,2961000,1.838235294117647
run_g10,0.543,2961000,1.8416206261510129
run_g10,0.542,2961000,1.8450184501845017
run_g10,0.541,2961000,1.8484288354898335
run_g10,0.54,2961000,1.8518518518518516
run_g10,0.539,2961000,1.8552875695732838
run_g10,0.538,2961000,1.858736059479554
run_g10,0.537,2961000,1.8621973929236497
run_g10,0.536,2961000,1.8656716417910446
run_g10,0.535,2961000,1.8691588785046729
run_g10,0.534,2961000,1.8726591760299625
run_g10,0.533,2961000,1.8761726078799248
run_g10,0.532,2961000,1.8796992481203008
run_g10,0.531,2961000,1.8832391713747645
run_g10,0.53,2961000,1.8867924528301885
run_g10,0.529,2961000,1.8903591682419658
run_g10,0.528,2961000,1.8939393939393938
run_g10,0.527,2961000,1.8975332068311195
run_g10,0.526,2961000,1.9011406844106462
run_g10,0.525,2961000,1.9047619047619047
run_g10,0.524,2961000,1.9083969465648853
run_g10,0.523,2961000,1.9120458891013383
run_g10,0.522,2961000,1.9157088122605364
run_g10,0.521,2961000,1.9193857965451055
run_g10,0.52,2961000,1.923076923076923
run_g10,0.519,2961000,1.9267822736030829
run_g10,0.518,2961000,1.9305019305019304
run_g10,0.517,2961000,1.9342359767891681
run_g10,0.516,2961000,1.937984496124031
run_g10,0.515,2961000,1.941747572815534
run_g10,0.514,2961000,1.9455252918287937
run_g10,0.513,2961000,1.949317738791423
run_g10,0.512,2961000,1.953125
run_g10,0.511,2961000,1.9569471624266144
run_g10,0.51,2961000,1.9607843137254901
run_g10,0.509,2961000,1.9646365422396856
run_g10,0.508,3000480,1.968503937007874
run_g10,0.507,3000480,1.9723865877712032
run_g10,0.506,3000480,1.976284584980237
run_g10,0.505,3000480,1.9801980198019802
run_g10,0.504,3000480,1.9841269841269842
run_g10,0.503,3000480,1.9880715705765408
run_g10,0.502,3000480,1.9920318725099602
run_g10,0.501,3000480,1.996007984031936
run_g10,0.5,3000480,2.0
run_g10,0.499,3000480,2.004008016032064
run_g10,0.498,3000480,2.0080321285140563
run_g10,0.497,3000480,2.0120724346076457
run_g10,0.496,3000480,2.0161290322580645
run_g10,0.495,3000480,2.0202020202020203
run_g10,0.494,3000480,2.0242914979757085
run_g10,0.493,3000480,2.028397565922921
run_g10,0.492,3000480,2.032520325203252
run_g10,0.491,3000480,2.0366598778004072
run_g10,0.49,3000480,2.0408163265306123
run_g10,0.489,3000480,2.044989775051125
run_g10,0.488,3000480,2.0491803278688523
run_g10,0.487,3000480,2.053388090349076
run_g10,0.486,3000480,2.05761316872428
run_g10,0.485,3000480,2.061855670103093
run_g10,0.484,3000480,2.066115702479339
run_g10,0.483,3000480,2.070393374741201
run_g10,0.482,3000480,2.074688796680498
run_g10,0.481,3000480,2.079002079002079
run_g10,0.48,3000480,2.0833333333333335
run_g10,0.479,3000480,2.0876826722338206
run_g10,0.478,3000480,2.092050209205021
run_g10,0.477,3000480,2.0964360587002098
run_g10,0.476,3000480,2.100840336134454
run_g10,0.475,3000480,2.1052631578947367
run_g10,0.474,3000480,2.109704641350211
run_g10,0.473,3000480,2.1141649048625792
run_g10,0.472,3039960,2.1186440677966103
run_g10,0.471,3039960,2.1231422505307855
run_g10,0.47,3039960,2.127659574468085
run_g10,0.469,3039960,2.1321961620469083
