exceedance_probability,aggregate_tp_loss,return_period
0.0031989689154345,568512.0,312.60072430687404
0.0032286282025367,568512.0,309.7290667331439
0.0032585624761532,568512.0,306.8837891917667
0.0032887742858255,568512.0,304.0646493467078
0.0033192662047331,568512.0,301.2714070881246
0.0033500408299131,568512.0,298.5038245118762
0.0033811007824806,568512.0,295.7616658993328
0.0034124487078528,568512.0,293.0446976972221
0.0034440872759738,568512.0,290.3526884977834
0.0034760191815419,568512.0,287.68540901906584
0.0035082471442397,568512.0,285.042632085351
0.0035407739089652,568512.0,282.4241326078491
0.0035736022460657,568512.0,279.8296875655185
0.003606734951574,568512.0,277.25907598605056
0.0036401748474461,568512.0,274.7120789270843
0.003673924781802,568512.0,272.18847945752344
0.0037079876291681,568512.0,269.68806263907453
0.0037423662907219,568512.0,267.2106155079493
