run_name,exceedance_probability,tp_loss,return_period
run_g1,1.0,0.0,1.0
run_g1,0.9981963927855712,0.0,1.0018068660911463
run_g1,0.9963927855711423,0.0,1.0036202735317779
run_g1,0.9945891783567135,0.0,1.005440257908523
run_g1,0.9927855711422846,0.0,1.0072668550666128
run_g1,0.9909819639278558,0.0,1.0091001011122345
run_g1,0.9891783567134269,0.0,1.0109400324149107
run_g1,0.987374749498998,0.0,1.0127866856099046
run_g1,0.9855711422845691,0.0,1.0146400976006507
run_g1,0.9837675350701403,0.0,1.016500305561214
run_g1,0.9819639278557114,0.0,1.0183673469387755
run_g1,0.9801603206412826,0.0,1.0202412594561439
run_g1,0.9783567134268537,0.0,1.0221220811142975
run_g1,0.9765531062124249,0.0,1.0240098501949517
run_g1,0.974749498997996,0.0,1.025904605263158
run_g1,0.9729458917835672,0.0,1.027806385169928
run_g1,0.9711422845691383,0.0,1.0297152290548905
run_g1,0.9693386773547095,0.0,1.0316311763489765
run_g1,0.9675350701402805,0.0,1.0335542667771334
run_g1,0.9657314629258517,0.0,1.0354845403610708
run_g1,0.9639278557114228,0.0,1.0374220374220375
run_g1,0.962124248496994,0.0,1.0393667985836283
run_g1,0.9603206412825651,0.0,1.0413188647746243
run_g1,0.9585170340681363,0.0,1.043278277231863
run_g1,0.9567134268537074,0.0,1.045245077503142
run_g1,0.9549098196392786,0.0,1.0472193074501575
run_g1,0.9531062124248497,0.0,1.0492010092514719
run_g1,0.9513026052104209,0.0,1.0511902254055192
run_g1,0.949498997995992,0.0,1.0531869987336429
run_g1,0.9476953907815632,0.0,1.0551913723831676
run_g1,0.9458917835671343,0.0,1.0572033898305084
run_g1,0.9440881763527054,0.0,1.0592230948843133
run_g1,0.9422845691382765,0.0,1.0612505316886431
run_g1,0.9404809619238477,0.0,1.0632857447261879
run_g1,0.9386773547094188,0.0,1.06532877882152
run_g1,0.93687374749499,0.0,1.067379679144385
run_g1,0.9350701402805611,0.0,1.0694384912130304
run_g1,0.9332665330661323,0.0,1.0715052608975735
run_g1,0.9314629258517034,0.0,1.0735800344234079
run_g1,0.9296593186372746,0.0,1.0756628583746497
run_g1,0.9278557114228457,0.0,1.0777537796976242
run_g1,0.9260521042084169,0.0,1.079852845704393
run_g1,0.9242484969939879,0.0,1.0819601040763227
run_g1,0.9224448897795591,0.0,1.084075602867695
run_g1,0.9206412825651302,0.0,1.08619939050936
run_g1,0.9188376753507014,0.0,1.0883315158124318
run_g1,0.9170340681362725,0.0,1.090472027972028
run_g1,0.9152304609218437,0.0,1.0926209765710533
run_g1,0.9134268537074148,0.0,1.094778411584028
run_g1,0.911623246492986,0.0,1.096944383380963
run_g1,0.9098196392785571,0.0,1.0991189427312775
run_g1,0.9080160320641283,0.0,1.1013021408077686
run_g1,0.9062124248496994,0.0,1.1034940291906237
run_g1,0.9044088176352705,0.0,1.1056946598714825
run_g1,0.9026052104208417,0.0,1.1079040852575488
run_g1,0.9008016032064128,0.0,1.110122358175751
run_g1,0.8989979959919839,0.0,1.1123495318769505
run_g1,0.8971943887775551,0.0,1.1145856600402055
run_g1,0.8953907815631262,47376.0,1.1168307967770814
run_g1,0.8935871743486974,47376.0,1.119084996636017
run_g1,0.8917835671342685,47376.0,1.1213483146067416
run_g1,0.8899799599198397,47376.0,1.1236208061247466
run_g1,0.8881763527054108,47376.0,1.1259025270758123
run_g1,0.886372745490982,47376.0,1.1281935338005877
run_g1,0.8845691382765531,47376.0,1.1304938830992297
run_g1,0.8827655310621243,47376.0,1.1328036322360953
run_g1,0.8809619238476953,47376.0,1.1351228389444952
run_g1,0.8791583166332665,47376.0,1.1374515614315022
run_g1,0.8773547094188376,47376.0,1.1397898583828232
run_g1,0.8755511022044088,47376.0,1.142137788967727
run_g1,0.87374749498998,47376.0,1.1444954128440368
run_g1,0.8719438877755511,47376.0,1.146862790163181
run_g1,0.8701402805611222,47376.0,1.149239981575311
run_g1,0.8683366733466934,47376.0,1.1516270482344795
run_g1,0.8665330661322646,47376.0,1.1540240518038853
run_g1,0.8647294589178357,47376.0,1.1564310544611818
run_g1,0.8629258517034069,47376.0,1.158848118903855
run_g1,0.8611222444889779,47376.0,1.161275308354666
run_g1,0.8593186372745492,47376.0,1.163712686567164
run_g1,0.8575150300601202,47376.0,1.166160317831269
run_g1,0.8557114228456913,47376.0,1.1686182669789227
run_g1,0.8539078156312625,47376.0,1.1710865993898145
run_g1,0.8521042084168337,47376.0,1.1735653809971778
run_g1,0.8503006012024048,47376.0,1.17605467829366
run_g1,0.848496993987976,47376.0,1.1785545583372696
run_g1,0.8466933867735471,47376.0,1.1810650887573964
run_g1,0.8448897795591183,47376.0,1.1835863377609108
run_g1,0.8430861723446894,47376.0,1.1861183741383408
run_g1,0.8412825651302605,47376.0,1.1886612672701287
run_g1,0.8394789579158317,47376.0,1.1912150871329672
run_g1,0.8376753507014028,47376.0,1.1937799043062203
run_g1,0.8358717434869739,47376.0,1.1963557899784225
run_g1,0.8340681362725451,47376.0,1.1989428159538684
run_g1,0.8322645290581162,47376.0,1.2015410546592824
run_g1,0.8304609218436874,47376.0,1.204150579150579
run_g1,0.8286573146292585,47376.0,1.2067714631197097
run_g1,0.8268537074148297,47376.0,1.2094037809015996
run_g1,0.8250501002004008,47376.0,1.2120476074811757
run_g1,0.823246492985972,47376.0,1.2147030185004868
run_g1,0.8214428857715431,47376.0,1.2173700902659184
run_g1,0.8196392785571143,47376.0,1.2200488997555012
run_g1,0.8178356713426853,47376.0,1.222739524626317
