run_name,exceedance_probability,tp_loss,return_period
run_g8,1.0,2179296,1.0
run_g8,0.999,2368800,1.001001001001001
run_g8,0.998,2463552,1.002004008016032
run_g8,0.997,2558304,1.0030090270812437
run_g8,0.996,2558304,1.0040160642570282
run_g8,0.995,2605680,1.0050251256281406
run_g8,0.994,2605680,1.0060362173038229
run_g8,0.993,2605680,1.0070493454179255
run_g8,0.992,2605680,1.0080645161290323
run_g8,0.991,2653056,1.0090817356205852
run_g8,0.99,2700432,1.0101010101010102
run_g8,0.989,2700432,1.0111223458038423
run_g8,0.988,2747808,1.0121457489878543
run_g8,0.987,2747808,1.0131712259371835
run_g8,0.986,2747808,1.0141987829614605
run_g8,0.985,2747808,1.015228426395939
run_g8,0.984,2795184,1.016260162601626
run_g8,0.983,2795184,1.017293997965412
run_g8,0.982,2842560,1.0183299389002036
run_g8,0.981,2842560,1.019367991845056
run_g8,0.98,2889936,1.0204081632653061
run_g8,0.979,2889936,1.0214504596527068
run_g8,0.978,2889936,1.0224948875255624
run_g8,0.977,2937312,1.0235414534288638
run_g8,0.976,2937312,1.0245901639344261
run_g8,0.975,2937312,1.0256410256410258
run_g8,0.974,2937312,1.026694045174538
run_g8,0.973,2937312,1.027749229188078
run_g8,0.972,2937312,1.02880658436214
run_g8,0.971,2937312,1.0298661174047374
run_g8,0.97,2937312,1.0309278350515465
run_g8,0.969,2937312,1.0319917440660475
run_g8,0.968,2937312,1.0330578512396695
run_g8,0.967,2984688,1.0341261633919339
run_g8,0.966,2984688,1.0351966873706004
run_g8,0.965,2984688,1.0362694300518136
run_g8,0.964,2984688,1.037344398340249
run_g8,0.963,2984688,1.0384215991692627
run_g8,0.962,2984688,1.0395010395010396
run_g8,0.961,3032064,1.040582726326743
run_g8,0.96,3032064,1.0416666666666667
run_g8,0.959,3032064,1.0427528675703859
run_g8,0.958,3032064,1.0438413361169103
run_g8,0.957,3032064,1.044932079414838
run_g8,0.956,3032064,1.0460251046025104
run_g8,0.955,3032064,1.0471204188481675
run_g8,0.954,3032064,1.0482180293501049
run_g8,0.953,3079440,1.0493179433368311
run_g8,0.952,3079440,1.050420168067227
run_g8,0.951,3079440,1.0515247108307046
run_g8,0.95,3079440,1.0526315789473684
run_g8,0.949,3079440,1.053740779768177
run_g8,0.948,3079440,1.0548523206751055
run_g8,0.947,3126816,1.0559662090813096
run_g8,0.946,3126816,1.0570824524312896
run_g8,0.945,3126816,1.0582010582010584
run_g8,0.944,3126816,1.0593220338983051
run_g8,0.943,3126816,1.0604453870625663
run_g8,0.942,3126816,1.0615711252653928
run_g8,0.941,3126816,1.0626992561105209
run_g8,0.94,3126816,1.0638297872340425
run_g8,0.939,3126816,1.0649627263045793
run_g8,0.938,3126816,1.0660980810234542
run_g8,0.937,3126816,1.0672358591248665
run_g8,0.936,3126816,1.0683760683760684
run_g8,0.935,3126816,1.06951871657754
run_g8,0.934,3126816,1.070663811563169
run_g8,0.933,3126816,1.0718113612004287
run_g8,0.932,3126816,1.0729613733905579
run_g8,0.931,3174192,1.0741138560687433
run_g8,0.93,3174192,1.075268817204301
run_g8,0.929,3174192,1.0764262648008611
run_g8,0.928,3174192,1.0775862068965516
run_g8,0.927,3174192,1.0787486515641855
run_g8,0.926,3174192,1.079913606911447
run_g8,0.925,3174192,1.081081081081081
run_g8,0.924,3174192,1.0822510822510822
run_g8,0.923,3174192,1.0834236186348862
run_g8,0.922,3174192,1.0845986984815619
run_g8,0.921,3174192,1.0857763300760044
run_g8,0.92,3174192,1.0869565217391304
run_g8,0.919,3174192,1.088139281828074
run_g8,0.918,3221568,1.0893246187363834
