mean_loss,std_loss,max_loss,min_loss,zero_prob,p99_loss,mean_events,std_events,p99_events,max_events,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,method,rule_features,thresholds,min_days,n_fishermen,daily_wage,n_simulations
3237740.6657357137,416120.2978006301,4674081.028571428,1958060.9714285722,0.0,4263519.8571428545,102.51975,13.176024056501262,135.0,148.0,18.57575,83.944,19.37175,35.0,114.0,38.0,586652.4369357142,2651088.2288,611791.4132785716,1105357.0000000002,3600305.657142856,1200101.8857142858,133,589,1705,137,0.18421052631578946,0.4925925925925926,0.7168486739469578,0.26814516129032256,enhanced_multi_rule_block_bootstrap,"['anom_swh_min_waverys', 'anom_swh_p80_swan']","(np.float64(-0.04634960937499997), np.float64(0.14617807558333323))",1,2827.0,11.171428571428573,4000
