loss,probability
3913027.728850398,0.000249937515621
3869061.1251554475,0.0004998750312421
3605261.5029857596,0.0007498125468632
3605261.5029857582,0.0009997500624843
3605261.502985758,0.0012496875781054
3517328.295595863,0.0014996250937265
3429395.088205967,0.0017495626093476
3429395.088205967,0.0019995001249687
3429395.0882059666,0.0022494376405898
3429395.0882059657,0.0024993751562109
3429395.0882059657,0.002749312671832
3385428.4845110183,0.0029992501874531
3385428.484511018,0.0032491877030742
3385428.4845110164,0.0034991252186953
3341461.8808160704,0.0037490627343164
3341461.8808160704,0.0039990002499375
3341461.88081607,0.0042489377655586
3341461.88081607,0.0044988752811797
3341461.88081607,0.0047488127968008
3341461.88081607,0.0049987503124218
3341461.88081607,0.0052486878280429
3341461.8808160685,0.005498625343664
3297495.2771211225,0.0057485628592851
3297495.2771211225,0.0059985003749062
3297495.277121121,0.0062484378905273
3297495.277121121,0.0064983754061484
3297495.277121121,0.0067483129217695
3297495.277121121,0.0069982504373906
3297495.277121121,0.0072481879530117
3297495.277121121,0.0074981254686328
3297495.2771211206,0.0077480629842539
3253528.6734261736,0.007998000499875
3253528.6734261736,0.0082479380154961
3253528.6734261736,0.0084978755311172
3253528.673426173,0.0087478130467383
3253528.6734261727,0.0089977505623594
3253528.6734261727,0.0092476880779805
3253528.6734261727,0.0094976255936016
3209562.0697312257,0.0097475631092226
3209562.0697312253,0.0099975006248437
3209562.0697312253,0.0102474381404648
3209562.0697312253,0.0104973756560859
3209562.0697312243,0.010747313171707
3165595.466036278,0.0109972506873281
3165595.4660362774,0.0112471882029492
3165595.4660362774,0.0114971257185703
3165595.4660362774,0.0117470632341914
3165595.4660362774,0.0119970007498125
3165595.4660362764,0.0122469382654336
3165595.4660362764,0.0124968757810547
3165595.4660362764,0.0127468132966758
3165595.4660362764,0.0129967508122969
3121628.862341329,0.013246688327918
3121628.8623413285,0.0134966258435391
3121628.8623413285,0.0137465633591602
3121628.8623413285,0.0139965008747813
3121628.8623413285,0.0142464383904024
3121628.8623413285,0.0144963759060234
3121628.8623413285,0.0147463134216445
3121628.8623413285,0.0149962509372656
3121628.8623413285,0.0152461884528867
3121628.8623413285,0.0154961259685078
3121628.8623413285,0.0157460634841289
3121628.862341328,0.01599600099975
3121628.862341328,0.0162459385153711
3121628.862341328,0.0164958760309922
3077662.2586463806,0.0167458135466133
3077662.2586463806,0.0169957510622344
3077662.2586463806,0.0172456885778555
3077662.2586463806,0.0174956260934766
3077662.2586463806,0.0177455636090977
3077662.2586463806,0.0179955011247188
3077662.2586463806,0.0182454386403399
3077662.2586463806,0.018495376155961
3077662.2586463806,0.0187453136715821
3077662.2586463806,0.0189952511872032
3077662.2586463806,0.0192451887028242
3077662.2586463806,0.0194951262184453
3077662.2586463806,0.0197450637340664
3077662.2586463806,0.0199950012496875
3077662.2586463806,0.0202449387653086
3077662.2586463797,0.0204948762809297
3077662.2586463797,0.0207448137965508
3077662.2586463797,0.0209947513121719
3077662.2586463797,0.021244688827793
3077662.258646379,0.0214946263434141
3033695.6549514327,0.0217445638590352
3033695.6549514327,0.0219945013746563
3033695.6549514327,0.0222444388902774
3033695.6549514327,0.0224943764058985
3033695.6549514327,0.0227443139215196
3033695.6549514327,0.0229942514371407
3033695.654951432,0.0232441889527618
3033695.654951432,0.0234941264683829
3033695.654951432,0.023744063984004
3033695.654951432,0.023994001499625
3033695.654951432,0.0242439390152461
3033695.654951432,0.0244938765308672
3033695.654951432,0.0247438140464883
3033695.654951432,0.0249937515621094
3033695.654951432,0.0252436890777305
3033695.654951432,0.0254936265933516
3033695.654951432,0.0257435641089727
3033695.654951432,0.0259935016245938
3033695.654951432,0.0262434391402149
2989729.051256485,0.026493376655836
2989729.051256485,0.0267433141714571
2989729.051256485,0.0269932516870782
2989729.051256485,0.0272431892026993
2989729.051256485,0.0274931267183204
2989729.051256484,0.0277430642339415
2989729.051256484,0.0279930017495626
2989729.051256484,0.0282429392651837
2989729.051256484,0.0284928767808048
2989729.051256484,0.0287428142964258
2989729.051256484,0.0289927518120469
2989729.051256484,0.029242689327668
2989729.051256484,0.0294926268432891
2989729.051256484,0.0297425643589102
2989729.051256484,0.0299925018745313
2989729.051256484,0.0302424393901524
2989729.051256484,0.0304923769057735
2989729.051256484,0.0307423144213946
2989729.051256484,0.0309922519370157
2989729.051256484,0.0312421894526368
2989729.051256484,0.0314921269682579
2989729.051256484,0.031742064483879
2989729.051256484,0.0319920019995001
2989729.0512564834,0.0322419395151212
2989729.0512564834,0.0324918770307423
2945762.447561536,0.0327418145463634
2945762.447561536,0.0329917520619845
2945762.447561536,0.0332416895776056
2945762.447561536,0.0334916270932266
2945762.447561536,0.0337415646088477
2945762.447561536,0.0339915021244688
2945762.447561536,0.0342414396400899
2945762.447561536,0.034491377155711
2945762.447561536,0.0347413146713321
2945762.447561536,0.0349912521869532
2945762.447561536,0.0352411897025743
2945762.447561536,0.0354911272181954
2945762.447561536,0.0357410647338165
2945762.447561536,0.0359910022494376
2945762.447561536,0.0362409397650587
2945762.447561536,0.0364908772806798
2945762.447561536,0.0367408147963009
2945762.447561536,0.036990752311922
2945762.447561536,0.0372406898275431
2945762.447561536,0.0374906273431642
2945762.447561536,0.0377405648587853
