rule_type,rule_name,folds,f1_mean,f1_std,precision_mean,recall_mean,accuracy_mean,tp_total,fp_total,tn_total,fn_total,n_folds_successful
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_waverys > t2,6,0.3305927595648347,0.15922032315540072,0.37956994659284743,0.3703379637798386,0.8383424408014574,79,206,1762,149,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_persistence_14_lag_5 > t2,6,0.32979933069501793,0.10874995234849597,0.32988537169456666,0.43593795854509776,0.802367941712204,97,303,1665,131,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_persistence_14_lag_7 > t2,6,0.32954156845186755,0.1184577322221479,0.3169314263958852,0.44490034564447334,0.796448087431694,98,317,1651,130,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_rolling_mean_5 > t2,6,0.328990719761218,0.1376220203494255,0.3565445656746597,0.36468228370212996,0.8333333333333334,81,219,1749,147,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_5 > t2,6,0.328990719761218,0.1376220203494255,0.3565445656746597,0.36468228370212996,0.8333333333333334,81,219,1749,147,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_persistence_7_lag_5 > t2,6,0.3283214480092342,0.12001042198674038,0.4427083881031249,0.38118519797728806,0.8164845173041894,86,261,1707,142,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_5_lag_5 > t2,6,0.3273077942169335,0.11056077962427785,0.3667423613473653,0.4071641911294792,0.8105646630236795,92,280,1688,136,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_persistence_14_lag_7 > t2,6,0.3270379007214707,0.12014741172060621,0.31810857504671364,0.43214503518695707,0.7996357012750455,97,309,1659,131,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_7_lag_5 > t2,6,0.32663265819601434,0.12227481225632952,0.4417527306107702,0.3756296424217325,0.8169398907103825,85,259,1709,143,6
single,anom_swh_mean_deseasonalized > threshold,6,0.3263736123563451,0.12035368697814872,0.23806345277789084,0.6405722174169728,0.7094717668488159,134,544,1424,94,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_rolling_mean_14_lag_7 > t2,6,0.32548695937442745,0.1245799251993666,0.31477389229937813,0.4231612152096907,0.7996357012750455,95,307,1661,133,6
single,anom_swh_p80_persistence_2 > threshold,6,0.3251742262589823,0.15818592830573297,0.27891617971351584,0.5515148207839015,0.703551912568306,129,552,1416,99,6
single,anom_swh_max_deseasonalized > threshold,6,0.3245945150846833,0.12698018718535692,0.234837674836474,0.6240342054936886,0.709927140255009,135,544,1424,93,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_persistence_5_lag_5 > t2,6,0.3245023435470249,0.10797461982879264,0.3699488870092032,0.39640030224059036,0.813752276867031,89,270,1698,139,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_7_lag_7 > t2,6,0.3243001043985337,0.11961280491057315,0.3356458892472612,0.40996716804467676,0.8064663023679417,88,285,1683,140,6
single,anom_swh_median_deseasonalized_detrended > threshold,6,0.32354028816893027,0.10803273801548378,0.24939668701804626,0.5566004794082682,0.7518214936247722,119,436,1532,109,6
majority_3,"Majority of anom_swh_p80_waverys, anom_swh_p80_persistence_14, anom_swh_p80_deseasonalized_detrended_trend_5_lag_1",6,0.3235198389085662,0.11663475526850835,0.2588404936882153,0.6641829470387739,0.679417122040073,162,638,1330,66,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_persistence_5_lag_7 > t2,6,0.32314655205400894,0.13133216779009044,0.3363274978913023,0.4256212029181558,0.7946265938069216,95,318,1650,133,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_persistence_7_lag_7 > t2,6,0.32300229010755327,0.12129810511003168,0.3346655481563712,0.40996716804467676,0.8037340619307832,88,291,1677,140,6
single,anom_swh_mean_trend_3 > threshold,6,0.3228339871809334,0.10981658836018064,0.35784929007835015,0.4832391957932492,0.7436247723132969,114,449,1519,114,6
single,anom_swh_p75_persistence_2 > threshold,6,0.3227496853245808,0.1529392510521889,0.2570596796175411,0.5827922330646031,0.6935336976320583,140,585,1383,88,6
single,anom_swh_mean_deseasonalized_detrended > threshold,6,0.3225650349520941,0.12157909665247972,0.23893618136636863,0.6151336209257446,0.7194899817850637,128,516,1452,100,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_lag_1 > t2,6,0.3224720260405996,0.10956269380739143,0.3284800508915351,0.41157545181471683,0.801912568306011,91,298,1670,137,6
single,anom_swh_max_deseasonalized_detrended > threshold,6,0.3215079593892566,0.12452278358563267,0.2339039614194832,0.6150251964846796,0.709927140255009,133,542,1426,95,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_5_lag_7 > t2,6,0.3213028825559589,0.13146049595323744,0.32866123737871406,0.4308295362514891,0.7891621129326047,97,332,1636,131,6
single,anom_swe_max > threshold,6,0.3197426057488449,0.12284841220798545,0.24650503180292252,0.533868580520216,0.7536429872495446,127,440,1528,101,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_persistence_5_lag_1 > t2,6,0.31964225752084147,0.13023231494310894,0.4543595679012346,0.3186679741139039,0.8538251366120219,71,164,1804,157,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_rolling_mean_14_lag_7 > t2,6,0.31927411038607656,0.10979424691571164,0.31071977286582636,0.4260407931572035,0.7978142076502732,94,310,1658,134,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_14_lag_7 > t2,6,0.31927411038607656,0.10979424691571164,0.31071977286582636,0.4260407931572035,0.7978142076502732,94,310,1658,134,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_persistence_5_lag_1 > t2,6,0.3187006318125383,0.1337731503534052,0.4210942375702101,0.3198095082395627,0.8506375227686703,72,172,1796,156,6
single,anom_swh_median_deseasonalized > threshold,6,0.3182958358202704,0.1111171972690005,0.2430543799075576,0.593936403003488,0.7190346083788706,125,514,1454,103,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_abs_change_14 > t2,6,0.31793656511087437,0.11456466979242137,0.311970795452658,0.3840332373698237,0.8228597449908924,85,246,1722,143,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_5_lag_1 > t2,6,0.3175892119736942,0.13494535260285717,0.42024362619328287,0.3198095082395627,0.8488160291438979,72,176,1792,156,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_2_lag_1 > t2,6,0.3172666882702533,0.1055396690666422,0.3619806810383272,0.37372056443642454,0.8219489981785063,86,249,1719,142,6
majority_3,"Majority of anom_swh_p80_deseasonalized_trend_3, anom_swh_max_swan, anom_swh_p80_trend_3_lag_1",6,0.31716788233582954,0.09040425778053789,0.28839096287265314,0.5335071459263814,0.7390710382513661,129,474,1494,99,6
single,anom_swh_median_trend_3 > threshold,6,0.3171439480717831,0.10266881554582025,0.3328461946767568,0.48613576012073456,0.7377049180327869,116,464,1504,112,6
single,anom_swh_max_persistence_2 > threshold,6,0.3171389217389952,0.14040314006799928,0.2479065233885678,0.6567422967960558,0.6598360655737705,146,665,1303,82,6
majority_3,"Majority of anom_swh_p80_deseasonalized_trend_7, anom_swh_max_waverys, anom_swh_p80_deseasonalized_detrended_trend_3",6,0.31700754872347897,0.10525892327748447,0.2722908191632182,0.5845939723375281,0.6994535519125683,138,570,1398,90,6
single,anom_swh_p75_deseasonalized > threshold,6,0.3167684622873302,0.12091270922872788,0.23997993702451068,0.6159472491993272,0.7122040072859744,125,529,1439,103,6
single,anom_swh_max_trend_3 > threshold,6,0.3164219586103252,0.11697717144462406,0.40390553786929434,0.44040541879542755,0.7622950819672131,95,389,1579,133,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_persistence_14 > t2,6,0.3153269223191239,0.08957880773174641,0.37991151170623055,0.40033093123915414,0.8087431693989071,88,280,1688,140,6
single,anom_swh_p75_deseasonalized_detrended > threshold,6,0.31513406917838216,0.12087866963557736,0.22490257010434403,0.6242180827095098,0.6939890710382515,138,582,1386,90,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_rolling_mean_14 > t2,6,0.31497051137730797,0.09019816879647059,0.3796744641337459,0.40033093123915414,0.8078324225865209,88,282,1686,140,6
single,anom_swe_mean > threshold,6,0.3140151780321602,0.09629356160597347,0.25870606337423696,0.4900800639952107,0.7887067395264117,112,348,1620,116,6
single,anom_swh_p25_trend_5 > threshold,6,0.31387366712428716,0.1359941744402966,0.27307388617691886,0.523880137498853,0.7459016393442623,119,449,1519,109,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_lag_1 > t2,6,0.31341705311526236,0.12470774040543768,0.3353934186482763,0.37083906325224136,0.8087431693989071,85,277,1691,143,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_persistence_7_lag_7 > t2,6,0.3133180688873289,0.10514496483626677,0.3466424622657418,0.41369750504980685,0.7923497267759562,89,317,1651,139,6
single,anom_swh_p80_deseasonalized > threshold,6,0.31323563322921477,0.12170958358449523,0.23681771590374126,0.5790885245185958,0.7090163934426229,124,535,1433,104,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_abs_change_7 > t2,6,0.3128855225634228,0.11003737146237758,0.4025286676165089,0.37230476728747863,0.8000910746812386,82,293,1675,146,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_abs_change_7 > t2,6,0.3128855225634228,0.11003737146237758,0.4025286676165089,0.37230476728747863,0.8000910746812386,82,293,1675,146,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_max_trend_3_lag_1 > t2,6,0.3122858653769263,0.1280115391432906,0.34538863632661937,0.3983624754533103,0.7786885245901639,91,349,1619,137,6
or_2,anom_swh_p80_trend_5 > t1 OR anom_swh_p25_trend_3 > t2,6,0.31088784672118003,0.1301021760561798,0.2375366388338517,0.605341156668514,0.6985428051001822,129,563,1405,99,6
single,anom_swh_min_deseasonalized_detrended > threshold,6,0.3108542810907184,0.11731087740071368,0.23483065278197124,0.5793011018573425,0.7049180327868853,131,551,1417,97,6
single,anom_swh_min_deseasonalized > threshold,6,0.31081475985833007,0.1175995781906238,0.2345272808570098,0.5774007640195048,0.7067395264116576,131,547,1421,97,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_abs_change_5 > t2,6,0.3105798386727196,0.11769966947857799,0.30369293031776995,0.45040146381237883,0.7554644808743171,103,412,1556,125,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p25_trend_5 > t2,6,0.31042084866092295,0.13041384592846866,0.28230120420385907,0.47471149302485954,0.7704918032786886,103,379,1589,125,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_persistence_2_lag_1 > t2,6,0.31035263273813674,0.10436476102436897,0.35826923076923073,0.4043505078810134,0.7937158469945356,91,316,1652,137,6
majority_3,"Majority of anom_swh_p80_swan, anom_swh_p80_deseasonalized_persistence_14_lag_7, anom_swh_p80_deseasonalized_detrended_persistence_7",6,0.3089298759525624,0.12029870859208575,0.203878706949661,0.8049301669922716,0.575136612021858,190,895,1073,38,6
majority_3,"Majority of anom_swh_p80_deseasonalized_trend_5, anom_swh_p80_trend_7, anom_swh_p80_trend_3",6,0.30790888481289724,0.13642296061719786,0.2433581364133451,0.6061289649371407,0.6889799635701275,142,597,1371,86,6
single,anom_swh_p25_trend_3 > threshold,6,0.30719831276204906,0.08273255865545086,0.384401747415446,0.3204390458148955,0.8460837887067395,71,181,1787,157,6
single,anom_swh_p80_rolling_mean_3 > threshold,6,0.306340306098478,0.1364004400748736,0.2231126320800264,0.6435027462935409,0.6543715846994536,149,680,1288,79,6
single,anom_swh_p80_persistence_3 > threshold,6,0.30608095583912776,0.13670643659908294,0.22295107981786957,0.6435027462935409,0.6534608378870675,149,682,1286,79,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_7 > t2,6,0.3055617446268924,0.11991003544102322,0.46366465871862467,0.3450491883726505,0.8447176684881601,84,197,1771,144,6
single,anom_swh_p25_deseasonalized > threshold,6,0.3054426120712453,0.10151731237779084,0.26787410245828097,0.481130243305292,0.7477231329690346,106,432,1536,122,6
single,anom_swh_p80_deseasonalized_detrended > threshold,6,0.30531187904421403,0.10847257713915479,0.2286784888313033,0.574310444808451,0.7131147540983607,122,524,1444,106,6
single,anom_swh_max_deseasonalized_persistence_2 > threshold,6,0.305109846010111,0.12212875827981304,0.20365524471124455,0.7311275659324691,0.6147540983606558,171,789,1179,57,6
single,anom_swh_p80_abs_change_7 > threshold,6,0.30508637795223165,0.11551065317150568,0.23291145421471512,0.5870203289842542,0.6725865209471767,143,634,1334,85,6
single,anom_swh_min_deseasonalized_detrended_trend_3 > threshold,6,0.3047388803360662,0.11898941987210711,0.30111692540263973,0.3638103191443564,0.8319672131147541,79,220,1748,149,6
single,anom_swh_min_deseasonalized_trend_3 > threshold,6,0.3047388803360662,0.11898941987210711,0.30111692540263973,0.3638103191443564,0.8319672131147541,79,220,1748,149,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_persistence_7 > t2,6,0.30433959252336823,0.11576169553530319,0.4685425685425686,0.3372366883726505,0.8474499089253188,81,188,1780,147,6
single,anom_swh_p75_trend_3 > threshold,6,0.30366825331736386,0.10014518022182912,0.2861017600251876,0.5216638153498767,0.7044626593806922,120,541,1427,108,6
or_2,anom_swh_p80_trend_5 > t1 OR anom_swh_p25_deseasonalized_detrended_trend_5 > t2,6,0.30323032139121486,0.12520088184980402,0.23075262401217808,0.587734119484271,0.6967213114754097,128,566,1402,100,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_7_lag_1 > t2,6,0.30320497481815284,0.11386259013961203,0.4145644556149419,0.33491539413454374,0.8337887067395263,79,216,1752,149,6
single,anom_swh_max_trend_5 > threshold,6,0.3029372551129876,0.11818228467301545,0.2554770121877398,0.5177444604973125,0.7231329690346083,115,495,1473,113,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_trend_14 > t2,6,0.30269415450319287,0.10169726059618618,0.29948940439396426,0.4118492607141399,0.8169398907103825,87,261,1707,141,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_persistence_7_lag_1 > t2,6,0.3025285969915824,0.1150765712976692,0.46410938109444677,0.31269317191232154,0.8520036429872495,75,172,1796,153,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_max_trend_5 > t2,6,0.3024296389252636,0.11802560720573636,0.2610798928388804,0.4851055716084236,0.7431693989071039,107,443,1525,121,6
single,anom_swe_p80 > threshold,6,0.3024187168106294,0.11210513301306828,0.228960093796457,0.5446925084998849,0.7609289617486339,123,420,1548,105,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_lag_1 > t2,6,0.302291118632892,0.1031759934625059,0.34657671885932756,0.3720844174198428,0.8028233151183971,84,289,1679,144,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_persistence_7_lag_5 > t2,6,0.30222683711010395,0.1119412077855943,0.4463163821716454,0.3892103725831768,0.8041894353369763,88,290,1678,140,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swe_p80 > t2,6,0.30198294099423695,0.13779195100190225,0.2907880283486853,0.3772430541912892,0.8356102003642988,81,214,1754,147,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_persistence_5_lag_7 > t2,6,0.30144307508378554,0.14398917579241288,0.3173857341345026,0.40306197089201196,0.7978142076502732,93,309,1659,135,6
single,anom_swh_max_trend_3_lag_1 > threshold,6,0.30129633747733636,0.11849214123947488,0.2918377920525587,0.5202843544261047,0.6780510018214936,126,605,1363,102,6
or_2,anom_swh_p80_trend_5 > t1 OR anom_swh_max_trend_5 > t2,6,0.30113854902607606,0.1210339817742196,0.23576395189595675,0.5797206927279952,0.6989981785063751,124,557,1411,104,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_mean_trend_5 > t2,6,0.3009944720120586,0.1292675976783535,0.27146010808065385,0.5094178240698634,0.7390710382513661,106,451,1517,122,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_abs_change_5 > t2,6,0.3008909783657082,0.11376429111957617,0.26754166113582456,0.4457126317578179,0.7622950819672131,102,396,1572,126,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_abs_change_5 > t2,6,0.3008909783657082,0.11376429111957617,0.26754166113582456,0.4457126317578179,0.7622950819672131,102,396,1572,126,6
single,anom_swh_max_deseasonalized_detrended_persistence_2 > threshold,6,0.30073234963825135,0.123933775980741,0.2049784703825632,0.6987544999316856,0.6297814207650273,164,749,1219,64,6
single,anom_swh_p80_trend_5 > threshold,6,0.300522002173189,0.12077635167599707,0.24058706076227573,0.5470818038391063,0.7190346083788707,116,505,1463,112,6
piecewise,anom_swh_p80_trend_5 > t1 if anom_swh_p80_deseasonalized_detrended_trend_5 > t2 else anom_swh_p80_trend_5 > t3,6,0.300522002173189,0.12077635167599707,0.24058706076227573,0.5470818038391063,0.7190346083788707,116,505,1463,112,6
single,anom_swh_mean_trend_5 > threshold,6,0.3004435544165393,0.13693891246061493,0.2661849312862575,0.5362275821975563,0.7176684881602914,112,504,1464,116,6
single,anom_swh_p80_trend_3 > threshold,6,0.3000759532867974,0.10391417006998296,0.33125538212102373,0.4662547055822143,0.7313296903460839,108,470,1498,120,6
piecewise,anom_swh_p80_trend_3 > t1 if anom_swh_p80_deseasonalized_detrended_trend_7 > t2 else anom_swh_p80_trend_3 > t3,6,0.3000759532867974,0.10391417006998296,0.33125538212102373,0.4662547055822143,0.7313296903460839,108,470,1498,120,6
single,anom_swh_min_trend_5 > threshold,6,0.2997954090889667,0.12870270259085811,0.30740838852658064,0.44665585018151827,0.7536429872495446,106,419,1549,122,6
or_2,anom_swh_p80_trend_5 > t1 OR anom_swh_p80_deseasonalized_abs_change_3 > t2,6,0.29962691340377773,0.11930838251911777,0.22581969800098023,0.6005359015294739,0.6889799635701275,130,585,1383,98,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p25_trend_7 > t2,6,0.2992632173941519,0.11016750790469433,0.34990493777345816,0.38024428996401166,0.7864298724954463,86,327,1641,142,6
single,anom_swh_min_trend_3 > threshold,6,0.29905753710722305,0.10504975867085573,0.3400997150997151,0.38142265422981203,0.8019125683060109,100,307,1661,128,6
