fold,rule_type,rule_name,f1_score,anom_swh_p80_trend_5,anom_swh_p80_deseasonalized_detrended_trend_5,anom_swh_p80_deseasonalized_trend_5,anom_swh_p80_trend_3,anom_swh_p80_trend_7,anom_swh_p80_deseasonalized_detrended_trend_3,anom_swh_p80_deseasonalized_trend_3,anom_swh_p80_deseasonalized_detrended_trend_7,anom_swh_p80_deseasonalized_trend_7,anom_swh_p80_deseasonalized_detrended_persistence_5,anom_swh_p80_persistence_5,anom_swh_p80_trend_3_lag_1,anom_swh_p80_deseasonalized_persistence_5,anom_swh_p80_trend_14,anom_swh_p80_deseasonalized_detrended_trend_3_lag_1,anom_swh_p80_deseasonalized_trend_3_lag_1,anom_swh_p80_deseasonalized_detrended_persistence_7,anom_swh_max_swan,anom_swh_max_waverys,anom_swh_p80_persistence_7,anom_swh_p80_deseasonalized_detrended_trend_14,anom_swh_p80_deseasonalized_trend_14,anom_swh_p80_deseasonalized_persistence_7,anom_swh_p80_trend_5_lag_1,anom_swh_p80_deseasonalized_detrended_trend_5_lag_1,anom_swh_p80_deseasonalized_trend_5_lag_1,anom_swh_p80_deseasonalized_detrended,anom_swh_p80_swan,anom_swh_p80_deseasonalized_detrended_persistence_14,anom_swh_p80_deseasonalized,anom_swh_p80_deseasonalized_detrended_persistence_2,anom_swh_p80_persistence_2,anom_swh_p80_waverys,anom_swh_p80_deseasonalized_persistence_2,anom_swh_p80_deseasonalized_persistence_14,anom_swh_p80_persistence_14,anom_swh_p80_trend_7_lag_1,anom_swh_p80_deseasonalized_detrended_persistence_5_lag_1,anom_swe_p80,anom_swh_p80_deseasonalized_detrended_persistence_3,anom_swh_p80_deseasonalized_detrended_rolling_mean_3,anom_swh_p80_deseasonalized_detrended_persistence_7_lag_1,anom_swh_p80_persistence_3,anom_swh_p80_rolling_mean_3,anom_swh_p80_deseasonalized_detrended_trend_7_lag_1,anom_swh_p80_deseasonalized_trend_7_lag_1,anom_swh_p80_persistence_5_lag_1,anom_swh_p80_abs_change_14,anom_swh_p80_deseasonalized_persistence_3,anom_swh_p80_deseasonalized_rolling_mean_3,anom_swh_p80_trend_14_lag_1,anom_swh_p80_deseasonalized_detrended_persistence_14_lag_14,anom_swh_p80_deseasonalized_detrended_persistence_14_lag_1,anom_swh_p80_abs_change_3,anom_swh_p80_deseasonalized_persistence_5_lag_1,anom_swh_p80_deseasonalized_detrended_lag_1,anom_swh_p80_abs_change_5,anom_swh_p80_persistence_7_lag_1,anom_swh_p80_lag_1,anom_swh_p80_deseasonalized_detrended_abs_change_3,anom_swh_p80_deseasonalized_abs_change_3,anom_swh_p80_deseasonalized_detrended_abs_change_5,anom_swh_p80_deseasonalized_abs_change_5,anom_swh_p80_abs_change_7,anom_swh_p80_deseasonalized_detrended_abs_change_14,anom_swh_p80_deseasonalized_abs_change_14,anom_swh_p80_deseasonalized_lag_1,anom_swh_p80_deseasonalized_persistence_7_lag_1,anom_swh_p80_deseasonalized_detrended_abs_change_7,anom_swh_p80_deseasonalized_abs_change_7,anom_swh_p80_deseasonalized_detrended_persistence_14_lag_7,anom_swh_p80_deseasonalized_detrended_persistence_7_lag_14,anom_swh_median_trend_5,anom_swh_p80_deseasonalized_detrended_trend_14_lag_1,anom_swh_p80_deseasonalized_trend_14_lag_1,anom_swh_p25_trend_5,anom_swh_p80_deseasonalized_detrended_rolling_mean_5,anom_swh_mean_trend_5,anom_swh_median_deseasonalized_detrended_trend_5,anom_swh_median_deseasonalized_trend_5,anom_swh_p75_trend_5,anom_swh_min_trend_5,anom_swh_p25_deseasonalized_detrended_trend_5,anom_swh_p25_deseasonalized_trend_5,anom_swh_p80_rolling_mean_5,anom_swh_mean_deseasonalized_detrended_trend_5,anom_swh_mean_deseasonalized_trend_5,anom_swh_p75_deseasonalized_detrended_trend_5,anom_swh_p75_deseasonalized_trend_5,anom_swh_min_deseasonalized_detrended_trend_5,anom_swh_min_deseasonalized_trend_5,anom_swh_p80_deseasonalized_detrended_persistence_14_lag_5,anom_swh_p80_deseasonalized_persistence_14_lag_14,anom_swh_min_trend_3,anom_swh_p80_deseasonalized_detrended_persistence_2_lag_1,anom_swh_p80_deseasonalized_rolling_mean_5,anom_swh_mean_trend_3,anom_swh_p25_trend_3,anom_swh_median_trend_3,anom_swh_p80_deseasonalized_persistence_14_lag_1,anom_swh_min_deseasonalized_detrended_trend_3,anom_swh_min_deseasonalized_trend_3,anom_swh_p80_persistence_2_lag_1,anom_swh_p25_deseasonalized_detrended_trend_3,anom_swh_p25_deseasonalized_trend_3,anom_swh_max_trend_5,anom_swh_mean_deseasonalized_detrended_trend_3,anom_swh_mean_deseasonalized_trend_3,anom_swh_median_deseasonalized_detrended_trend_3,anom_swh_median_deseasonalized_trend_3,anom_swh_median_trend_7,anom_swh_p80_deseasonalized_detrended_persistence_5_lag_14,anom_swh_p75_trend_3,anom_swh_p80_deseasonalized_detrended_rolling_mean_7,anom_swh_mean_trend_7,anom_swh_p25_trend_7,anom_swh_p75_trend_7,anom_swh_median_deseasonalized_detrended_trend_7,anom_swh_median_deseasonalized_trend_7,anom_swh_p75_deseasonalized_detrended_trend_3,anom_swh_p75_deseasonalized_trend_3,anom_swh_p80_deseasonalized_persistence_2_lag_1,anom_swh_p80_persistence_14_lag_1,anom_swh_p25_deseasonalized_detrended_trend_7,anom_swh_p25_deseasonalized_trend_7,anom_swh_p75_deseasonalized_detrended_trend_7,anom_swh_p75_deseasonalized_trend_7,anom_swh_mean_deseasonalized_detrended_trend_7,anom_swh_mean_deseasonalized_trend_7,anom_swh_p80_abs_change_3_lag_1,anom_swh_max_trend_7,anom_swh_p80_deseasonalized_persistence_7_lag_14,anom_swh_p80_deseasonalized_detrended_persistence_14_lag_3,anom_swh_min_trend_7,anom_swh_p80_rolling_mean_7,anom_swh_max_deseasonalized_detrended_trend_5,anom_swh_max_deseasonalized_trend_5,anom_swh_p80_deseasonalized_detrended_abs_change_3_lag_1,anom_swh_p80_deseasonalized_abs_change_3_lag_1,anom_swh_p80_deseasonalized_detrended_rel_change_3_lag_1,anom_swh_p80_deseasonalized_detrended_rel_change_3,anom_swh_p80_deseasonalized_detrended_rel_change_5,anom_swh_min_deseasonalized_detrended_trend_7,anom_swh_min_deseasonalized_trend_7,anom_swh_median_deseasonalized_detrended_persistence_5,anom_swh_p80_deseasonalized_persistence_14_lag_7,anom_swh_p80_deseasonalized_rolling_mean_7,anom_swh_p75_deseasonalized_detrended_persistence_5,anom_swh_p80_persistence_14_lag_14,anom_swh_mean_deseasonalized_detrended_persistence_5,anom_swh_p25_deseasonalized_detrended_persistence_5,anom_swh_median_persistence_5,anom_swh_max_trend_3,anom_swh_max_deseasonalized_detrended_trend_7,anom_swh_max_deseasonalized_trend_7,anom_swh_p80_deseasonalized_detrended_persistence_3_lag_1,anom_swh_p80_deseasonalized_detrended_rolling_mean_3_lag_1,anom_swh_p75_persistence_5,anom_swh_median_trend_3_lag_1,anom_swh_p80_abs_change_14_lag_1,anom_swh_mean_trend_3_lag_1,anom_swh_p80_abs_change_5_lag_1,anom_swh_p25_trend_3_lag_1,anom_swh_mean_persistence_5,anom_swh_p80_abs_change_7_lag_1,anom_swh_max_deseasonalized_detrended_trend_3,anom_swh_max_deseasonalized_trend_3,anom_swh_p25_persistence_5,anom_swh_p80_deseasonalized_detrended_rolling_mean_14,anom_swh_median_deseasonalized_persistence_5,anom_swh_p80_persistence_3_lag_1,anom_swh_p80_rolling_mean_3_lag_1,anom_swh_median_deseasonalized_detrended_trend_3_lag_1,anom_swh_median_deseasonalized_trend_3_lag_1,anom_swh_p75_trend_3_lag_1,anom_swh_median_trend_14,anom_swh_min_deseasonalized_detrended_persistence_5,anom_swh_p25_deseasonalized_detrended_trend_3_lag_1,anom_swh_p25_deseasonalized_trend_3_lag_1,anom_swh_p75_deseasonalized_persistence_5,anom_swh_p80_deseasonalized_detrended_abs_change_5_lag_1,anom_swh_p80_deseasonalized_abs_change_5_lag_1,anom_swh_p80_deseasonalized_persistence_5_lag_14,anom_swh_mean_deseasonalized_detrended_trend_3_lag_1,anom_swh_mean_deseasonalized_trend_3_lag_1,anom_swh_max_deseasonalized_detrended_persistence_5,anom_swh_min_trend_3_lag_1,anom_swh_max_persistence_5,anom_swh_p25_deseasonalized_persistence_5,anom_swh_p75_trend_14,anom_swh_mean_deseasonalized_persistence_5,anom_swh_mean_trend_14,anom_swh_p25_trend_14,anom_swh_p75_deseasonalized_detrended_trend_3_lag_1,anom_swh_p75_deseasonalized_trend_3_lag_1,anom_swh_p80_deseasonalized_detrended_persistence_7_lag_3,anom_swh_median_deseasonalized_detrended_persistence_7,anom_swh_p80_deseasonalized_persistence_3_lag_1,anom_swh_p80_deseasonalized_rolling_mean_3_lag_1,anom_swh_p80_deseasonalized_persistence_14_lag_5,anom_swh_p80_deseasonalized_detrended_persistence_7_lag_5,anom_swh_min_deseasonalized_detrended_trend_3_lag_1,anom_swh_min_deseasonalized_trend_3_lag_1,anom_swh_p75_deseasonalized_detrended_persistence_7,anom_swh_min_persistence_5,anom_swh_max_trend_14,anom_swh_p25_deseasonalized_detrended_persistence_7,anom_swh_mean_deseasonalized_detrended_persistence_7,anom_swh_p80_deseasonalized_detrended_abs_change_7_lag_1,anom_swh_p80_deseasonalized_abs_change_7_lag_1,anom_swh_p80_deseasonalized_detrended_abs_change_14_lag_1,anom_swh_p80_deseasonalized_abs_change_14_lag_1,anom_swh_median_deseasonalized_detrended_trend_14,anom_swh_median_deseasonalized_trend_14,anom_swh_min_deseasonalized_persistence_5,anom_swh_p80_deseasonalized_detrended_persistence_5_lag_7,anom_swh_median_persistence_7,anom_swh_min_trend_14,anom_swh_max_deseasonalized_persistence_5,anom_swh_p25_deseasonalized_detrended_trend_14,anom_swh_p25_deseasonalized_trend_14,anom_swh_p80_deseasonalized_detrended_persistence_5_lag_5,anom_swh_max_trend_3_lag_1,anom_swh_p75_persistence_7,anom_swh_p75_deseasonalized_detrended_trend_14,anom_swh_p75_deseasonalized_trend_14,anom_swh_mean_deseasonalized_detrended_trend_14,anom_swh_mean_deseasonalized_trend_14,anom_swh_mean_persistence_7,anom_swh_min_deseasonalized_detrended_persistence_7,anom_swh_p25_persistence_7,anom_swh_median_deseasonalized_persistence_7,anom_swh_p80_trend_3_lag_14,anom_swh_p80_deseasonalized_rolling_mean_14,anom_swh_max_deseasonalized_detrended_persistence_7,anom_swh_median_trend_5_lag_1,anom_swh_p80_deseasonalized_detrended_persistence_7_lag_7,anom_swh_p75_deseasonalized_persistence_7,anom_swh_p80_rolling_mean_14,anom_swh_min_deseasonalized_detrended_trend_14,anom_swh_min_deseasonalized_trend_14,anom_swh_p25_deseasonalized_persistence_7,anom_swh_p75_trend_5_lag_1,anom_swh_mean_deseasonalized_persistence_7,anom_swh_median_deseasonalized_detrended,anom_swh_p80_deseasonalized_detrended_rolling_mean_5_lag_1,anom_swh_median,anom_swh_mean_trend_5_lag_1,anom_swh_median_deseasonalized_detrended_trend_5_lag_1,anom_swh_median_deseasonalized_trend_5_lag_1,anom_swh_p25_deseasonalized_detrended,anom_swh_p25,anom_swh_max_trend_5_lag_1,anom_swh_max_deseasonalized_detrended_trend_14,anom_swh_max_deseasonalized_trend_14,anom_swh_max_persistence_7,anom_swh_mean_swan,anom_swh_p75_deseasonalized_detrended_trend_5_lag_1,anom_swh_p75_deseasonalized_trend_5_lag_1,anom_swh_mean_deseasonalized_detrended,anom_swh_p80_persistence_7_lag_14,anom_swh_max_deseasonalized_detrended_trend_3_lag_1,anom_swh_max_deseasonalized_trend_3_lag_1,anom_swh_p25_trend_5_lag_1,anom_swh_min_persistence_7,anom_swh_p75_deseasonalized_detrended,anom_swh_p80_deseasonalized_persistence_14_lag_3,anom_swh_median_deseasonalized,anom_swh_p80_deseasonalized_detrended_persistence_5_lag_3,anom_swh_p75,anom_swh_mean_deseasonalized_detrended_trend_5_lag_1,anom_swh_mean_deseasonalized_trend_5_lag_1,anom_swh_median_deseasonalized_detrended_persistence_14,anom_swh_p80_deseasonalized_detrended_rolling_mean_7_lag_1,anom_swh_min_deseasonalized_detrended,anom_swh_p75_deseasonalized_detrended_persistence_14,anom_swh_p25_deseasonalized,swh_max_swan,anom_swh_p25_deseasonalized_detrended_trend_5_lag_1,anom_swh_p25_deseasonalized_trend_5_lag_1,anom_swh_min_deseasonalized_persistence_7,anom_swh_min_swan,anom_swh_mean_deseasonalized,anom_swh_p80_persistence_14_lag_7,anom_swh_mean_deseasonalized_detrended_persistence_14,anom_swh_p75_deseasonalized,anom_swh_p25_deseasonalized_detrended_persistence_14,anom_swh_p80_rolling_mean_5_lag_1,anom_swh_min_deseasonalized,anom_swh_max_deseasonalized_persistence_7,anom_swh_min_trend_5_lag_1,anom_swh_median_deseasonalized_detrended_persistence_2,anom_swh_median_persistence_2,anom_swh_max_deseasonalized_detrended_trend_5_lag_1,anom_swh_max_deseasonalized_trend_5_lag_1,anom_swh_min_deseasonalized_detrended_persistence_14,anom_swh_p80_deseasonalized_detrended_rolling_mean_14_lag_14,anom_swh_mean_waverys,anom_swh_p25_deseasonalized_detrended_persistence_2,anom_swh_p75_deseasonalized_detrended_persistence_2,anom_swh_p80_deseasonalized_detrended_rolling_mean_14_lag_1,anom_swh_mean_deseasonalized_detrended_persistence_2,anom_swh_mean_persistence_2,anom_swh_p25_persistence_2,anom_swh_p75_persistence_2,anom_swh_p80_deseasonalized_rolling_mean_5_lag_1,anom_swh_min_deseasonalized_detrended_trend_5_lag_1,anom_swh_min_deseasonalized_trend_5_lag_1,anom_swh_median_deseasonalized_persistence_2,anom_swh_max_deseasonalized_detrended_persistence_14,anom_swh_p80_rolling_mean_7_lag_1,anom_swh_p80_persistence_14_lag_5,anom_swh_p25_deseasonalized_persistence_2,anom_swh_min_waverys,anom_swh_min_deseasonalized_detrended_persistence_2,anom_swh_p75_deseasonalized_persistence_2,anom_swh_mean_deseasonalized_persistence_2,anom_swh_p80_deseasonalized_persistence_7_lag_3,anom_swh_max_deseasonalized_detrended,anom_swh_min_persistence_2,anom_swh_p80_deseasonalized_persistence_7_lag_5,anom_swh_p80_deseasonalized_trend_3_lag_14,anom_swh_p80_deseasonalized_detrended_trend_3_lag_14,anom_swh_p80_deseasonalized_persistence_5_lag_7,anom_swh_max_persistence_2,anom_swh_median_persistence_14,anom_swh_p80_deseasonalized_rolling_mean_7_lag_1,anom_swh_median_deseasonalized_persistence_14,anom_swh_min_deseasonalized_persistence_2,anom_swh_p75_deseasonalized_persistence_14,anom_swh_p80_persistence_5_lag_14,anom_swh_max_deseasonalized,anom_swh_p75_persistence_14,anom_swh_max_trend_7_lag_1,anom_swh_p80_deseasonalized_persistence_5_lag_5,swh_p80_swan,anom_swh_max_deseasonalized_detrended_persistence_2,anom_swh_p25_deseasonalized_persistence_14,anom_swh_mean_deseasonalized_persistence_14,anom_swh_p80_persistence_7_lag_3,anom_swh_p25_persistence_14,anom_swh_mean_persistence_14,anom_swh_median_deseasonalized_detrended_persistence_3,anom_swh_median_deseasonalized_detrended_rolling_mean_3,anom_swh_p75_trend_7_lag_1,anom_swh_p80_deseasonalized_detrended_rolling_mean_14_lag_7,anom_swh_p75_deseasonalized_detrended_persistence_5_lag_1,anom_swh_median_trend_7_lag_1,anom_swh_median_deseasonalized_detrended_persistence_5_lag_1,anom_swh_median_persistence_3,anom_swh_median_rolling_mean_3,anom_swh_p80_persistence_14_lag_3,anom_swh_p80_deseasonalized_detrended_rolling_mean_7_lag_14,anom_swh_p75_deseasonalized_detrended_persistence_3,anom_swh_p75_deseasonalized_detrended_rolling_mean_3,anom_swh_mean_trend_7_lag_1,anom_swh_p25_deseasonalized_detrended_persistence_3,anom_swh_p25_deseasonalized_detrended_rolling_mean_3,anom_swe_mean,anom_swh_mean_deseasonalized_detrended_persistence_3,anom_swh_mean_deseasonalized_detrended_rolling_mean_3,anom_swh_max_deseasonalized_persistence_2,anom_swh_mean_deseasonalized_detrended_persistence_5_lag_1,anom_swh_median_abs_change_14,anom_swe_max,anom_swh_p75_persistence_3,anom_swh_p75_rolling_mean_3,anom_swh_p25_persistence_3,anom_swh_p25_rolling_mean_3,anom_swh_mean_persistence_3,anom_swh_mean_rolling_mean_3,anom_swh_p75_deseasonalized_detrended_persistence_7_lag_1,anom_swh_median_deseasonalized_detrended_persistence_7_lag_1,anom_swh_p25_abs_change_14,anom_swh_min_deseasonalized_persistence_14,anom_swh_median_deseasonalized_persistence_3,anom_swh_median_deseasonalized_rolling_mean_3,anom_swh_mean_abs_change_14,anom_swh_p25_deseasonalized_detrended_persistence_5_lag_1,anom_swh_p25_abs_change_3,anom_swh_p75_deseasonalized_detrended_trend_7_lag_1,anom_swh_p75_deseasonalized_trend_7_lag_1,anom_swh_median_abs_change_3,anom_swh_median_deseasonalized_detrended_trend_7_lag_1,anom_swh_median_deseasonalized_trend_7_lag_1,anom_swh_p25_trend_7_lag_1,anom_swh_mean_deseasonalized_detrended_persistence_7_lag_1,anom_swh_p75_abs_change_14,anom_swh_max_persistence_14,anom_swh_p80_trend_5_lag_14,anom_swh_p75_persistence_5_lag_1,anom_swh_p80_persistence_7_lag_5,anom_swh_p75_deseasonalized_persistence_3,anom_swh_p75_deseasonalized_rolling_mean_3,anom_swh_p25_deseasonalized_persistence_3,anom_swh_p25_deseasonalized_rolling_mean_3,anom_swh_min_persistence_14,anom_swh_p25_deseasonalized_detrended_persistence_7_lag_1,anom_swh_max_deseasonalized_persistence_14,anom_swh_p80_persistence_5_lag_3,anom_swh_mean_abs_change_3,anom_swh_min_deseasonalized_detrended_persistence_3,anom_swh_min_deseasonalized_detrended_rolling_mean_3,anom_swh_min_abs_change_3,anom_swh_mean_deseasonalized_persistence_3,anom_swh_mean_deseasonalized_rolling_mean_3,anom_swh_min_abs_change_14,anom_swh_median_persistence_5_lag_1,anom_swh_p25_deseasonalized_detrended_abs_change_3,anom_swh_p25_deseasonalized_abs_change_3,anom_swh_max_deseasonalized_detrended_persistence_5_lag_1,anom_swh_p75_trend_14_lag_1,anom_swh_median_deseasonalized_detrended_abs_change_3,anom_swh_median_deseasonalized_abs_change_3,anom_swh_median_trend_14_lag_1,anom_swh_mean_deseasonalized_detrended_trend_7_lag_1,anom_swh_mean_deseasonalized_trend_7_lag_1,anom_swh_p80_deseasonalized_persistence_7_lag_7,anom_swh_median_abs_change_5,anom_swh_p80_deseasonalized_detrended_rolling_mean_14_lag_5,anom_swh_p80_deseasonalized_trend_5_lag_14,anom_swh_p80_deseasonalized_detrended_trend_5_lag_14,anom_swh_max_persistence_3,anom_swh_max_rolling_mean_3,anom_swh_max_deseasonalized_detrended_trend_7_lag_1,anom_swh_max_deseasonalized_trend_7_lag_1,anom_swh_min_persistence_3,anom_swh_min_rolling_mean_3,anom_swh_p25_abs_change_5,anom_swh_p80_deseasonalized_rolling_mean_14_lag_14,anom_swh_p25_deseasonalized_detrended_persistence_14_lag_14,anom_swh_min_deseasonalized_detrended_abs_change_3,anom_swh_min_deseasonalized_abs_change_3,anom_swh_p80_persistence_5_lag_5,anom_swh_max_trend_14_lag_1,anom_swh_mean_abs_change_5,anom_swh_median_deseasonalized_detrended_persistence_14_lag_14,anom_swh_mean_persistence_5_lag_1,anom_swh_mean_trend_14_lag_1,anom_swh_p75_abs_change_3,anom_swh_median_deseasonalized_detrended_abs_change_5,anom_swh_median_deseasonalized_abs_change_5,anom_swh_mean_deseasonalized_detrended_abs_change_3,anom_swh_mean_deseasonalized_abs_change_3,anom_swh_p80_deseasonalized_rolling_mean_14_lag_1,anom_swh_p75_deseasonalized_detrended_persistence_14_lag_1,anom_swh_mean_deseasonalized_detrended_persistence_14_lag_14,anom_swh_p75_deseasonalized_detrended_persistence_14_lag_14,anom_swh_p80_deseasonalized_persistence_5_lag_3,anom_swh_max_deseasonalized_detrended_persistence_3,anom_swh_p80_trend_5_t1,anom_swh_p80_deseasonalized_detrended_trend_5_t2,anom_swh_p80_trend_5_t3,anom_swh_p80_deseasonalized_detrended_trend_5_t1,anom_swh_p80_deseasonalized_trend_5_t2,anom_swh_p80_deseasonalized_detrended_trend_5_t3,anom_swh_p80_deseasonalized_trend_5_t1,anom_swh_p80_trend_3_t2,anom_swh_p80_deseasonalized_trend_5_t3,anom_swh_p80_trend_3_t1,anom_swh_p80_trend_7_t2,anom_swh_p80_trend_3_t3,anom_swh_p80_trend_7_t1,anom_swh_p80_deseasonalized_detrended_trend_3_t2,anom_swh_p80_trend_7_t3,anom_swh_p80_deseasonalized_detrended_trend_3_t1,anom_swh_p80_deseasonalized_trend_3_t2,anom_swh_p80_deseasonalized_detrended_trend_3_t3,anom_swh_p80_deseasonalized_trend_3_t1,anom_swh_p80_deseasonalized_detrended_trend_7_t2,anom_swh_p80_deseasonalized_trend_3_t3,anom_swh_p80_deseasonalized_detrended_trend_7_t1,anom_swh_p80_deseasonalized_trend_7_t2,anom_swh_p80_deseasonalized_detrended_trend_7_t3,anom_swh_p80_deseasonalized_trend_7_t1,anom_swh_p80_deseasonalized_detrended_persistence_5_t2,anom_swh_p80_deseasonalized_trend_7_t3,anom_swh_p80_deseasonalized_detrended_persistence_5_t1,anom_swh_p80_persistence_5_t2,anom_swh_p80_deseasonalized_detrended_persistence_5_t3,anom_swh_p80_persistence_5_t1,anom_swh_p80_trend_3_lag_1_t2,anom_swh_p80_persistence_5_t3,anom_swh_p80_trend_3_lag_1_t1,anom_swh_p80_deseasonalized_persistence_5_t2,anom_swh_p80_trend_3_lag_1_t3,anom_swh_p80_deseasonalized_persistence_5_t1,anom_swh_p80_trend_14_t2,anom_swh_p80_deseasonalized_persistence_5_t3,anom_swh_p80_trend_14_t1,anom_swh_p80_deseasonalized_detrended_trend_3_lag_1_t2,anom_swh_p80_trend_14_t3,anom_swh_p80_deseasonalized_detrended_trend_3_lag_1_t1,anom_swh_p80_deseasonalized_trend_3_lag_1_t2,anom_swh_p80_deseasonalized_detrended_trend_3_lag_1_t3,anom_swh_p80_deseasonalized_trend_3_lag_1_t1,anom_swh_p80_deseasonalized_detrended_persistence_7_t2,anom_swh_p80_deseasonalized_trend_3_lag_1_t3,anom_swh_p80_deseasonalized_detrended_persistence_7_t1,anom_swh_max_swan_t2,anom_swh_p80_deseasonalized_detrended_persistence_7_t3,anom_swh_max_swan_t1,anom_swh_max_waverys_t2,anom_swh_max_swan_t3,anom_swh_max_waverys_t1,anom_swh_p80_persistence_7_t2,anom_swh_max_waverys_t3,anom_swh_p80_persistence_7_t1,anom_swh_p80_deseasonalized_detrended_trend_14_t2,anom_swh_p80_persistence_7_t3,anom_swh_p80_deseasonalized_detrended_trend_14_t1,anom_swh_p80_deseasonalized_trend_14_t2,anom_swh_p80_deseasonalized_detrended_trend_14_t3,anom_swh_p80_deseasonalized_trend_14_t1,anom_swh_p80_deseasonalized_persistence_7_t2,anom_swh_p80_deseasonalized_trend_14_t3,anom_swh_p80_deseasonalized_persistence_7_t1,anom_swh_p80_trend_5_lag_1_t2,anom_swh_p80_deseasonalized_persistence_7_t3,anom_swh_p80_trend_5_lag_1_t1,anom_swh_p80_deseasonalized_detrended_trend_5_lag_1_t2,anom_swh_p80_trend_5_lag_1_t3,anom_swh_p80_deseasonalized_detrended_trend_5_lag_1_t1,anom_swh_p80_deseasonalized_trend_5_lag_1_t2,anom_swh_p80_deseasonalized_detrended_trend_5_lag_1_t3,anom_swh_p80_deseasonalized_trend_5_lag_1_t1,anom_swh_p80_deseasonalized_detrended_t2,anom_swh_p80_deseasonalized_trend_5_lag_1_t3,anom_swh_p80_deseasonalized_detrended_t1,anom_swh_p80_swan_t2,anom_swh_p80_deseasonalized_detrended_t3,anom_swh_p80_swan_t1,anom_swh_p80_deseasonalized_detrended_persistence_14_t2,anom_swh_p80_swan_t3,anom_swh_p80_deseasonalized_detrended_persistence_14_t1,anom_swh_p80_deseasonalized_t2,anom_swh_p80_deseasonalized_detrended_persistence_14_t3,anom_swh_p80_deseasonalized_t1,anom_swh_p80_deseasonalized_detrended_persistence_2_t2,anom_swh_p80_deseasonalized_t3
0,single,anom_swh_p80_trend_5 > threshold,0.0,0.0983161207963636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,single,anom_swh_p80_trend_5 > threshold,0.125,0.11303088213802079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,single,anom_swh_p80_trend_5 > threshold,0.2631578947368421,0.113891827215909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
