loss,probability
8647641.325714286,0.00024993751562109475
8495928.320000004,0.0004998750312421895
8495928.320000002,0.0007498125468632841
8344215.314285717,0.000999750062484379
8344215.314285716,0.0012496875781054736
8192502.308571431,0.0014996250937265683
8192502.308571429,0.0017495626093476631
8040789.302857147,0.001999500124968758
8040789.302857145,0.0022494376405898524
7889076.297142859,0.0024993751562109472
7889076.297142858,0.002749312671832042
7737363.291428575,0.0029992501874531365
7737363.291428574,0.0032491877030742314
7737363.291428573,0.0034991252186953262
7737363.2914285725,0.003749062734316421
7737363.2914285725,0.003999000249937516
7585650.285714287,0.00424893776555861
7585650.285714287,0.004498875281179705
7433937.280000004,0.0047488127968008
7433937.280000002,0.0049987503124218945
7433937.280000001,0.005248687828042989
7433937.28,0.005498625343664084
7282224.274285717,0.005748562859285179
7282224.274285717,0.005998500374906273
7282224.274285716,0.006248437890527368
7282224.274285716,0.006498375406148463
7282224.274285716,0.006748312921769558
7282224.274285716,0.0069982504373906525
7282224.274285715,0.007248187953011747
7282224.274285715,0.007498125468632842
7282224.274285715,0.007748062984253936
7282224.274285715,0.007998000499875032
7282224.274285715,0.008247938015496127
7130511.268571431,0.00849787553111722
7130511.268571431,0.008747813046738315
7130511.268571431,0.00899775056235941
7130511.268571431,0.009247688077980504
7130511.268571431,0.0094976255936016
7130511.26857143,0.009747563109222694
7130511.26857143,0.009997500624843789
7130511.268571429,0.010247438140464884
7130511.268571429,0.010497375656085979
7130511.268571429,0.010747313171707074
6978798.262857146,0.010997250687328168
6978798.262857146,0.011247188202949263
6978798.262857146,0.011497125718570358
6978798.262857146,0.011747063234191453
6978798.262857145,0.011997000749812546
6978798.262857145,0.012246938265433641
6978798.262857145,0.012496875781054736
6978798.262857145,0.01274681329667583
6978798.262857145,0.012996750812296926
6978798.262857145,0.01324668832791802
6978798.262857145,0.013496625843539115
6978798.262857145,0.01374656335916021
6978798.262857145,0.013996500874781305
6978798.262857145,0.0142464383904024
6978798.262857144,0.014496375906023495
6978798.262857144,0.01474631342164459
6978798.262857144,0.014996250937265684
6978798.262857144,0.015246188452886777
6978798.262857144,0.015496125968507872
6978798.262857144,0.015746063484128967
6978798.262857144,0.015996000999750064
6978798.262857143,0.016245938515371157
6827085.25714286,0.016495876030992253
6827085.2571428595,0.016745813546613347
6827085.2571428595,0.01699575106223444
6827085.2571428595,0.017245688577855536
6827085.2571428595,0.01749562609347663
6827085.257142859,0.017745563609097726
6827085.257142859,0.01799550112471882
6827085.257142859,0.018245438640339916
6827085.257142859,0.01849537615596101
6827085.257142859,0.018745313671582105
6827085.257142859,0.0189952511872032
6827085.257142859,0.019245188702824295
6827085.257142858,0.01949512621844539
6827085.257142858,0.019745063734066485
6827085.257142858,0.019995001249687578
6827085.257142858,0.02024493876530867
6827085.257142858,0.020494876280929768
6827085.257142858,0.02074481379655086
6827085.257142858,0.020994751312171957
6827085.257142857,0.02124468882779305
6827085.257142857,0.021494626343414147
6827085.257142857,0.02174456385903524
6675372.251428574,0.021994501374656337
6675372.251428574,0.02224443889027743
6675372.251428574,0.022494376405898527
6675372.251428574,0.02274431392151962
6675372.251428573,0.022994251437140716
6675372.251428573,0.02324418895276181
6675372.251428573,0.023494126468382906
6675372.251428573,0.023744063984004
6675372.251428573,0.023994001499625092
6675372.251428573,0.02424393901524619
6675372.251428573,0.024493876530867282
6675372.251428573,0.02474381404648838
6675372.251428573,0.02499375156210947
6675372.251428573,0.025243689077730568
6675372.251428573,0.02549362659335166
6675372.251428573,0.025743564108972758
6675372.251428572,0.02599350162459385
6675372.251428572,0.026243439140214948
6675372.251428572,0.02649337665583604
6675372.251428572,0.026743314171457137
6675372.251428572,0.02699325168707823
6675372.251428572,0.027243189202699324
6675372.251428572,0.02749312671832042
6675372.251428572,0.027743064233941513
6675372.251428572,0.02799300174956261
6675372.251428572,0.028242939265183703
6675372.251428572,0.0284928767808048
6675372.2514285715,0.028742814296425893
6675372.2514285715,0.02899275181204699
6675372.2514285715,0.029242689327668082
6675372.2514285715,0.02949262684328918
6675372.2514285715,0.029742564358910272
6675372.2514285715,0.02999250187453137
6675372.2514285715,0.030242439390152462
6675372.2514285715,0.030492376905773555
6675372.2514285715,0.03074231442139465
6675372.2514285715,0.030992251937015745
6675372.251428571,0.03124218945263684
6675372.251428571,0.031492126968257934
6523659.245714289,0.03174206448387903
6523659.245714289,0.03199200199950013
6523659.245714288,0.03224193951512122
6523659.245714288,0.032491877030742314
6523659.245714288,0.03274181454636341
6523659.245714288,0.03299175206198451
6523659.245714288,0.0332416895776056
6523659.245714288,0.03349162709322669
6523659.245714288,0.033741564608847786
6523659.245714287,0.03399150212446888
6523659.245714287,0.03424143964008998
6523659.245714287,0.03449137715571107
6523659.245714287,0.034741314671332166
6523659.245714287,0.03499125218695326
6523659.245714287,0.03524118970257436
6523659.245714287,0.03549112721819545
6523659.245714287,0.035741064733816545
6523659.245714287,0.03599100224943764
6523659.245714287,0.03624093976505874
6523659.245714287,0.03649087728067983
6523659.245714287,0.036740814796300925
6523659.245714286,0.03699075231192202
6523659.245714286,0.03724068982754311
6523659.245714286,0.03749062734316421
6523659.245714286,0.037740564858785304
6523659.245714286,0.0379905023744064
6523659.245714286,0.03824043989002749
6523659.245714286,0.03849037740564859
6523659.245714286,0.03874031492126968
6523659.245714286,0.03899025243689078
