mean_loss,std_loss,max_loss,min_loss,median_loss,p99_loss,zero_prob,mean_events,std_events,max_events,median_events,p99_events,mean_event_days,std_event_days,p99_event_days,method,n_simulations,min_days,n_fishermen,daily_wage,mean_daily_probability,std_daily_probability,max_daily_probability,min_daily_probability,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,optimal_threshold,obs_mean_yearly_loss,obs_std_yearly_loss,obs_max_yearly_loss
1943457.1571999998,293251.8014966438,2901459.5999999996,1041549.6000000002,1934306.3999999997,2678270.399999999,0.0,18.07725,2.7880606947302993,28.0,18.0,25.0,26.123,3.94174720143238,36.0,independent_daily_probability_draws,4000,1,1482.0,50.2,0.17457970043604262,0.19468588288238822,0.8858911241958031,0.0062501647723511,1,26,116,7,0.037037037037037035,0.125,0.78,0.05714285714285714,1.0,11.0,2.0,1.0,11.0,2.0,148792.80000000002,169082.72727272726,185991.00000000006,148792.80000000002,297585.60000000003,223189.2,0.31359999999999977,595171.2000000001,0.0,595171.2000000001
