rule_name,rule_type,n_folds_successful,f1_mean,precision_mean,recall_mean,accuracy_mean,f1_std,precision_std,recall_std,accuracy_std,f1_min,f1_max,f1_stability,tp_total,fp_total,tn_total,fn_total
anom_swh_p80_deseasonalized_detrended_max_7d > threshold,single,6,0.1946777634177745,0.147223421978531,0.6438492063492064,0.8872146118721461,0.18273917375156934,0.16222133534922373,0.30070817460391824,0.04489864039061764,0.03225806451612903,0.5128205128205128,1.0653254805505112,27,223,1916,24
swh_cv_swan > threshold,single,6,0.05778879770766431,0.03718898649897206,0.4199404761904762,0.7452054794520547,0.04796304699628135,0.03195251543260926,0.31798725489298535,0.16287895893470006,0.011111111111111112,0.13114754098360656,1.204835732734243,13,520,1619,38
swh_range_deseasonalized_detrended_mean_14d > threshold,single,6,0.08330375241707619,0.051799588584425016,0.6537698412698413,0.7118721461187215,0.07069522292144227,0.05557259201727664,0.2991488461016701,0.18185191632773917,0.03389830508474576,0.21739130434782608,1.1783338483251562,26,606,1533,25
anom_range > threshold,single,6,0.12194319674975533,0.08538517021366475,0.4778769841269841,0.8908675799086758,0.11217543561379306,0.08012232833211683,0.31027391176384717,0.02618792123031,0.03571428571428571,0.2711864406779661,1.0870660676863346,18,206,1933,33
swh_cv_deseasonalized_detrended_lag_5d > threshold,single,6,0.05617558647861678,0.030428795133992315,0.5745039682539682,0.6191780821917808,0.039084230400363004,0.02235113759504643,0.23233521232936913,0.21173669107267748,0.01282051282051282,0.12307692307692308,1.4372586755455086,27,810,1329,24
anom_swh_sd_deseasonalized_detrended_std_7d > threshold,single,6,0.11304442631393559,0.06528261804817223,0.704861111111111,0.7465753424657534,0.0791625941218662,0.04806394201719642,0.23659060788784653,0.14009352691855945,0.010309278350515464,0.20454545454545456,1.4279850172026358,31,535,1604,20
anom_swh_mean_deseasonalized_detrended_std_7d > threshold,single,6,0.16148458799465512,0.1162017902852066,0.6490079365079365,0.8310502283105023,0.12143796314733585,0.10785984476120433,0.31680127524518675,0.14213519782851175,0.015151515151515152,0.3076923076923077,1.3297592783193801,27,346,1793,24
swh_iqr_deseasonalized_detrended_mean_3d > threshold,single,6,0.11857020468511577,0.08120257041138888,0.5565476190476191,0.8648401826484017,0.08886672814665458,0.06565669405042364,0.3075428827278454,0.044368902252402614,0.029411764705882353,0.22727272727272727,1.3342324278780309,21,266,1873,30
swh_p75_deseasonalized_detrended_lag_14d > threshold,single,6,0.07643922674097885,0.0426284729198795,0.6422619047619048,0.6073059360730594,0.06834603844357466,0.03971014528135278,0.26711670146126487,0.18240623215022256,0.00909090909090909,0.18018018018018017,1.1183985214529062,33,842,1297,18
anom_swh_median_deseasonalized_detrended_mean_5d > threshold,single,6,0.13917743875815156,0.08785386149521784,0.8041666666666666,0.7598173515981735,0.13960013367011495,0.10575466576029217,0.2730359154234313,0.1609100285261619,0.024691358024691357,0.4,0.9969649608078068,41,516,1623,10
anom_swh_sd_deseasonalized_detrended_lag_5d > threshold,single,6,0.06455861836825245,0.04321757988510782,0.4609126984126985,0.7470319634703196,0.05516487501417351,0.04833235317454543,0.28094271237062685,0.10559384178673213,0.018018018018018018,0.16216216216216217,1.1702636521520906,17,520,1619,34
swh_p80_deseasonalized_detrended_std_7d > threshold,single,6,0.14998048850990028,0.09738209972860305,0.7263888888888888,0.8136986301369863,0.10975278412859721,0.08663870842769894,0.3149257702074264,0.13443096087819442,0.01818181818181818,0.3,1.3665176986897318,34,391,1748,17
swh_sd_deseasonalized_detrended_mean_7d > threshold,single,6,0.1184164943203555,0.07405736571854947,0.7763888888888889,0.6831050228310502,0.11003330291524381,0.07842204931529269,0.24835104336551667,0.232729472657736,0.00966183574879227,0.3018867924528302,1.0761779843470107,31,674,1465,20
anom_swh_p80_deseasonalized_detrended_lag_1d > threshold,single,6,0.14953919146257985,0.10974710181785886,0.6259920634920635,0.8648401826484019,0.1239145579860647,0.11947043094653326,0.3230649849564528,0.047695369945680584,0.030303030303030304,0.35294117647058826,1.2067830213813566,25,270,1869,26
swh_range_deseasonalized_detrended > threshold,single,6,0.10021273016629055,0.06460469524681985,0.5016865079365079,0.8374429223744292,0.09638354881500669,0.06165056604454436,0.32406336703509,0.07915232394528017,0.017543859649122806,0.23529411764705882,1.0397177908528823,20,325,1814,31
anom_swh_sd_deseasonalized_detrended_lag_3d > threshold,single,6,0.08769598318458609,0.06605914026463962,0.4947420634920634,0.760730593607306,0.06714257665698027,0.0679486486335537,0.30558167663034813,0.20220341256713179,0.008849557522123894,0.1875,1.3060963915074544,16,489,1650,35
anom_swh_sd_deseasonalized_detrended_max_5d > threshold,single,6,0.1354810079146527,0.09039690990910504,0.7377976190476191,0.7611872146118722,0.10255057861546105,0.07715068462760344,0.31679279398327215,0.17879660002960904,0.009478672985781991,0.23809523809523808,1.3211011448460248,27,499,1640,24
swh_p75_deseasonalized_detrended_lag_3d > threshold,single,6,0.08518690162671583,0.05534103665168577,0.6458333333333333,0.641552511415525,0.09188643420457965,0.0711800604105493,0.29785110001102527,0.20652095259170614,0.0125,0.2553191489361702,0.9270789021821455,27,761,1378,24
swh_range_deseasonalized_detrended_mean_5d > threshold,single,6,0.12351089440894591,0.07443521997800252,0.7586309523809525,0.7360730593607306,0.09419067927126752,0.06215556475090874,0.2858268007623036,0.17433500527411855,0.010471204188481676,0.25316455696202533,1.3112718168368191,29,556,1583,22
anom_swh_max_deseasonalized_detrended_max_14d > threshold,single,6,0.16903319304651807,0.11782425592660185,0.7263888888888888,0.8109589041095889,0.15386324060860307,0.12318947187281241,0.3149257702074264,0.14277101121668787,0.015748031496062992,0.4,1.0985866006156784,34,397,1742,17
swh_p80_deseasonalized_detrended_lag_3d > threshold,single,6,0.08784537941842556,0.051426007264730206,0.7097222222222221,0.626027397260274,0.09337941301147555,0.05965666132236037,0.2718463958984246,0.20897304050276747,0.012658227848101266,0.2597402597402597,0.9407259679567942,33,801,1338,18
anom_swh_p25_deseasonalized_detrended_std_7d > threshold,single,6,0.17292697442748972,0.12090884744649326,0.6475198412698412,0.8246575342465755,0.12582037347562255,0.10515512299378653,0.3023341772658333,0.16238973480827387,0.012121212121212121,0.3157894736842105,1.3743847301189547,27,360,1779,24
clima_swh_mean_deseasonalized_detrended_lag_7d > threshold,single,6,0.07253261728715983,0.04023527499836345,0.4600198412698413,0.5611872146118722,0.05484974896373465,0.031004688533855206,0.29043481766902,0.255740865437227,0.0,0.12345679012345678,1.3223632978123196,31,941,1198,20
anom_swh_sd_deseasonalized_detrended_max_3d > threshold,single,6,0.12607217174909893,0.08895261634318434,0.7058531746031745,0.7990867579908675,0.09234471553821404,0.07412857960023024,0.36526681156641816,0.1167093274637147,0.013888888888888888,0.23255813953488372,1.365219501677134,24,413,1726,27
anom_swh_p25_deseasonalized_detrended_std_2d > threshold,single,6,0.10730062007235919,0.06774619591681635,0.5661706349206349,0.8205479452054796,0.06246561284336558,0.044493101032392304,0.2755252705246051,0.1126923617612323,0.014492753623188406,0.17142857142857143,1.7177275217629366,22,364,1775,29
swh_range_deseasonalized_detrended_lag_5d > threshold,single,6,0.06073647800815183,0.03999070311052435,0.4609126984126985,0.7178082191780821,0.053654232879989966,0.04471521456789523,0.28094271237062685,0.11920799498641356,0.014814814814814815,0.15384615384615385,1.1319767848925453,17,584,1555,34
anom_swh_p80_deseasonalized_detrended_lag_14d > threshold,single,6,0.07565988032607221,0.042995572089913066,0.6769841269841269,0.615525114155251,0.06989610629936714,0.042724219430446235,0.23435958314122443,0.1503175263532742,0.011235955056179775,0.18823529411764706,1.082446532221567,32,823,1316,19
swh_iqr_deseasonalized_detrended_lag_5d > threshold,single,6,0.06690851436933236,0.05867389060887512,0.3739087301587301,0.867579908675799,0.03763718838336117,0.05048478824700538,0.34347258269106234,0.06405727092876781,0.023255813953488372,0.125,1.777676270915069,9,248,1891,42
swh_sd_deseasonalized_detrended_max_7d > threshold,single,6,0.11031724514998602,0.0636593385047322,0.8121031746031746,0.6675799086757991,0.08271179386985233,0.05035449240353767,0.21363713575770096,0.1964722973040511,0.007936507936507936,0.19753086419753085,1.333738590955699,34,711,1428,17
swh_p80_deseasonalized_detrended_mean_5d > threshold,single,6,0.14216878817322767,0.09011715227401502,0.768452380952381,0.7831050228310502,0.13990558698167319,0.10572514550009077,0.25576543560435727,0.13614444512842122,0.02564102564102564,0.4,1.0161693687220803,38,462,1677,13
swh_sd_deseasonalized_detrended_std_7d > threshold,single,6,0.11304442631393559,0.06528261804817223,0.704861111111111,0.7465753424657534,0.0791625941218662,0.04806394201719642,0.23659060788784653,0.14009352691855945,0.010309278350515464,0.20454545454545456,1.4279850172026358,31,535,1604,20
swh_mean_swan > threshold,single,6,0.23938951304174458,0.16881284835084723,0.7380952380952381,0.9123287671232877,0.17994143926469183,0.1455198449486937,0.2825218471274539,0.02425856835197662,0.05,0.4444444444444444,1.330367166411517,35,176,1963,16
anom_swh_max_deseasonalized_detrended_max_7d > threshold,single,6,0.1924829034852413,0.13697544204129128,0.8248015873015873,0.8036529680365296,0.17351433008594264,0.14232217089458626,0.2286091445404101,0.17153106456620432,0.03076923076923077,0.4444444444444444,1.109313530913401,35,414,1725,16
anom_swh_sd_deseasonalized_detrended_min_2d > threshold,single,6,0.09156146619361234,0.0612625131980841,0.5588293650793651,0.7178082191780821,0.0786380256861897,0.06203686478843604,0.25914137852287544,0.22905158263991926,0.013245033112582781,0.1951219512195122,1.1643260505158068,22,589,1550,29
anom_swh_p75_deseasonalized_detrended_min_3d > threshold,single,6,0.13705226135987417,0.08619929453262787,0.736111111111111,0.7698630136986301,0.14545145976909055,0.10302504957334165,0.32666950112148974,0.15411780800001168,0.014184397163120567,0.41379310344827586,0.9422478078229003,35,488,1651,16
swh_max_deseasonalized_detrended_lag_14d > threshold,single,6,0.0774400005195775,0.04389701418714483,0.6422619047619048,0.563013698630137,0.07862131873076368,0.04771288431599471,0.26711670146126487,0.2321358076955961,0.008130081300813009,0.21739130434782608,0.9849620536474517,33,939,1200,18
anom_swh_min_deseasonalized_detrended_std_2d > threshold,single,6,0.1068209238420856,0.08301539501276023,0.5065476190476189,0.845662100456621,0.0617457611453351,0.06894525107576026,0.3165088668770456,0.11802676977570277,0.014388489208633094,0.18181818181818182,1.729984243070793,17,304,1835,34
anom_swh_p75_deseasonalized_detrended_min_2d > threshold,single,6,0.15899546296404285,0.11538025179329525,0.6357142857142857,0.8726027397260275,0.13782480006283018,0.12105301307871397,0.32175468465510443,0.05984279148109616,0.043478260869565216,0.4,1.1535972429803572,26,254,1885,25
anom_swh_p80_deseasonalized_detrended_mean_2d > threshold,single,6,0.18991520591328037,0.14115432634641736,0.7239087301587301,0.8621004566210044,0.17121228381808887,0.15393634809974158,0.2394960035060904,0.07158326188955408,0.044444444444444446,0.47368421052631576,1.1092317236030702,30,281,1858,21
anom_swh_sd_swan > threshold,single,6,0.11656182297112451,0.08033773462539343,0.5008928571428571,0.8757990867579909,0.10972402793962564,0.07404601004867614,0.31327257109135165,0.030688192912131065,0.03508771929824561,0.2641509433962264,1.0623084373718337,20,241,1898,31
anom_swh_max_deseasonalized_detrended_mean_5d > threshold,single,6,0.14513720608823807,0.08882492810398747,0.7241071428571427,0.828310502283105,0.13217254052168967,0.09081497055292251,0.27937504914344125,0.06261138195595692,0.03225806451612903,0.36666666666666664,1.0980806409163344,34,359,1780,17
swh_iqr_swan > threshold,single,6,0.10646950299679205,0.09411857801854533,0.5032738095238095,0.8520547945205479,0.0900149315295489,0.08226405985832276,0.39849023288274943,0.12639612527345676,0.026845637583892617,0.22727272727272727,1.1827851046771876,14,287,1852,37
swh_p75_deseasonalized_detrended_mean_5d > threshold,single,6,0.13964867998481445,0.08760984705773146,0.7922619047619047,0.7721461187214612,0.1364377619311375,0.10225823988903013,0.2642039234226612,0.14311146258673,0.02564102564102564,0.39215686274509803,1.0235264378556663,40,488,1651,11
anom_swh_median_deseasonalized_detrended_lag_1d > threshold,single,6,0.15660818494053005,0.11666824296441776,0.6808531746031745,0.8105022831050229,0.13854504973863277,0.12763174902610097,0.29522859447718913,0.17892249935203564,0.019801980198019802,0.3888888888888889,1.1303691822031123,26,390,1749,25
anom_swh_p80_deseasonalized_detrended_max_3d > threshold,single,6,0.2013906899079154,0.16841241196079904,0.6461309523809523,0.9031963470319635,0.15894499901760528,0.16709004334293054,0.3174653707435115,0.038810099289270844,0.0425531914893617,0.42857142857142855,1.2670384353972246,27,188,1951,24
anom_swh_mean_deseasonalized_detrended_mean_5d > threshold,single,6,0.13911120469618082,0.08784113054831287,0.7930555555555555,0.7657534246575343,0.13899582316903783,0.10550322095993399,0.2713350054548532,0.15313818656576167,0.024691358024691357,0.4,1.0008229074919497,40,502,1637,11
swh_p75_deseasonalized_detrended_std_7d > threshold,single,6,0.1487853204494035,0.10020194927485047,0.7040674603174603,0.8155251141552511,0.12011272136766978,0.09764935028455783,0.3083816878490107,0.11960611739767596,0.017094017094017096,0.3157894736842105,1.2387037780135841,32,385,1754,19
anom_swh_median_deseasonalized_detrended_max_7d > threshold,single,6,0.19794201919659082,0.1508481449106449,0.6557539682539683,0.8821917808219178,0.1884048594318159,0.1694712462944843,0.2986747150529193,0.0511382908288004,0.03076923076923077,0.5263157894736842,1.0506149850834445,28,235,1904,23
swh_sd_swan > threshold,single,6,0.11656182297112451,0.08033773462539343,0.5008928571428571,0.8757990867579909,0.10972402793962564,0.07404601004867614,0.31327257109135165,0.030688192912131065,0.03508771929824561,0.2641509433962264,1.0623084373718337,20,241,1898,31
anom_swh_mean_deseasonalized_detrended_max_7d > threshold,single,6,0.20332457650149469,0.16087463261376303,0.668452380952381,0.8831050228310501,0.1906000706835526,0.17375853046143117,0.3191308970915509,0.054179193426192235,0.030303030303030304,0.5263157894736842,1.0667546397945813,29,234,1905,22
anom_swh_sd_deseasonalized_detrended > threshold,single,6,0.09945774257214934,0.07339025112523097,0.4437499999999999,0.8666666666666667,0.09325610835767663,0.07424419377198932,0.31769296410912923,0.04622484286700917,0.02702702702702703,0.2222222222222222,1.066489668441047,15,256,1883,36
swh_p75_deseasonalized_detrended_max_5d > threshold,single,6,0.19305308276804908,0.14489797005535585,0.6669642857142857,0.882191780821918,0.1783440110711681,0.15072633106396982,0.31497123784392483,0.05460240292976709,0.02857142857142857,0.5,1.0824697680554225,29,236,1903,22
anom_swh_max_deseasonalized_detrended_std_7d > threshold,single,6,0.16492445702925576,0.10855372367000275,0.6659722222222222,0.8292237442922374,0.141833512432403,0.10386190535075661,0.2743732335638743,0.12371513919678144,0.013245033112582781,0.33962264150943394,1.1627949657729264,29,352,1787,22
swh_p80_deseasonalized_detrended_lag_14d > threshold,single,6,0.07450424045940483,0.04138255698517298,0.6422619047619048,0.6013698630136987,0.06697993609118229,0.038747714150763626,0.26711670146126487,0.17718001189397606,0.0091324200913242,0.17699115044247787,1.1123200840009304,33,855,1284,18
anom_swh_p25_deseasonalized_detrended_max_7d > threshold,single,6,0.2072939724780949,0.15157876413710034,0.6899801587301587,0.8817351598173516,0.20004921265132541,0.1739451346433758,0.3019237302200548,0.05234000214087775,0.029411764705882353,0.5641025641025641,1.0362097082065835,31,239,1900,20
swh_cv_deseasonalized_detrended_mean_14d > threshold,single,6,0.05156756885278745,0.03170746053205139,0.5176587301587302,0.6707762557077626,0.05140350756598579,0.03664978783159005,0.3936574940225972,0.14455181552730473,0.014184397163120567,0.14814814814814814,1.003172120394157,14,684,1455,37
swh_max_deseasonalized_detrended_lag_3d > threshold,single,6,0.0923488156402598,0.06080955472157357,0.6918650793650793,0.6520547945205478,0.09772431395429537,0.07867888148435993,0.29425760447759874,0.20620511134597388,0.012903225806451613,0.2727272727272727,0.9449835657059125,31,742,1397,20
swh_range_swan > threshold,single,6,0.12194319674975533,0.08538517021366475,0.4778769841269841,0.8908675799086758,0.11217543561379306,0.08012232833211683,0.31027391176384717,0.02618792123031,0.03571428571428571,0.2711864406779661,1.0870660676863346,18,206,1933,33
swh_p80_deseasonalized_detrended_max_14d > threshold,single,6,0.16256985146221692,0.11403092200187237,0.6906746031746032,0.7945205479452054,0.15611953986941243,0.12303169290235877,0.28875408397605323,0.13231486923246288,0.013986013986013986,0.39215686274509803,1.0413098212329974,31,430,1709,20
swh_max_deseasonalized_detrended_std_7d > threshold,single,6,0.14641950848847402,0.09092157432887425,0.6875992063492063,0.8246575342465752,0.11443264792719025,0.08010609729773938,0.26757668297820825,0.09294094033278247,0.017241379310344827,0.3076923076923077,1.2795144709677972,31,364,1775,20
anom_swh_p75_deseasonalized_detrended_std_14d > threshold,single,6,0.14063266435439084,0.09037356042715274,0.561111111111111,0.8611872146118721,0.11669416046864277,0.08197883309295582,0.22648685678488345,0.0350713469158482,0.02857142857142857,0.2857142857142857,1.2051285056690961,26,279,1860,25
anom_swh_p80_deseasonalized_detrended_std_14d > threshold,single,6,0.13647594042330882,0.08584365057300464,0.5715277777777777,0.8534246575342466,0.11237977734815745,0.0766696671821682,0.22454300297534366,0.03503208726724498,0.027777777777777776,0.2807017543859649,1.2144064460464103,27,297,1842,24
swh_iqr_deseasonalized > threshold,single,6,0.10501778515715798,0.09422585247337345,0.4199404761904762,0.847488584474886,0.09676257642555618,0.08652958868535192,0.31798725489298535,0.1333846151459777,0.012987012987012988,0.24390243902439024,1.0853028488250647,13,296,1843,38
