rule_name,rule_type,n_folds_successful,f1_mean,precision_mean,recall_mean,accuracy_mean,f1_std,precision_std,recall_std,accuracy_std,f1_min,f1_max,f1_stability,tp_total,fp_total,tn_total,fn_total
swh_iqr_deseasonalized_detrended_rel_change_5_lag_5 > threshold,single,6,0.06958978436232156,0.04107903057941988,0.4925595238095238,0.7324200913242009,0.04864172905468988,0.029937544773817194,0.3059185060920874,0.19689972122613045,0.008264462809917356,0.125,1.4306307584856215,16,551,1588,35
swh_p60_deseasonalized_detrended_rolling_mean_3 > threshold,single,6,0.1554598196295937,0.12545984369618815,0.614186507936508,0.8570776255707763,0.13581979988593176,0.13086718453375892,0.34332813562430664,0.0816312699104001,0.020618556701030927,0.3783783783783784,1.1445950823449402,24,286,1853,27
swh_p60_deseasonalized > threshold,single,6,0.24141930318400906,0.2133596801943576,0.6706349206349206,0.9196347031963471,0.19374033095169443,0.22226818366127846,0.31887581254250214,0.03472722071567405,0.058823529411764705,0.5333333333333333,1.2460908676435292,29,154,1985,22
swh_min_deseasonalized_detrended > threshold,single,6,0.2087465120936973,0.1622749157817689,0.6795634920634921,0.8922374429223744,0.18318445565801486,0.16681954248380013,0.303102267403121,0.050952029781332626,0.037037037037037035,0.5,1.1395364950992717,30,215,1924,21
anom_swh_min_swan > threshold,single,6,0.22480020755882824,0.18043333450803742,0.7121031746031745,0.9050228310502283,0.18244857791709224,0.17869560493397726,0.27343703096277666,0.04612731056146078,0.05128205128205128,0.5405405405405406,1.232122376632632,29,186,1953,22
anom_swh_p75_abs_change_7 > threshold,single,6,0.18662252412102154,0.1338095077583398,0.6651785714285714,0.8534246575342465,0.13769602671308356,0.11560485730420755,0.2831466346671915,0.1374649173074203,0.01282051282051282,0.4,1.3553126641571065,25,295,1844,26
swh_min_waverys > threshold,single,6,0.18829558613957717,0.12511958628150532,0.6853174603174604,0.8990867579908676,0.14650907262485927,0.11268904535547017,0.33996937526031723,0.03561292571368272,0.046511627906976744,0.4186046511627907,1.2852057388689595,30,200,1939,21
anom_swe_p80 > threshold,single,6,0.1784027235341085,0.11332247138957753,0.7726190476190475,0.8826484018264841,0.10298194028587287,0.07152286664742102,0.30272290376280586,0.05378289911945178,0.06666666666666667,0.3188405797101449,1.7323522035676588,30,236,1903,21
anom_swh_p80_deseasonalized_detrended_persistence_2 > threshold,single,6,0.18991520591328037,0.14115432634641736,0.7239087301587301,0.8621004566210044,0.17121228381808887,0.15393634809974158,0.2394960035060904,0.07158326188955408,0.044444444444444446,0.47368421052631576,1.1092317236030702,30,281,1858,21
swh_cv_deseasonalized_lag_3 > threshold,single,6,0.07154962331878627,0.04309628719566608,0.5565476190476191,0.7141552511415524,0.0507410015636796,0.03361716515966647,0.3075428827278454,0.19901552912882947,0.009478672985781991,0.15384615384615385,1.410067027588452,21,596,1543,30
anom_swe_mean > threshold,single,6,0.1807990184801779,0.1101974213321731,0.7386904761904761,0.8926940639269406,0.098511542474238,0.06632640644967215,0.25699262586807214,0.035146175376353714,0.07142857142857142,0.34285714285714286,1.8352893341216792,31,215,1924,20
swh_median_waverys > threshold,single,6,0.17399206822231358,0.11236270868280214,0.7151785714285714,0.8698630136986302,0.13006389556581674,0.09944863206248568,0.2961951055181024,0.08134264569481382,0.04878048780487805,0.34146341463414637,1.3377327330745319,33,267,1872,18
anom_swh_mean_persistence_2 > threshold,single,6,0.22368049083566324,0.19141048505410443,0.6364087301587301,0.9191780821917809,0.1649172360421569,0.1969355508855678,0.3142407112139962,0.03815013157169822,0.05405405405405406,0.4827586206896552,1.3563114438022812,26,152,1987,25
anom_swh_p75_deseasonalized_detrended_abs_change_7 > threshold,single,6,0.16789912329151616,0.12302884615384617,0.5887896825396826,0.835159817351598,0.1224459749082689,0.1065149194691834,0.321640233807556,0.18810901177974998,0.009950248756218905,0.3181818181818182,1.3711986222387096,22,332,1807,29
anom_swh_mean_deseasonalized_detrended_persistence_2 > threshold,single,6,0.18443941436135228,0.133577630946052,0.6683531746031747,0.8794520547945206,0.16323355398705083,0.1405003147686947,0.2889794618068608,0.04764288245322556,0.043478260869565216,0.45,1.1299042381430073,29,242,1897,22
swh_p75_deseasonalized_detrended_rel_change_5_lag_5 > threshold,single,6,0.10584658651066625,0.06773478835978836,0.5692460317460317,0.819634703196347,0.07118575200626988,0.05519022513060085,0.26057064608742625,0.13299857896000006,0.034482758620689655,0.21739130434782608,1.4868860220135294,23,367,1772,28
anom_swh_p80_abs_change_3 > threshold,single,6,0.1840860456105633,0.1379365605658709,0.7020833333333334,0.8812785388127854,0.12088397614702188,0.11195420332389641,0.3317017360018887,0.0894119428690384,0.05217391304347826,0.3333333333333333,1.5228198861260926,24,233,1906,27
swh_p80_rel_change_7 > threshold,single,6,0.14502269453776553,0.10078148756309675,0.6681547619047619,0.8246575342465753,0.11355544185325694,0.0959853507947437,0.281036546614279,0.11124772152781566,0.015748031496062992,0.32558139534883723,1.2770979098233,25,358,1781,26
swh_sd_deseasonalized_lag_3 > threshold,single,6,0.08303993925358916,0.06058212534299725,0.4622023809523809,0.7890410958904109,0.055383804553390606,0.048423808987246124,0.33082469059462516,0.19544061781270405,0.009259259259259259,0.14634146341463414,1.4993271155004109,13,424,1715,38
clima_swh_mean_persistence_14_lag_1 > threshold,single,6,0.08125737619581669,0.054054472654164715,0.5692460317460317,0.7260273972602739,0.07770067032529343,0.05652149372359117,0.3780172768570489,0.22301437178047914,0.015503875968992248,0.2,1.0457609965865278,16,565,1574,35
swh_mean_deseasonalized > threshold,single,6,0.23711843711843708,0.19703520982445663,0.6817460317460317,0.9146118721461188,0.19404748219632492,0.2113643218785347,0.3056596400748269,0.03163958539524875,0.05128205128205128,0.5333333333333333,1.2219546086350572,30,166,1973,21
clima_swh_mean_rolling_mean_14_lag_1 > threshold,single,6,0.08125737619581669,0.054054472654164715,0.5692460317460317,0.7260273972602739,0.07770067032529343,0.05652149372359117,0.3780172768570489,0.22301437178047914,0.015503875968992248,0.2,1.0457609965865278,16,565,1574,35
clima_swh_mean_persistence_5_lag_1 > threshold,single,6,0.1174901650949895,0.07427534143561589,0.7287698412698412,0.7424657534246575,0.14288818340245632,0.10182160711265194,0.35316869533136136,0.2045311450704008,0.025,0.4,0.8222467390276218,26,539,1600,25
swh_p25_waverys > threshold,single,6,0.18859315378624322,0.12580895897870717,0.7408730158730158,0.8858447488584474,0.1511773408573588,0.11813673193340687,0.2952396953361658,0.04021584349084314,0.05405405405405406,0.42857142857142855,1.247487918683976,31,230,1909,20
duration_intensity_p60_waverys > threshold,single,6,0.17942819887534925,0.12002205117093893,0.6742063492063491,0.8949771689497718,0.1403404314438248,0.1095276514970297,0.3443763190621031,0.03402852960270064,0.045454545454545456,0.3902439024390244,1.278511962072796,29,208,1931,22
anom_swh_p80_trend_14 > threshold,single,6,0.12519135234305515,0.0872557551117602,0.4988095238095238,0.8721461187214611,0.1006323636382558,0.07682555757143296,0.2881395086017076,0.0383431158496295,0.02702702702702703,0.2647058823529412,1.2440342627627685,20,249,1890,31
anom_swh_mean_rel_change_7_lag_7 > threshold,single,6,0.0655153488486822,0.03957334650489105,0.36944444444444446,0.7264840182648401,0.0631345347810265,0.03961318347857525,0.35283245420559134,0.2095803860092526,0.0,0.18181818181818182,1.0376937342165489,15,563,1576,36
anom_swh_p75_persistence_2 > threshold,single,6,0.23210787322992255,0.1988749005642976,0.6586309523809524,0.9187214611872146,0.17662961378518788,0.2283056298091365,0.2924827625403247,0.03188771191641308,0.05714285714285714,0.5185185185185185,1.3140863197826183,28,155,1984,23
anom_swh_p75_trend_7_lag_1 > threshold,single,6,0.1507589632589633,0.10884777963582311,0.33799603174603177,0.8105022831050229,0.1278156679940279,0.10415059741311498,0.17585248173562257,0.23636972077442664,0.0,0.3076923076923077,1.179493767323111,20,384,1755,31
anom_swh_max_abs_change_14 > threshold,single,6,0.1704709785166806,0.11724104438209433,0.6822420634920635,0.8899543378995434,0.10401598454653344,0.08797876833463295,0.28968236980860423,0.04024383054943391,0.0625,0.3,1.638876374467653,26,216,1923,25
anom_swh_max_deseasonalized_detrended_persistence_2 > threshold,single,6,0.2253546346652754,0.1779841298171737,0.7469246031746032,0.8853881278538812,0.19220846732563848,0.18523764569463935,0.22297857925482523,0.05841251807697411,0.047619047619047616,0.47368421052631576,1.172442948834996,32,232,1907,19
anom_swh_p75_deseasonalized_trend_7_lag_1 > threshold,single,6,0.13328055758109678,0.08441418832285703,0.4443452380952381,0.791324200913242,0.09546925772846346,0.06507230242503453,0.3222770437276478,0.21819929854099113,0.0,0.23728813559322035,1.3960427126966954,23,429,1710,28
anom_swh_p75_deseasonalized_detrended_rel_change_3_lag_14 > threshold,single,6,0.07463377602958833,0.042930797952295374,0.6808531746031745,0.5762557077625571,0.06729931091267027,0.04178653931217612,0.27976960897868747,0.23022611885593108,0.008658008658008658,0.17721518987341772,1.1089662888249365,30,907,1232,21
anom_swh_p25_persistence_3 > threshold,single,6,0.1926166785594093,0.15064060667001844,0.6237103174603175,0.8977168949771689,0.15132092624821442,0.158723490514444,0.3016490055403164,0.04887679423381144,0.0392156862745098,0.4375,1.2728933825720592,25,198,1941,26
anom_swh_min_persistence_3 > threshold,single,6,0.1652389318982598,0.12316022544283416,0.6348214285714285,0.8730593607305935,0.1445124649740808,0.14097931188239712,0.29286046988044345,0.04378993053074997,0.03773584905660377,0.4117647058823529,1.143415472931164,26,253,1886,25
anom_swh_p80_persistence_2 > threshold,single,6,0.2345780363427422,0.17510975959623154,0.6794642857142857,0.9178082191780823,0.17773011683292,0.16892918251436814,0.27765767670071545,0.027287451173673937,0.05555555555555555,0.5142857142857142,1.3198478720147941,30,159,1980,21
anom_swh_p75_trend_14 > threshold,single,6,0.12748442309720426,0.08330799179855784,0.5196428571428572,0.8684931506849316,0.10266546251389841,0.07108064109894603,0.2705329312550027,0.029097902569538103,0.028169014084507043,0.26865671641791045,1.2417338629929529,22,259,1880,29
anom_swh_mean_deseasonalized_trend_7_lag_1 > threshold,single,6,0.1331886340956703,0.09155687179086196,0.435515873015873,0.7894977168949772,0.10601760733431519,0.08254356782130019,0.33206426503749303,0.21540182992031565,0.0,0.2608695652173913,1.256276020261973,22,432,1707,29
swh_p80_waverys > threshold,single,6,0.1732829535322901,0.10546230257510986,0.7589285714285715,0.8547945205479452,0.13198740278889826,0.08974405966977927,0.2655522526099396,0.10221785263658975,0.047619047619047616,0.3508771929824561,1.312864993217913,37,304,1835,14
swh_p80_swan > threshold,single,6,0.2180878739626064,0.15453118037729355,0.7046626984126984,0.9082191780821919,0.15849466579521512,0.13156967536020758,0.2891069447303327,0.026661349316609018,0.05,0.391304347826087,1.3759863581657028,32,182,1957,19
swh_p80_rel_change_14 > threshold,single,6,0.1891798062441773,0.12198263107842011,0.7795634920634921,0.8968036529680367,0.07643118496404232,0.06437041118952741,0.2941998031737152,0.05159615302949966,0.08,0.2898550724637681,2.475132777287177,31,206,1933,20
swh_cv_deseasonalized_detrended_persistence_14 > threshold,single,6,0.05460749687235983,0.03407191652805688,0.5176587301587302,0.6789954337899543,0.05486337787091328,0.03993851569799518,0.3936574940225972,0.14919227492435358,0.013422818791946308,0.1568627450980392,0.9953178909791368,14,666,1473,37
swh_p75_deseasonalized_detrended_persistence_2 > threshold,single,6,0.19485878264189868,0.14312113807437368,0.735813492063492,0.865296803652968,0.1680078177470254,0.14814408549144584,0.24069427189026768,0.0718501530001502,0.043010752688172046,0.46153846153846156,1.159812831581863,31,275,1864,20
swh_median_swan > threshold,single,6,0.23578139114724483,0.16524073199003228,0.7380952380952381,0.9105022831050228,0.1771285397108183,0.1421055882460023,0.2825218471274539,0.02699244303475602,0.047619047619047616,0.4444444444444444,1.3311240549271541,35,180,1959,16
swh_p75_swan > threshold,single,6,0.22508329936964974,0.15329538113695088,0.7492063492063492,0.9054794520547946,0.1626867579922869,0.1287991166646137,0.28045422610523674,0.028247093520618084,0.04878048780487805,0.4,1.3835294194681877,36,192,1947,15
swh_p80_abs_change_14 > threshold,single,6,0.19591345909804328,0.13667860183664782,0.7780753968253968,0.8986301369863013,0.09897029903813742,0.09582352632911852,0.2903664938913482,0.039015853411326885,0.06896551724137931,0.2972972972972973,1.979497702890111,31,202,1937,20
swh_iqr_deseasonalized_detrended_rel_change_7_lag_3 > threshold,single,6,0.05978137967186129,0.0334222378388323,0.4546626984126984,0.5968036529680365,0.044209451446194474,0.025134296628965026,0.3315899170818607,0.2185705049081711,0.0,0.09929078014184398,1.352200163452688,23,855,1284,28
anom_swh_p25_deseasonalized_detrended_persistence_3 > threshold,single,6,0.16073178474147165,0.11902575969072134,0.6245039682539683,0.8762557077625571,0.1321042736983222,0.12303571011047902,0.3120456826027083,0.06209978511589671,0.0425531914893617,0.3783783783783784,1.216694687817849,25,245,1894,26
anom_swh_mean_deseasonalized > threshold,single,6,0.2309368801945684,0.17830319322254806,0.7470238095238096,0.898173515981735,0.18261373195687164,0.16713805939577717,0.2579174290868249,0.048991837714379934,0.04878048780487805,0.5,1.2646125409482794,32,204,1935,19
