mean_loss,std_loss,max_loss,zero_prob,method,block_length,window_days,trigger_feature,trigger_threshold,min_days,n_fishermen,daily_wage,n_simulations,n_jobs
5557084.8496653065,1287476.6573152803,10890826.481632655,0.0,speed_optimized_block_bootstrap,7,20,anom_swh_p80_swan,0.2844594018844267,1,14424.0,11.269387755102041,4000,12
