mean_loss,std_loss,max_loss,min_loss,zero_prob,p99_loss,mean_events,std_events,p99_events,max_events,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,method,rule_features,thresholds,min_days,n_fishermen,daily_wage,n_simulations
1693035.8689469388,734471.9100751785,5364138.416326531,0.0,0.001,3576092.277551021,10.4155,4.518446608072292,22.0,33.0,3.2775,7.138,4.52225,11.0,16.0,13.0,532756.4745306122,1160279.3944163267,735090.1500979593,1788046.1387755102,2600794.3836734695,2113145.436734694,20,44,2247,30,0.3125,0.4,0.9683895771038018,0.3508771929824561,enhanced_multi_rule_block_bootstrap,"['swh_max_swan', 'anom_swh_median_persistence_2']","(np.float64(1.58), np.float64(0.2918489530208332))",1,14424.0,11.269387755102041,4000
