mean_loss,std_loss,max_loss,zero_prob,method,block_length,window_days,trigger_feature,trigger_threshold,min_days,n_fishermen,daily_wage,n_simulations,n_jobs
4733039.404163266,1210789.7031307651,9590429.289795918,0.0,speed_optimized_block_bootstrap,7,20,anom_swh_p80_swan,0.30544742917811335,1,14424.0,11.269387755102041,4000,12
