mean_loss,std_loss,max_loss,zero_prob,method,block_length,window_days,trigger_feature,trigger_threshold,min_days,n_fishermen,daily_wage,n_simulations,n_jobs
9.789,5.864510124469051,34.0,0.052,speed_optimized_block_bootstrap,7,20,anom_swh_median,0.25006199913344,3,1,1,1000,12
