rule_type,rule_name,folds,f1_mean,f1_std,precision_mean,recall_mean,accuracy_mean,tp_total,fp_total,tn_total,fn_total,n_folds_successful
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_rolling_mean_3 > t2,6,0.45957556935817806,0.3283553409289109,0.5347222222222222,0.44216269841269845,0.9739726027397261,23,29,2110,28,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_3 > t2,6,0.45957556935817806,0.3283553409289109,0.5347222222222222,0.44216269841269845,0.9739726027397261,23,29,2110,28,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_5 > t2,6,0.44999999999999996,0.3209361307176242,0.5936507936507937,0.3886904761904762,0.9789954337899544,18,13,2126,33,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_rolling_mean_5 > t2,6,0.44999999999999996,0.3209361307176242,0.5936507936507937,0.3886904761904762,0.9789954337899544,18,13,2126,33,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_persistence_3 > t2,6,0.43574516000145297,0.33168935735503086,0.5265151515151515,0.41835317460317456,0.973972602739726,21,27,2112,30,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_rolling_mean_3 > t2,6,0.43574516000145297,0.33168935735503086,0.5265151515151515,0.41835317460317456,0.973972602739726,21,27,2112,30,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_5_lag_1 > t2,6,0.3863851727982163,0.3683214304132793,0.5029761904761905,0.3639880952380952,0.9771689497716896,16,15,2124,35,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p75_deseasonalized_detrended_persistence_5 > t2,6,0.3814393939393939,0.34492907603319406,0.5777777777777777,0.3202380952380952,0.9789954337899545,12,7,2132,39,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p75_persistence_5 > t2,6,0.3814393939393939,0.34492907603319406,0.5777777777777777,0.3202380952380952,0.9789954337899545,12,7,2132,39,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_persistence_14_lag_14 > t2,6,0.3786231884057971,0.3806779760993307,0.5277777777777778,0.3613095238095238,0.9721461187214612,20,30,2109,31,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_lag_1 > t2,6,0.3756944444444444,0.1887535258439389,0.44328703703703703,0.41021825396825395,0.9735159817351599,20,27,2112,31,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_median_deseasonalized_trend_7 > t2,6,0.3727156623708348,0.2281661315567851,0.3517543859649123,0.430952380952381,0.9639269406392694,22,50,2089,29,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_median_deseasonalized_detrended_trend_7 > t2,6,0.3727156623708348,0.2281661315567851,0.3517543859649123,0.430952380952381,0.9639269406392694,22,50,2089,29,6
single,anom_swh_min_swan > threshold,6,0.3713675213675214,0.2366343932583747,0.32831501831501836,0.4696428571428572,0.9680365296803654,25,44,2095,26,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_lag_1 > t2,6,0.36606334841628957,0.18626052548553915,0.4183501683501683,0.41021825396825395,0.971689497716895,20,31,2108,31,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_14_lag_14 > t2,6,0.3659969257795345,0.3770864242248749,0.5269607843137255,0.3300595238095238,0.9726027397260274,17,26,2113,34,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_persistence_2 > t2,6,0.3639084736910824,0.23616147427622936,0.37103174603174605,0.4213293650793651,0.9703196347031963,21,35,2104,30,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_mean_persistence_5 > t2,6,0.3623917748917749,0.3468493237602279,0.5361111111111111,0.3202380952380952,0.978082191780822,12,9,2130,39,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_mean_deseasonalized_detrended_persistence_5 > t2,6,0.3623917748917749,0.3468493237602279,0.5361111111111111,0.3202380952380952,0.978082191780822,12,9,2130,39,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p25_deseasonalized_detrended_persistence_5 > t2,6,0.3623917748917749,0.3468493237602279,0.5361111111111111,0.3202380952380952,0.978082191780822,12,9,2130,39,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_rolling_mean_3 > t2,6,0.3621586746586747,0.3497400022127894,0.4773809523809524,0.33134920634920634,0.9735159817351597,13,20,2119,38,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_persistence_3 > t2,6,0.3621586746586747,0.3497400022127894,0.4773809523809524,0.33134920634920634,0.9735159817351597,13,20,2119,38,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_persistence_2 > t2,6,0.36003108003108003,0.2334884723335842,0.36203416149068324,0.4213293650793651,0.9694063926940638,21,37,2102,30,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_2 > t2,6,0.3591787439613527,0.23609788440410434,0.36408730158730157,0.4213293650793651,0.9689497716894976,21,38,2101,30,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_mean_deseasonalized_trend_7 > t2,6,0.3588911426639621,0.24654179425556466,0.34490740740740744,0.4071428571428572,0.9643835616438357,20,47,2092,31,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_mean_deseasonalized_detrended_trend_7 > t2,6,0.3588911426639621,0.24654179425556466,0.34490740740740744,0.4071428571428572,0.9643835616438357,20,47,2092,31,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p25_deseasonalized_detrended_trend_7 > t2,6,0.35795264760782003,0.24079835795483284,0.3444444444444444,0.4071428571428572,0.9652968036529681,20,45,2094,31,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p25_deseasonalized_trend_7 > t2,6,0.35795264760782003,0.24079835795483284,0.3444444444444444,0.4071428571428572,0.9652968036529681,20,45,2094,31,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_abs_change_14 > t2,6,0.3555328798185941,0.22814246136344504,0.3636363636363636,0.4079365079365079,0.9648401826484019,20,46,2093,31,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_abs_change_14 > t2,6,0.3555328798185941,0.22814246136344504,0.3636363636363636,0.4079365079365079,0.9648401826484019,20,46,2093,31,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_persistence_14_lag_7 > t2,6,0.3486997635933806,0.36708322817442196,0.43918010752688175,0.3636904761904762,0.9684931506849314,20,38,2101,31,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p75_deseasonalized_trend_7 > t2,6,0.3465945165945166,0.193588507691641,0.3441520467836257,0.41984126984126985,0.9643835616438357,21,48,2091,30,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p75_deseasonalized_detrended_trend_7 > t2,6,0.3465945165945166,0.193588507691641,0.3441520467836257,0.41984126984126985,0.9643835616438357,21,48,2091,30,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_trend_7_lag_1 > t2,6,0.3442024601734221,0.23081218358126432,0.4369658119658119,0.35228174603174606,0.9721461187214614,15,25,2114,36,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_trend_7_lag_1 > t2,6,0.3442024601734221,0.23081218358126432,0.4369658119658119,0.35228174603174606,0.9721461187214614,15,25,2114,36,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_14_lag_7 > t2,6,0.3429951690821256,0.36591452520165574,0.4354166666666666,0.3532738095238095,0.9671232876712329,19,40,2099,32,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_median_deseasonalized_detrended_persistence_5 > t2,6,0.34155844155844156,0.36712151776241997,0.4527777777777777,0.3083333333333333,0.978082191780822,11,8,2131,40,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_abs_change_7_lag_1 > t2,6,0.340167807103291,0.224050888039736,0.48253968253968255,0.35228174603174606,0.971689497716895,15,26,2113,36,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_min_trend_7 > t2,6,0.33802833802833804,0.2339109082462194,0.3057169438748386,0.4079365079365079,0.9625570776255707,20,51,2088,31,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_persistence_2_lag_1 > t2,6,0.3363095238095238,0.3616726621027247,0.46388888888888885,0.31051587301587297,0.9744292237442922,11,16,2123,40,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_abs_change_14 > t2,6,0.3348924022837067,0.21589391943137654,0.35912698412698413,0.375297619047619,0.9671232876712329,17,38,2101,34,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_lag_1 > t2,6,0.3348611111111111,0.22459248074547686,0.3520833333333333,0.3766865079365079,0.9698630136986299,17,32,2107,34,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_min_deseasonalized_trend_7 > t2,6,0.3344280240831965,0.27401726309786073,0.3201754385964912,0.3833333333333333,0.9652968036529681,18,43,2096,33,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_min_deseasonalized_detrended_trend_7 > t2,6,0.3344280240831965,0.27401726309786073,0.3201754385964912,0.3833333333333333,0.9652968036529681,18,43,2096,33,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_persistence_5 > t2,6,0.3343805704099822,0.36078665169384366,0.5277777777777778,0.2869047619047619,0.9776255707762558,9,7,2132,42,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_rolling_mean_5 > t2,6,0.3343805704099822,0.36078665169384366,0.5277777777777778,0.2869047619047619,0.9776255707762558,9,7,2132,42,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_7 > t2,6,0.33425925925925926,0.3442726572811735,0.48908730158730157,0.3114087301587301,0.9748858447488584,11,15,2124,40,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_14 > t2,6,0.33358395989974937,0.3670656875646618,0.5380952380952381,0.2780753968253968,0.9767123287671232,12,12,2127,39,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_rolling_mean_14 > t2,6,0.33358395989974937,0.3670656875646618,0.5380952380952381,0.2780753968253968,0.9767123287671232,12,12,2127,39,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_rolling_mean_5 > t2,6,0.3333333333333333,0.3723797345005051,0.4666666666666666,0.2875,0.978082191780822,9,6,2133,42,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_persistence_5 > t2,6,0.3333333333333333,0.3723797345005051,0.4666666666666666,0.2875,0.978082191780822,9,6,2133,42,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p25_trend_7 > t2,6,0.33242742920162277,0.24357767256159948,0.3132947118241236,0.3856150793650794,0.9639269406392694,18,46,2093,33,6
single,swh_max_swan > threshold,6,0.3312120185595795,0.16265775465226817,0.2443434343434343,0.6689484126984127,0.9424657534246575,29,104,2035,22,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_persistence_7_lag_14 > t2,6,0.3311827956989248,0.37195474122245475,0.4222222222222222,0.2974206349206349,0.9712328767123287,14,26,2113,37,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_7_lag_14 > t2,6,0.3311827956989248,0.37195474122245475,0.4222222222222222,0.2974206349206349,0.9712328767123287,14,26,2113,37,6
single,anom_swh_median_persistence_2 > threshold,6,0.3301716350496838,0.20013183474221918,0.29171075837742505,0.4927579365079365,0.9652968036529681,27,52,2087,24,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_mean_trend_7 > t2,6,0.3300752786639884,0.2422611339424999,0.30843360071301246,0.3856150793650794,0.9634703196347032,18,47,2092,33,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_detrended_trend_7 > t2,6,0.3276958525345622,0.21058085613267,0.328672170622635,0.396031746031746,0.9634703196347032,19,48,2091,32,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p80_deseasonalized_trend_7 > t2,6,0.3276958525345622,0.21058085613267,0.328672170622635,0.396031746031746,0.9634703196347032,19,48,2091,32,6
and_2,anom_swh_p80_trend_5 > t1 AND anom_swh_p25_persistence_5 > t2,6,0.3271906588722445,0.3627153255145768,0.49404761904761907,0.29732142857142857,0.9771689497716896,10,9,2130,41,6
single,anom_swh_median_deseasonalized > threshold,6,0.3268380268380268,0.2066838177116784,0.27183977455716585,0.5128968253968255,0.958904109589041,29,68,2071,22,6
majority_3,"Majority of anom_swh_p80_swan, anom_swh_p80_deseasonalized_detrended_persistence_14, anom_swh_p80_deseasonalized",6,0.3264180264180264,0.23634302272225619,0.27999291157185896,0.5031746031746032,0.9589041095890413,28,67,2072,23,6
single,anom_swh_mean_deseasonalized > threshold,6,0.32552231718898383,0.21089839406209612,0.2658831908831909,0.5351190476190476,0.9570776255707764,31,74,2065,20,6
single,swh_p80_swan > threshold,6,0.32478820746272385,0.10748818707586555,0.22770795714457684,0.689781746031746,0.9392694063926941,31,113,2026,20,6
single,anom_swh_median > threshold,6,0.3233169129720854,0.19152229581724808,0.277077497665733,0.49494047619047626,0.9643835616438355,27,54,2085,24,6
single,anom_swh_p75_persistence_2 > threshold,6,0.32255400426132136,0.14599778426446597,0.2477312810646144,0.669047619047619,0.9561643835616439,29,74,2065,22,6
