variable,run_path,threshold_label,threshold_value,mean_loss,median_loss,p99_loss,mean_events,median_events,p99_events,mean_tp,median_tp,p99_tp,mean_fp,median_fp,p99_fp,mean_tn,median_tn,p99_tn,mean_fn,median_fn,p99_fn,mean_tp_loss,median_tp_loss,p99_tp_loss,mean_fp_loss,median_fp_loss,p99_fp_loss,mean_fn_loss,median_fn_loss,p99_fn_loss,obs_tp,obs_fp,obs_tn,obs_fn,mean_obs_yearly_loss,mean_obs_yearly_events,mean_loss_minus_obs
swh_median_waverys,run_g4,fold3,1.5142499999999994,3754155.9,3740000.0,5385600.0,50.18925,50.0,72.0,12.95625,13.0,20.0,12.394,12.0,20.0,0.0,0.0,0.0,15.729,16.0,24.0,2113343.1,2094400.0,3515600.0,1640812.8,1645600.0,2842400.0,1992915.1,1944800.0,3291200.0,198,155,2018,186,4103314.285714286,54.857142857142854,-349158.385714286
swh_median_waverys,run_g4,fold5,1.51,3754155.9,3740000.0,5385600.0,50.18925,50.0,72.0,12.95625,13.0,20.0,12.394,12.0,20.0,0.0,0.0,0.0,15.729,16.0,24.0,2113343.1,2094400.0,3515600.0,1640812.8,1645600.0,2842400.0,1992915.1,1944800.0,3291200.0,198,155,2018,186,4103314.285714286,54.857142857142854,-349158.385714286
swh_median_waverys,run_g4,p75,1.5131874999999995,3754155.9,3740000.0,5385600.0,50.18925,50.0,72.0,12.95625,13.0,20.0,12.394,12.0,20.0,0.0,0.0,0.0,15.729,16.0,24.0,2113343.1,2094400.0,3515600.0,1640812.8,1645600.0,2842400.0,1992915.1,1944800.0,3291200.0,198,155,2018,186,4103314.285714286,54.857142857142854,-349158.385714286
swh_median_waverys,run_g4,median,1.4679999999999997,4703050.0,4637600.0,6507600.0,62.875,62.0,87.0,13.88575,14.0,21.0,16.37725,16.0,24.0,0.0,0.0,0.0,14.3535,14.0,23.0,2351599.8,2318800.0,3814800.0,2351450.2,2318800.0,3740000.0,1754658.4,1720400.0,2992000.0,220,221,1952,164,4103314.285714286,54.857142857142854,599735.7142857141
swh_median_waverys,run_g4,mean,1.4537083333333332,5035629.5,5011600.0,6956400.0,67.32125,67.0,93.0,14.02875,14.0,21.0,17.57075,18.0,25.0,0.0,0.0,0.0,13.84875,14.0,22.0,2446895.0,2393600.0,3964400.0,2588734.5,2543200.0,3965147.9999999823,1659363.2,1645600.0,2842400.0,229,243,1930,155,4103314.285714286,54.857142857142854,932315.2142857141
swh_median_waverys,run_g4,fold0,1.4259999999999995,5686109.0,5684800.0,7554800.0,76.0175,76.0,101.0,14.949,15.0,23.0,21.29925,21.0,29.0,0.0,0.0,0.0,13.372,13.0,22.0,2586658.8,2543200.0,4188800.0,3099450.2,3066800.0,4637600.0,1519599.4,1496000.0,2618000.0,242,291,1882,142,4103314.285714286,54.857142857142854,1582794.714285714
swh_median_waverys,run_g4,fold4,1.6020000000000003,2421276.0,2393600.0,3740000.0,32.37,32.0,50.0,10.40575,10.0,17.0,7.6955,8.0,14.0,0.0,0.0,0.0,18.268,18.0,27.0,1537532.7,1496000.0,2692800.0,883743.3,822800.0,1720400.0,2568725.5,2543200.0,4039200.0,144,83,2090,240,4103314.285714286,54.857142857142854,-1682038.285714286
swh_median_waverys,run_g4,fold2,1.415,5993705.3,5984000.0,7928800.0,80.12975,80.0,106.0,15.0895,15.0,23.0,23.1415,23.0,32.0,0.0,0.0,0.0,13.21425,13.0,21.0,2607284.9,2618000.0,4188800.0,3386420.4,3366000.0,5011600.0,1498973.3,1496000.0,2618000.0,244,318,1855,140,4103314.285714286,54.857142857142854,1890391.014285714
swh_median_waverys,run_g4,fold1,1.255,11809816.7,11818400.0,13838000.0,157.88525,158.0,185.0,18.78525,19.0,27.0,39.6405,40.0,49.0,0.0,0.0,0.0,5.481,5.0,11.0,3610278.1,3590400.0,5460400.0,8199538.6,8228000.0,10323147.999999983,495980.1,448800.0,1122000.0,338,768,1405,46,4103314.285714286,54.857142857142854,7706502.414285714
