mean_loss,std_loss,max_loss,min_loss,median_loss,p99_loss,zero_prob,mean_events,std_events,max_events,median_events,p99_events,mean_event_days,std_event_days,p99_event_days,method,n_simulations,min_days,n_fishermen,daily_wage,mean_daily_probability,std_daily_probability,max_daily_probability,min_daily_probability,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,optimal_threshold,obs_mean_yearly_loss,obs_std_yearly_loss,obs_max_yearly_loss
8408463.166666668,780448.1812316236,11322666.666666668,5532666.666666666,8363333.333333337,10293333.333333332,0.0,44.85825,4.330664722360759,61.0,45.0,55.0,65.35075,6.065659439624022,80.0,independent_daily_probability_draws,4000,1,1930.0,66.66666666666667,0.17852567824859264,0.20777123611654272,0.9702815155467648,0.0026370395221083,12,54,290,10,0.18181818181818182,0.5454545454545454,0.825136612021858,0.2727272727272727,7.0,23.0,2.0,7.0,23.0,2.0,330857.14285714284,268521.73913043475,386000.0,386000.0,900666.6666666667,386000.0,0.31359999999999977,2830666.666666667,0.0,2830666.666666667
