mean_loss,std_loss,max_loss,min_loss,zero_prob,p99_loss,mean_events,std_events,p99_events,max_events,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,method,rule_features,thresholds,min_days,n_fishermen,daily_wage,n_simulations
5550496.6,1050386.653089442,9574400.0,2318800.0,0.0,8228000.0,74.2045,14.042602314029974,110.0,128.0,35.71475,38.48975,19.21175,60.0,63.0,34.0,2671463.3,2879033.3,1437038.9,4488000.0,4712400.0,2543200.0,249,269,1904,135,0.4806949806949807,0.6484375,0.8420023464998044,0.5521064301552107,enhanced_multi_rule_block_bootstrap,"['swh_p80_swan', 'anom_swh_mean_deseasonalized_detrended']","(np.float64(1.7274392652511599), np.float64(0.07092036516966926))",1,5236.0,14.285714285714286,4000
