loss,probability
8826400.0,0.00024993751562109475
8826400.0,0.0004998750312421895
8751600.0,0.0007498125468632841
8527200.0,0.000999750062484379
8527200.0,0.0012496875781054736
8527200.0,0.0014996250937265683
8452400.0,0.0017495626093476631
8452400.0,0.001999500124968758
8377600.0,0.0022494376405898524
8228000.0,0.0024993751562109472
8228000.0,0.002749312671832042
8228000.0,0.0029992501874531365
8153200.0,0.0032491877030742314
8153200.0,0.0034991252186953262
8153200.0,0.003749062734316421
8153200.0,0.003999000249937516
8153200.0,0.00424893776555861
8078400.0,0.004498875281179705
8078400.0,0.0047488127968008
8078400.0,0.0049987503124218945
8078400.0,0.005248687828042989
8078400.0,0.005498625343664084
8078400.0,0.005748562859285179
8003600.0,0.005998500374906273
8003600.0,0.006248437890527368
8003600.0,0.006498375406148463
8003600.0,0.006748312921769558
8003600.0,0.0069982504373906525
8003600.0,0.007248187953011747
8003600.0,0.007498125468632842
7928800.0,0.007748062984253936
7928800.0,0.007998000499875032
7928800.0,0.008247938015496127
7928800.0,0.00849787553111722
7928800.0,0.008747813046738315
7928800.0,0.00899775056235941
7928800.0,0.009247688077980504
7928800.0,0.0094976255936016
7928800.0,0.009747563109222694
7928800.0,0.009997500624843789
7928800.0,0.010247438140464884
7928800.0,0.010497375656085979
7928800.0,0.010747313171707074
7854000.0,0.010997250687328168
7854000.0,0.011247188202949263
7854000.0,0.011497125718570358
7854000.0,0.011747063234191453
7854000.0,0.011997000749812546
7854000.0,0.012246938265433641
7854000.0,0.012496875781054736
7854000.0,0.01274681329667583
7779200.0,0.012996750812296926
7779200.0,0.01324668832791802
7779200.0,0.013496625843539115
7779200.0,0.01374656335916021
7779200.0,0.013996500874781305
7779200.0,0.0142464383904024
7779200.0,0.014496375906023495
7779200.0,0.01474631342164459
7779200.0,0.014996250937265684
7779200.0,0.015246188452886777
7779200.0,0.015496125968507872
7704400.0,0.015746063484128967
7704400.0,0.015996000999750064
7704400.0,0.016245938515371157
7704400.0,0.016495876030992253
7704400.0,0.016745813546613347
7704400.0,0.01699575106223444
7704400.0,0.017245688577855536
7629600.0,0.01749562609347663
7629600.0,0.017745563609097726
7629600.0,0.01799550112471882
7629600.0,0.018245438640339916
7629600.0,0.01849537615596101
7629600.0,0.018745313671582105
7629600.0,0.0189952511872032
7629600.0,0.019245188702824295
7629600.0,0.01949512621844539
7629600.0,0.019745063734066485
7629600.0,0.019995001249687578
7629600.0,0.02024493876530867
7629600.0,0.020494876280929768
7629600.0,0.02074481379655086
7629600.0,0.020994751312171957
7629600.0,0.02124468882779305
7629600.0,0.021494626343414147
7629600.0,0.02174456385903524
7629600.0,0.021994501374656337
7629600.0,0.02224443889027743
7629600.0,0.022494376405898527
7629600.0,0.02274431392151962
7629600.0,0.022994251437140716
7629600.0,0.02324418895276181
7629600.0,0.023494126468382906
7629600.0,0.023744063984004
7629600.0,0.023994001499625092
7629600.0,0.02424393901524619
7629600.0,0.024493876530867282
7629600.0,0.02474381404648838
7554800.0,0.02499375156210947
7554800.0,0.025243689077730568
7554800.0,0.02549362659335166
7554800.0,0.025743564108972758
7554800.0,0.02599350162459385
7554800.0,0.026243439140214948
7554800.0,0.02649337665583604
7554800.0,0.026743314171457137
7554800.0,0.02699325168707823
7554800.0,0.027243189202699324
7554800.0,0.02749312671832042
7554800.0,0.027743064233941513
7554800.0,0.02799300174956261
7554800.0,0.028242939265183703
7554800.0,0.0284928767808048
7554800.0,0.028742814296425893
7554800.0,0.02899275181204699
7554800.0,0.029242689327668082
7554800.0,0.02949262684328918
7554800.0,0.029742564358910272
7554800.0,0.02999250187453137
7480000.0,0.030242439390152462
7480000.0,0.030492376905773555
7480000.0,0.03074231442139465
7480000.0,0.030992251937015745
7480000.0,0.03124218945263684
7480000.0,0.031492126968257934
7480000.0,0.03174206448387903
7480000.0,0.03199200199950013
7480000.0,0.03224193951512122
7480000.0,0.032491877030742314
7480000.0,0.03274181454636341
7480000.0,0.03299175206198451
7480000.0,0.0332416895776056
7480000.0,0.03349162709322669
7480000.0,0.033741564608847786
7480000.0,0.03399150212446888
7480000.0,0.03424143964008998
7405200.0,0.03449137715571107
7405200.0,0.034741314671332166
7405200.0,0.03499125218695326
7405200.0,0.03524118970257436
7405200.0,0.03549112721819545
7405200.0,0.035741064733816545
7405200.0,0.03599100224943764
7405200.0,0.03624093976505874
7405200.0,0.03649087728067983
7405200.0,0.036740814796300925
7405200.0,0.03699075231192202
7405200.0,0.03724068982754311
7405200.0,0.03749062734316421
7405200.0,0.037740564858785304
7405200.0,0.0379905023744064
7405200.0,0.03824043989002749
7405200.0,0.03849037740564859
7405200.0,0.03874031492126968
7405200.0,0.03899025243689078
7405200.0,0.03924018995251187
7405200.0,0.03949012746813297
7405200.0,0.03974006498375406
7405200.0,0.039990002499375156
7405200.0,0.04023994001499625
7405200.0,0.04048987753061734
7405200.0,0.04073981504623844
7405200.0,0.040989752561859535
7405200.0,0.04123969007748063
7405200.0,0.04148962759310172
7405200.0,0.04173956510872282
7330400.0,0.041989502624343915
7330400.0,0.04223944013996501
7330400.0,0.0424893776555861
7330400.0,0.0427393151712072
7330400.0,0.042989252686828294
7330400.0,0.04323919020244939
7330400.0,0.04348912771807048
7330400.0,0.04373906523369158
7330400.0,0.043989002749312674
7330400.0,0.04423894026493377
7330400.0,0.04448887778055486
7330400.0,0.04473881529617595
7330400.0,0.04498875281179705
7330400.0,0.045238690327418146
7330400.0,0.04548862784303924
7330400.0,0.04573856535866033
7330400.0,0.04598850287428143
7330400.0,0.046238440389902526
7330400.0,0.04648837790552362
7330400.0,0.04673831542114471
7330400.0,0.04698825293676581
7330400.0,0.047238190452386905
7330400.0,0.047488127968008
7330400.0,0.04773806548362909
7330400.0,0.047988002999250184
7330400.0,0.048237940514871284
7330400.0,0.04848787803049238
7330400.0,0.04873781554611347
7330400.0,0.048987753061734564
7330400.0,0.049237690577355664
7330400.0,0.04948762809297676
7330400.0,0.04973756560859785
7330400.0,0.04998750312421894
7330400.0,0.05023744063984004
7330400.0,0.050487378155461136
7330400.0,0.05073731567108223
7330400.0,0.05098725318670332
7330400.0,0.051237190702324416
7330400.0,0.051487128217945516
7330400.0,0.05173706573356661
7255600.0,0.0519870032491877
7255600.0,0.052236940764808795
7255600.0,0.052486878280429895
7255600.0,0.05273681579605099
7255600.0,0.05298675331167208
7255600.0,0.053236690827293175
7255600.0,0.053486628342914275
7255600.0,0.05373656585853537
7255600.0,0.05398650337415646
7255600.0,0.054236440889777554
7255600.0,0.05448637840539865
7255600.0,0.05473631592101975
7255600.0,0.05498625343664084
7255600.0,0.055236190952261933
7255600.0,0.05548612846788303
7255600.0,0.05573606598350413
7255600.0,0.05598600349912522
7255600.0,0.05623594101474631
7255600.0,0.056485878530367406
7255600.0,0.056735816045988506
7255600.0,0.0569857535616096
7255600.0,0.05723569107723069
7255600.0,0.057485628592851785
7255600.0,0.05773556610847288
7255600.0,0.05798550362409398
7255600.0,0.05823544113971507
7255600.0,0.058485378655336165
7255600.0,0.05873531617095726
7255600.0,0.05898525368657836
7255600.0,0.05923519120219945
7255600.0,0.059485128717820544
7255600.0,0.05973506623344164
7255600.0,0.05998500374906274
7255600.0,0.06023494126468383
7255600.0,0.060484878780304924
7255600.0,0.06073481629592602
7255600.0,0.06098475381154711
7180800.0,0.06123469132716821
7180800.0,0.0614846288427893
7180800.0,0.061734566358410396
7180800.0,0.06198450387403149
7180800.0,0.06223444138965259
7180800.0,0.06248437890527368
7180800.0,0.06273431642089478
7180800.0,0.06298425393651587
7180800.0,0.06323419145213696
7180800.0,0.06348412896775806
7180800.0,0.06373406648337916
7180800.0,0.06398400399900026
7180800.0,0.06423394151462135
7180800.0,0.06448387903024244
7180800.0,0.06473381654586353
7180800.0,0.06498375406148463
7180800.0,0.06523369157710572
7180800.0,0.06548362909272681
7180800.0,0.06573356660834791
7180800.0,0.06598350412396901
7180800.0,0.06623344163959011
7180800.0,0.0664833791552112
7180800.0,0.0667333166708323
7180800.0,0.06698325418645339
7180800.0,0.06723319170207448
7180800.0,0.06748312921769557
7180800.0,0.06773306673331667
7180800.0,0.06798300424893776
7180800.0,0.06823294176455887
7180800.0,0.06848287928017996
7180800.0,0.06873281679580105
7180800.0,0.06898275431142215
7180800.0,0.06923269182704324
7180800.0,0.06948262934266433
7180800.0,0.06973256685828542
7180800.0,0.06998250437390652
7180800.0,0.07023244188952762
7180800.0,0.07048237940514872
7180800.0,0.07073231692076981
7180800.0,0.0709822544363909
7180800.0,0.071232191952012
7180800.0,0.07148212946763309
7180800.0,0.07173206698325418
7180800.0,0.07198200449887528
7180800.0,0.07223194201449637
7180800.0,0.07248187953011748
7180800.0,0.07273181704573857
7180800.0,0.07298175456135966
7180800.0,0.07323169207698076
7106000.0,0.07348162959260185
7106000.0,0.07373156710822294
7106000.0,0.07398150462384404
7106000.0,0.07423144213946513
7106000.0,0.07448137965508622
7106000.0,0.07473131717070733
7106000.0,0.07498125468632842
7106000.0,0.07523119220194951
7106000.0,0.07548112971757061
7106000.0,0.0757310672331917
7106000.0,0.0759810047488128
7106000.0,0.07623094226443389
7106000.0,0.07648087978005498
7106000.0,0.07673081729567609
7106000.0,0.07698075481129718
7106000.0,0.07723069232691827
7106000.0,0.07748062984253937
7106000.0,0.07773056735816046
7106000.0,0.07798050487378155
7106000.0,0.07823044238940265
7106000.0,0.07848037990502374
7106000.0,0.07873031742064483
7106000.0,0.07898025493626594
7106000.0,0.07923019245188703
7106000.0,0.07948012996750813
7106000.0,0.07973006748312922
7106000.0,0.07998000499875031
7106000.0,0.0802299425143714
7106000.0,0.0804798800299925
7106000.0,0.08072981754561359
7106000.0,0.08097975506123468
7106000.0,0.08122969257685579
7106000.0,0.08147963009247688
7106000.0,0.08172956760809798
7106000.0,0.08197950512371907
7106000.0,0.08222944263934016
7106000.0,0.08247938015496126
7106000.0,0.08272931767058235
7106000.0,0.08297925518620344
7106000.0,0.08322919270182455
7106000.0,0.08347913021744564
7106000.0,0.08372906773306674
7106000.0,0.08397900524868783
7106000.0,0.08422894276430892
7106000.0,0.08447888027993002
7106000.0,0.08472881779555111
7106000.0,0.0849787553111722
7031200.0,0.0852286928267933
7031200.0,0.0854786303424144
7031200.0,0.0857285678580355
7031200.0,0.08597850537365659
7031200.0,0.08622844288927768
7031200.0,0.08647838040489877
7031200.0,0.08672831792051987
7031200.0,0.08697825543614096
7031200.0,0.08722819295176205
7031200.0,0.08747813046738316
7031200.0,0.08772806798300425
7031200.0,0.08797800549862535
7031200.0,0.08822794301424644
7031200.0,0.08847788052986753
7031200.0,0.08872781804548863
7031200.0,0.08897775556110972
7031200.0,0.08922769307673081
7031200.0,0.0894776305923519
7031200.0,0.08972756810797301
7031200.0,0.0899775056235941
7031200.0,0.0902274431392152
7031200.0,0.09047738065483629
7031200.0,0.09072731817045739
7031200.0,0.09097725568607848
7031200.0,0.09122719320169957
7031200.0,0.09147713071732066
7031200.0,0.09172706823294176
7031200.0,0.09197700574856287
7031200.0,0.09222694326418396
7031200.0,0.09247688077980505
7031200.0,0.09272681829542614
7031200.0,0.09297675581104724
7031200.0,0.09322669332666833
7031200.0,0.09347663084228942
7031200.0,0.09372656835791052
7031200.0,0.09397650587353162
7031200.0,0.09422644338915272
7031200.0,0.09447638090477381
7031200.0,0.0947263184203949
7031200.0,0.094976255936016
7031200.0,0.09522619345163709
7031200.0,0.09547613096725818
7031200.0,0.09572606848287928
7031200.0,0.09597600599850037
7031200.0,0.09622594351412148
7031200.0,0.09647588102974257
7031200.0,0.09672581854536366
7031200.0,0.09697575606098476
7031200.0,0.09722569357660585
7031200.0,0.09747563109222694
7031200.0,0.09772556860784803
7031200.0,0.09797550612346913
7031200.0,0.09822544363909022
7031200.0,0.09847538115471133
7031200.0,0.09872531867033242
7031200.0,0.09897525618595351
7031200.0,0.09922519370157461
7031200.0,0.0994751312171957
7031200.0,0.0997250687328168
7031200.0,0.09997500624843789
7031200.0,0.10022494376405898
6956400.0,0.10047488127968009
6956400.0,0.10072481879530118
6956400.0,0.10097475631092227
6956400.0,0.10122469382654337
6956400.0,0.10147463134216446
6956400.0,0.10172456885778555
6956400.0,0.10197450637340665
6956400.0,0.10222444388902774
6956400.0,0.10247438140464883
6956400.0,0.10272431892026994
6956400.0,0.10297425643589103
6956400.0,0.10322419395151212
6956400.0,0.10347413146713322
6956400.0,0.10372406898275431
6956400.0,0.1039740064983754
6956400.0,0.1042239440139965
6956400.0,0.10447388152961759
6956400.0,0.10472381904523868
6956400.0,0.10497375656085979
6956400.0,0.10522369407648088
6956400.0,0.10547363159210198
6956400.0,0.10572356910772307
6956400.0,0.10597350662334416
6956400.0,0.10622344413896526
6956400.0,0.10647338165458635
6956400.0,0.10672331917020744
6956400.0,0.10697325668582855
6956400.0,0.10722319420144964
6956400.0,0.10747313171707074
6956400.0,0.10772306923269183
6956400.0,0.10797300674831292
6956400.0,0.10822294426393402
6956400.0,0.10847288177955511
6956400.0,0.1087228192951762
6956400.0,0.1089727568107973
6956400.0,0.1092226943264184
6956400.0,0.1094726318420395
6956400.0,0.10972256935766059
6956400.0,0.10997250687328168
6956400.0,0.11022244438890277
6956400.0,0.11047238190452387
6956400.0,0.11072231942014496
6956400.0,0.11097225693576605
6956400.0,0.11122219445138715
6956400.0,0.11147213196700825
6956400.0,0.11172206948262935
6956400.0,0.11197200699825044
6956400.0,0.11222194451387153
6956400.0,0.11247188202949263
6956400.0,0.11272181954511372
6956400.0,0.11297175706073481
6956400.0,0.1132216945763559
6956400.0,0.11347163209197701
6956400.0,0.1137215696075981
6956400.0,0.1139715071232192
6956400.0,0.11422144463884029
6956400.0,0.11447138215446138
6956400.0,0.11472131967008248
6956400.0,0.11497125718570357
6956400.0,0.11522119470132466
6956400.0,0.11547113221694576
6956400.0,0.11572106973256686
6956400.0,0.11597100724818796
6956400.0,0.11622094476380905
6956400.0,0.11647088227943014
6956400.0,0.11672081979505124
6956400.0,0.11697075731067233
6956400.0,0.11722069482629342
6956400.0,0.11747063234191452
6956400.0,0.11772056985753562
6956400.0,0.11797050737315672
6956400.0,0.11822044488877781
6956400.0,0.1184703824043989
6956400.0,0.11872031992002
6956400.0,0.11897025743564109
6881600.0,0.11922019495126218
6881600.0,0.11947013246688327
6881600.0,0.11972006998250437
6881600.0,0.11997000749812547
6881600.0,0.12021994501374657
6881600.0,0.12046988252936766
6881600.0,0.12071982004498875
6881600.0,0.12096975756060985
6881600.0,0.12121969507623094
6881600.0,0.12146963259185203
6881600.0,0.12171957010747313
6881600.0,0.12196950762309422
6881600.0,0.12221944513871533
6881600.0,0.12246938265433642
6881600.0,0.12271932016995751
6881600.0,0.1229692576855786
6881600.0,0.1232191952011997
6881600.0,0.12346913271682079
6881600.0,0.12371907023244189
6881600.0,0.12396900774806298
6881600.0,0.12421894526368409
6881600.0,0.12446888277930518
6881600.0,0.12471882029492627
6881600.0,0.12496875781054737
6881600.0,0.12521869532616844
6881600.0,0.12546863284178955
6881600.0,0.12571857035741066
6881600.0,0.12596850787303174
