run,N_FISHERMEN,WAVE_THRESHOLD,min_duration,Year,Events,Avg_Obs_Duration,Avg_Predicted_Events,P99_Predicted_Events,TP_Events,FP_Events,FN_Events,Precision,Recall,F1_Score,Avg_Pred_Duration_Actual,Total_Obs_Days,Total_Pred_Days,Avg_Rate,Avg_Coverage,Avg_Duration,P99_Duration,Obs_Cost,Avg_Full_Cost,P99_Full_Cost,Avg_Capped_Cost,P99_Capped_Cost,Reliable_Events,Unreliable_Events,Reliable_Cost,Unreliable_Cost
run_g10,3290,1.65,3,2018,14,5.285714285714286,29.525,37.0,4,23,10,0.14814814814814814,0.2857142857142857,0.1951219512195122,8.962962962962964,74,242,0.169375,0.8079922011332903,11.176249887951618,33.480714285714285,2921520,6177336.838068618,18505460.4,4138815.681505975,12398658.468,11,3,1974000,947520
run_g10,3290,1.65,3,2019,17,4.411764705882353,28.472,35.0,10,15,7,0.4,0.5882352941176471,0.4761904761904762,7.24,75,181,0.17147058823529412,0.8298294604724227,10.196172285621284,30.47823529411764,2961000,6843262.991217582,20455772.4,4584986.204115779,13705367.508,16,1,2842560,118440
run_g10,3290,1.65,3,2020,16,5.0625,28.493,35.0,9,21,7,0.3,0.5625,0.3913043478260869,7.8,81,234,0.16448437500000002,0.8195377966440196,10.124306617517961,31.164375,3197880,6395322.004153744,19685912.400000002,4284865.742783009,13189561.308000002,13,3,2842560,355320
run_g10,3290,1.65,3,2021,16,4.9375,28.472,35.0,8,19,8,0.2962962962962963,0.5,0.37209302325581395,7.962962962962963,79,215,0.178734375,0.8258280882259753,11.21691675629242,34.479375000000005,3118920,7085501.976614797,21779931.600000005,4747286.324331913,14592554.172000002,14,2,2882040,236880
run_g10,3290,1.65,3,2022,12,4.833333333333333,28.472,35.0,5,20,7,0.2,0.4166666666666667,0.2702702702702703,8.36,58,209,0.161375,0.8214230491541784,10.219393582974552,29.086666666666645,2289840,4841539.903870024,13780099.19999999,3243831.7355929166,9232666.463999992,11,1,2171400,118440
run_g10,3290,1.65,3,2023,14,4.785714285714286,29.262,36.00999999999999,7,22,7,0.2413793103448276,0.5,0.32558139534883723,6.758620689655173,67,196,0.16862500000000002,0.8080308126356526,9.857848635931573,30.27785714285715,2645160,5448630.098052098,16735177.200000003,3650582.1656949064,11212568.724000003,11,3,2289840,355320
run_g10,3290,1.65,3,2024,7,5.0,28.499,35.0,6,23,1,0.20689655172413793,0.8571428571428571,0.33333333333333326,5.827586206896552,35,169,0.14300000000000002,0.7839396464963896,9.853865899697867,30.072857142857156,1381800,2723214.3800405026,8310934.8000000045,1824553.634627137,5568326.316000003,5,2,1105440,276360
