run,N_FISHERMEN,WAVE_THRESHOLD,min_duration,Year,Events,Avg_Obs_Duration,Avg_Predicted_Events,P99_Predicted_Events,TP_Events,FP_Events,FN_Events,Precision,Recall,F1_Score,Avg_Pred_Duration_Actual,Total_Obs_Days,Total_Pred_Days,Avg_Rate,Avg_Coverage,Avg_Duration,P99_Duration,Obs_Cost,Avg_Full_Cost,P99_Full_Cost,Avg_Capped_Cost,P99_Capped_Cost,Reliable_Events,Unreliable_Events,Reliable_Cost,Unreliable_Cost
run_g3,14424,1.15,3,2021,4,3.5,20.083,27.0,2,22,2,0.08333333333333333,0.5,0.14285714285714285,6.375,14,153,0.1410625,0.8548947172225722,7.446366171910542,19.307500000000005,2423232,5155506.511854608,13367586.240000002,3454189.3629425876,8956282.780800004,3,1,1903968,519264
run_g3,14424,1.15,3,2023,1,4.0,20.083,27.0,1,18,0,0.05263157894736842,1.0,0.1,5.315789473684211,4,101,0.14,0.678125,7.998214285714286,23.0,692352,1384394.9142857143,3981024.0,927544.5925714286,2667286.08,1,0,692352,0
run_g3,14424,1.15,3,2024,3,4.0,20.084,27.0,2,15,1,0.11764705882352941,0.6666666666666666,0.2,4.117647058823529,12,70,0.02441666666666667,0.7866226812009943,4.778427997705106,9.22333333333333,2077056,2481265.635800344,4789344.959999998,1662447.9759862304,3208861.123199999,0,3,0,2077056
