run,N_FISHERMEN,WAVE_THRESHOLD,min_duration,Year,Events,Avg_Obs_Duration,Avg_Predicted_Events,P99_Predicted_Events,TP_Events,FP_Events,FN_Events,Precision,Recall,F1_Score,Avg_Pred_Duration_Actual,Total_Obs_Days,Total_Pred_Days,Avg_Rate,Avg_Coverage,Avg_Duration,P99_Duration,Obs_Cost,Avg_Full_Cost,P99_Full_Cost,Avg_Capped_Cost,P99_Capped_Cost,Reliable_Events,Unreliable_Events,Reliable_Cost,Unreliable_Cost
run_g8,3948,1.8,5,2018,4,6.75,14.882,20.0,3,15,1,0.16666666666666666,0.75,0.27272727272727276,7.833333333333333,27,141,0.1876875,0.8278582416986211,12.799619122378402,35.14750000000001,1279152,2425579.0221671965,6660591.840000002,1625137.944852022,4462596.532800001,4,0,1279152,0
run_g8,3948,1.8,5,2019,7,6.0,14.882,20.0,3,12,4,0.2,0.42857142857142855,0.27272727272727276,9.0,42,135,0.14521428571428574,0.7776227809607524,11.11454617886208,32.10999999999998,1989792,3685939.178388389,10648703.519999994,2469579.249520221,7134631.358399996,6,1,1752912,236880
run_g8,3948,1.8,5,2020,5,8.6,14.883,20.0,2,10,3,0.16666666666666666,0.4,0.23529411764705882,11.583333333333334,43,139,0.17425000000000002,0.7235106471320664,11.908157437741211,33.894000000000005,2037168,2820804.333852138,8028810.720000002,1889938.9036809325,5379303.182400001,5,0,2037168,0
run_g8,3948,1.8,5,2021,9,6.333333333333333,14.882,20.0,4,12,5,0.25,0.4444444444444444,0.32,10.9375,57,175,0.16030555555555556,0.7946856941145889,11.911589850502017,33.02888888888887,2700432,5078911.326816451,14082989.759999994,3402870.588967023,9435603.139199996,8,1,2463552,236880
run_g8,3948,1.8,5,2022,7,6.571428571428571,14.882,20.0,5,13,2,0.2777777777777778,0.7142857142857143,0.4,9.5,46,171,0.15878571428571428,0.7811216120504028,11.239832824042153,29.697142857142858,2179296,3727488.2391027473,9848522.88,2497417.120198841,6598510.329600001,6,1,1942416,236880
run_g8,3948,1.8,5,2023,7,6.571428571428571,14.882,20.0,6,7,1,0.46153846153846156,0.8571428571428571,0.6,9.076923076923077,46,118,0.14242857142857143,0.7443273073771401,10.866226739280108,30.33571428571429,2179296,3603588.5060009407,10060293.600000001,2414404.299020631,6740396.712000001,5,2,1658160,521136
run_g8,3948,1.8,5,2024,4,6.0,14.883,20.0,3,11,1,0.21428571428571427,0.75,0.3333333333333333,7.428571428571429,24,104,0.15625,0.7782350596182971,11.184174408715906,28.98999999999999,1137024,2119445.787149299,5493720.959999998,1420028.6773900306,3680793.043199999,3,1,900144,236880
