run,N_FISHERMEN,WAVE_THRESHOLD,min_duration,Year,Events,Avg_Obs_Duration,Avg_Predicted_Events,P99_Predicted_Events,TP_Events,FP_Events,FN_Events,Precision,Recall,F1_Score,Avg_Pred_Duration_Actual,Total_Obs_Days,Total_Pred_Days,Avg_Rate,Avg_Coverage,Avg_Duration,P99_Duration,Obs_Cost,Avg_Full_Cost,P99_Full_Cost,Avg_Capped_Cost,P99_Capped_Cost,Reliable_Events,Unreliable_Events,Reliable_Cost,Unreliable_Cost
run_g4,5236,1.65,5,2018,6,5.833333333333333,10.74,15.009999999999991,4,7,2,0.36363636363636365,0.6666666666666666,0.4705882352941177,9.636363636363637,35,106,0.16083333333333336,0.8297655675985112,15.87247931647045,46.598,2199120,4986498.102062356,14639227.680000003,3340953.728381779,9808282.5456,4,2,1570800,628320
run_g4,5236,1.65,5,2019,3,5.333333333333333,10.74,15.009999999999991,1,8,2,0.1111111111111111,0.3333333333333333,0.16666666666666666,12.88888888888889,16,116,0.1945,0.8571907932496092,16.22694159596658,44.94333333333335,1005312,3058713.583073316,8471638.560000002,2049338.1006591222,5675997.835200002,3,0,1005312,0
run_g4,5236,1.65,5,2020,6,6.166666666666667,10.74,15.009999999999991,2,7,4,0.2222222222222222,0.3333333333333333,0.26666666666666666,16.666666666666668,37,150,0.133875,0.7669324268966792,11.856817194231638,36.759999999999955,2324784,4469925.227687773,13858225.919999983,2994849.902550808,9285011.366399989,3,3,1130976,1193808
run_g4,5236,1.65,5,2021,5,9.6,10.74,15.009999999999991,2,7,3,0.2222222222222222,0.4,0.2857142857142857,17.444444444444443,48,157,0.2011,0.7896092082079988,16.679285266624277,46.87199999999998,3015936,5239964.259362683,14725307.519999994,3510776.053772998,9865956.038399994,4,1,2701776,314160
run_g4,5236,1.65,5,2022,4,5.75,10.74,15.009999999999991,1,10,3,0.09090909090909091,0.25,0.13333333333333333,15.363636363636363,23,169,0.1715625,0.8433261875503121,17.44509895203356,49.567499999999995,1445136,4384441.829416691,12457700.639999999,2937576.0257091834,8346659.4288,3,1,1130976,314160
run_g4,5236,1.65,5,2024,1,5.0,10.74,15.009999999999991,0,11,1,0.0,0.0,0.0,9.818181818181818,5,108,0.224,0.8466517857142858,18.616071428571427,62.0,314160,1169685.0,3895584.0,783688.9500000001,2610041.28,1,0,314160,0
