mean_loss,std_loss,max_loss,min_loss,zero_prob,p99_loss,mean_events,std_events,p99_events,max_events,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,method,rule_features,thresholds,min_days,n_fishermen,daily_wage,n_simulations
25449.28,34683.49002813298,225530.0,0.0,0.571,142440.0,8.719,4.418771209284319,20.0,28.0,3.0885,5.6305,3.0455,11.0,14.0,10.0,15724.7825,219.595,4759.87,94960.0,0.0,47480.0,25,39,2471,22,0.390625,0.5319148936170213,0.9761439186546734,0.45045045045045046,enhanced_multi_rule_block_bootstrap,"['anom_swe_min', 'anom_swe_max']","(np.float64(0.13375), np.float64(0.299828125))",3,1187.0,10.0,4000
