rule_type,rule_name,folds,f1_mean,f1_std,precision_mean,recall_mean,accuracy_mean,tp_total,fp_total,tn_total,fn_total,n_folds_successful
single,anom_swe_p80 > threshold,6,0.3486110239733428,0.24623859264536205,0.3221432838368323,0.7271825396825397,0.8584474885844747,28,296,1852,14,6
piecewise,anom_swh_p80_waverys > t1 if anom_swh_p80_persistence_7 > t2 else anom_swh_p80_waverys > t3,6,0.34706084039417373,0.23543884649163935,0.28275626489912203,0.7579365079365079,0.8607305936073061,29,292,1856,13,6
single,anom_swh_p80_waverys > threshold,6,0.34706084039417373,0.23543884649163935,0.28275626489912203,0.7579365079365079,0.8607305936073061,29,292,1856,13,6
majority_3,"Majority of anom_swe_p80, anom_swh_p80_persistence_5, anom_swh_p80_waverys",6,0.34605426544105794,0.2511795920845269,0.3211463046757164,0.7301587301587302,0.8511415525114154,28,312,1836,14,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_min_deseasonalized_detrended_persistence_7 > t2,6,0.3441467623285805,0.23752853018654022,0.519184247538678,0.4880952380952381,0.8675799086757991,16,264,1884,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_min_deseasonalized_persistence_7 > t2,6,0.3441467623285805,0.23752853018654022,0.519184247538678,0.4880952380952381,0.8675799086757991,16,264,1884,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_abs_change_7 > t2,6,0.3398366286085584,0.26183629755198207,0.3600666755272019,0.5142857142857143,0.9634703196347032,20,58,2090,22,6
single,anom_swe_max > threshold,6,0.3385780946584355,0.24997109178270696,0.31913650075414784,0.7063492063492064,0.8529680365296802,27,307,1841,15,6
single,anom_swh_min_waverys > threshold,6,0.3364835164835165,0.2739606061428358,0.31294314846946425,0.5619047619047618,0.889041095890411,28,229,1919,14,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_trend_14 > t2,6,0.33296529318471396,0.2423989806381717,0.47445133040238713,0.6047619047619048,0.8931506849315068,19,211,1937,23,6
single,anom_swe_mean > threshold,6,0.3300426289396878,0.22663244109524108,0.2822944616443068,0.6176587301587302,0.9484018264840185,25,96,2052,17,6
majority_3,"Majority of anom_swh_max_waverys, anom_swe_p80, anom_swh_p80_persistence_5",6,0.329282273621736,0.26533461048544416,0.32210258010819803,0.6825396825396827,0.8420091324200913,26,330,1818,16,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_trend_14 > t2,6,0.32459255159149486,0.24372680400889277,0.45113168724279834,0.5742063492063493,0.9009132420091325,18,193,1955,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_trend_14 > t2,6,0.32459255159149486,0.24372680400889277,0.45113168724279834,0.5742063492063493,0.9009132420091325,18,193,1955,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_trend_7 > t2,6,0.3222593167701864,0.262263569465222,0.35343189964157706,0.5519841269841269,0.9223744292237442,20,148,2000,22,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_trend_7 > t2,6,0.3222593167701864,0.262263569465222,0.35343189964157706,0.5519841269841269,0.9223744292237442,20,148,2000,22,6
piecewise,anom_swh_max_waverys > t1 if anom_swe_p80 > t2 else anom_swh_max_waverys > t3,6,0.3211027629357938,0.25881813402800313,0.3216648736326358,0.6714285714285714,0.836986301369863,25,340,1808,17,6
single,anom_swh_max_waverys > threshold,6,0.3211027629357938,0.25881813402800313,0.3216648736326358,0.6714285714285714,0.836986301369863,25,340,1808,17,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_abs_change_7 > t2,6,0.31965790234287567,0.24938714225710734,0.3733813700918964,0.3253968253968254,0.9675799086757991,17,46,2102,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_abs_change_7 > t2,6,0.31965790234287567,0.24938714225710734,0.3733813700918964,0.3253968253968254,0.9675799086757991,17,46,2102,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_trend_7 > t2,6,0.3156878245369294,0.2586804764189944,0.34162183092850734,0.5519841269841269,0.9251141552511416,20,142,2006,22,6
single,anom_swh_mean_waverys > threshold,6,0.3139651349393242,0.2179258246279679,0.260536398467433,0.7301587301587302,0.8621004566210045,28,288,1860,14,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_persistence_5 > t2,6,0.30878018090493725,0.22932540658309622,0.3819723849135614,0.5936507936507937,0.8634703196347031,21,278,1870,21,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_trend_5_lag_1 > t2,6,0.3087623197427119,0.23470291425784132,0.3977388620504563,0.5908730158730159,0.8894977168949773,21,221,1927,21,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_trend_5_lag_1 > t2,6,0.3087623197427119,0.23470291425784132,0.3977388620504563,0.5908730158730159,0.8894977168949773,21,221,1927,21,6
or_2,anom_swh_max_waverys > t1 OR anom_swh_mean_waverys > t2,6,0.3048498886734181,0.2572468064976342,0.250625346710756,0.7579365079365079,0.8251141552511415,29,370,1778,13,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_mean_waverys > t2,6,0.30355429091467817,0.21308198151034985,0.3197702202012547,0.6158730158730159,0.8726027397260273,23,260,1888,19,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_persistence_2 > t2,6,0.3035159285159285,0.2528794224840851,0.36453394742480283,0.5617063492063493,0.8698630136986302,21,264,1884,21,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_2 > t2,6,0.3035159285159285,0.2528794224840851,0.36453394742480283,0.5617063492063493,0.8698630136986302,21,264,1884,21,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_min_waverys > t2,6,0.29958521870286575,0.2601831540776523,0.36482367534999116,0.4253968253968254,0.8968036529680364,21,205,1943,21,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_persistence_7_lag_1 > t2,6,0.2989316071319374,0.2926313588806791,0.4113984674329502,0.5214285714285715,0.8703196347031964,18,260,1888,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p25_persistence_14 > t2,6,0.29846632346632346,0.31420188047013403,0.3688129373613245,0.37777777777777777,0.8780821917808219,18,243,1905,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_rolling_mean_3 > t2,6,0.29466754128829037,0.22668682263372134,0.36484743925771096,0.526984126984127,0.8785388127853881,19,243,1905,23,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_3 > t2,6,0.29466754128829037,0.22668682263372134,0.36484743925771096,0.526984126984127,0.8785388127853881,19,243,1905,23,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_persistence_14_lag_7 > t2,6,0.2939766081871345,0.3199982104595452,0.336276603316962,0.42142857142857143,0.8771689497716896,21,248,1900,21,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_median_deseasonalized_detrended_persistence_5 > t2,6,0.29234702602344004,0.21083591148687883,0.3682880844645551,0.5825396825396826,0.86986301369863,20,263,1885,22,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_persistence_14_lag_1 > t2,6,0.29091185410334347,0.2892358126960439,0.3249444061038264,0.5436507936507936,0.8712328767123289,20,260,1888,22,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_mean_deseasonalized_detrended_persistence_7 > t2,6,0.2885263119440335,0.28280701750327203,0.4058717995499605,0.5103174603174604,0.8707762557077626,17,258,1890,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_mean_deseasonalized_persistence_7 > t2,6,0.28845598845598847,0.28288308212529834,0.4058351157641938,0.5103174603174604,0.869406392694064,17,261,1887,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_rolling_mean_3 > t2,6,0.2871441424073003,0.22466933851368764,0.3622864113505824,0.5394841269841271,0.8593607305936074,19,285,1863,23,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_persistence_3 > t2,6,0.2871441424073003,0.22466933851368764,0.3622864113505824,0.5394841269841271,0.8593607305936074,19,285,1863,23,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_rolling_mean_3 > t2,6,0.2866240805265196,0.22537947361317695,0.36203159041394334,0.5061507936507937,0.8776255707762557,18,244,1904,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_persistence_3 > t2,6,0.2866240805265196,0.22537947361317695,0.36203159041394334,0.5061507936507937,0.8776255707762557,18,244,1904,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_trend_7_lag_1 > t2,6,0.2862853968992076,0.20432581315625617,0.41128753477335955,0.5242063492063492,0.9237442922374429,17,142,2006,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_trend_7_lag_1 > t2,6,0.2862853968992076,0.20432581315625617,0.41128753477335955,0.5242063492063492,0.9237442922374429,17,142,2006,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_persistence_2 > t2,6,0.2854174561071113,0.24643012456953003,0.3302143594722631,0.5617063492063493,0.8643835616438357,21,276,1872,21,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p25_persistence_7 > t2,6,0.2811386022848474,0.2754177795330015,0.3441323839662447,0.5214285714285715,0.8657534246575342,18,270,1878,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_median_persistence_7 > t2,6,0.28072551869961676,0.2757990692250328,0.3439116226200625,0.5214285714285715,0.8680365296803653,18,265,1883,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_median_deseasonalized_detrended_persistence_7 > t2,6,0.2799893737132231,0.2765362290791349,0.4204194911091463,0.5325396825396825,0.8698630136986302,17,260,1888,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_median_deseasonalized_persistence_7 > t2,6,0.2796296296296296,0.27690914829386754,0.42023205671118563,0.5325396825396825,0.8639269406392693,17,273,1875,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_rolling_mean_7 > t2,6,0.27796917169302104,0.26827713962437016,0.3787817121150454,0.5436507936507937,0.8698630136986302,18,261,1887,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_persistence_7 > t2,6,0.27796917169302104,0.26827713962437016,0.3787817121150454,0.5436507936507937,0.8698630136986302,18,261,1887,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_max_deseasonalized_detrended_persistence_7 > t2,6,0.2774170274170274,0.26876339033991725,0.378482061118619,0.5436507936507937,0.8726027397260273,18,255,1893,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_max_swan > t2,6,0.2743990896289747,0.30609235078239994,0.2998519384775309,0.46666666666666673,0.8698630136986302,18,261,1887,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_trend_5 > t2,6,0.27324567068812594,0.27290463532034676,0.32041851714779174,0.5236111111111111,0.8899543378995434,18,217,1931,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_trend_5 > t2,6,0.27324567068812594,0.27290463532034676,0.32041851714779174,0.5236111111111111,0.8899543378995434,18,217,1931,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_min_persistence_7 > t2,6,0.27048142595368985,0.2603397835897279,0.3170173173325232,0.5214285714285715,0.8707762557077624,18,259,1889,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p25_deseasonalized_persistence_7 > t2,6,0.2698817575866756,0.26544721085320844,0.3382200969648668,0.4436507936507937,0.8657534246575342,15,267,1881,27,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_rolling_mean_7 > t2,6,0.26964040760337055,0.2668040843924344,0.3039993775287893,0.5325396825396825,0.863013698630137,19,277,1871,23,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_persistence_7 > t2,6,0.26964040760337055,0.2668040843924344,0.3039993775287893,0.5325396825396825,0.863013698630137,19,277,1871,23,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_persistence_7 > t2,6,0.2695409429280397,0.26139210041084965,0.39342935528120715,0.5325396825396825,0.8666666666666667,17,267,1881,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_max_deseasonalized_persistence_7 > t2,6,0.26921470342522974,0.2615975421885671,0.3932430936167857,0.5325396825396825,0.8748858447488583,17,249,1899,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_detrended_trend_5 > t2,6,0.26916500899876855,0.2733664325150385,0.3158003300330033,0.5236111111111111,0.884931506849315,18,228,1920,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_trend_5 > t2,6,0.26916500899876855,0.2733664325150385,0.3158003300330033,0.5236111111111111,0.884931506849315,18,228,1920,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_rolling_mean_7 > t2,6,0.2687918142463597,0.26203638603050605,0.3930223472417565,0.5325396825396825,0.8684931506849315,17,263,1885,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_7 > t2,6,0.2687918142463597,0.26203638603050605,0.3930223472417565,0.5325396825396825,0.8684931506849315,17,263,1885,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_mean_persistence_7 > t2,6,0.2686795013874213,0.2620865845314935,0.3160601528747092,0.5214285714285715,0.8643835616438356,18,273,1875,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_trend_14_lag_3 > t2,6,0.26782407407407405,0.27606474105749906,0.3806497175141243,0.28095238095238095,0.9470319634703198,11,85,2063,31,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_trend_14_lag_3 > t2,6,0.26782407407407405,0.27606474105749906,0.3806497175141243,0.28095238095238095,0.9470319634703198,11,85,2063,31,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_median_persistence_5 > t2,6,0.26692147034252295,0.2626579427624062,0.29855645443880735,0.5325396825396825,0.8821917808219178,19,235,1913,23,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_min_persistence_5 > t2,6,0.2643612450963633,0.25649787292777065,0.3071059253122219,0.5214285714285715,0.8744292237442922,18,251,1897,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_trend_5 > t2,6,0.25677390242607634,0.2794967663696204,0.2835880396406712,0.5138888888888888,0.8730593607305935,18,254,1894,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_abs_change_14 > t2,6,0.25638663138663137,0.20416421283149422,0.37370962370962363,0.3505952380952381,0.9118721461187215,16,167,1981,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_abs_change_14 > t2,6,0.25638663138663137,0.20416421283149422,0.37370962370962363,0.3505952380952381,0.9118721461187215,16,167,1981,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_trend_7_lag_1 > t2,6,0.2561590294464684,0.2463671728089849,0.31817827645317126,0.5103174603174604,0.9242009132420091,16,140,2008,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p25_persistence_5 > t2,6,0.2559414841451455,0.2493999179127419,0.2935521614208157,0.5214285714285715,0.8707762557077624,18,259,1889,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_mean_persistence_5 > t2,6,0.25581151949553016,0.24953779794126354,0.2934842118665648,0.5214285714285715,0.8684931506849315,18,264,1884,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_min_deseasonalized_persistence_5 > t2,6,0.2555469861700023,0.2500033787265996,0.29337400554214715,0.4880952380952381,0.8684931506849315,17,263,1885,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_min_deseasonalized_detrended_persistence_5 > t2,6,0.2555469861700023,0.2500033787265996,0.29337400554214715,0.4880952380952381,0.8684931506849315,17,263,1885,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended > t2,6,0.25441843180973617,0.2999793198157107,0.2939497716894977,0.26805555555555555,0.9397260273972603,15,105,2043,27,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized > t2,6,0.25431159420289856,0.3000771928623008,0.2938888888888889,0.26805555555555555,0.9388127853881278,15,107,2041,27,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_min_persistence_5_lag_1 > t2,6,0.25241133135869975,0.26304131095585126,0.3254901960784314,0.3436507936507937,0.8812785388127854,16,234,1914,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_7_lag_1 > t2,6,0.2511204481792717,0.27169122644546756,0.4530284503138502,0.476984126984127,0.8680365296803654,14,261,1887,28,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_median_deseasonalized_persistence_5 > t2,6,0.2507131354957442,0.2430780095705537,0.2849718908542438,0.5547619047619048,0.8703196347031964,19,261,1887,23,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_mean_deseasonalized_detrended_persistence_5 > t2,6,0.2499776625163622,0.23855741625887922,0.3082798207395847,0.5436507936507937,0.8662100456621004,18,269,1879,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_mean_deseasonalized_persistence_5 > t2,6,0.24989049071818234,0.23864868408991466,0.30823435627461054,0.5436507936507937,0.8648401826484018,18,272,1876,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p75_persistence_5 > t2,6,0.2482973658334627,0.24027132068180662,0.3074135015311486,0.5103174603174604,0.8698630136986302,17,260,1888,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_persistence_5 > t2,6,0.24814478725549508,0.24043379225315295,0.30733376784167143,0.5103174603174604,0.8671232876712328,17,266,1882,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_rolling_mean_5 > t2,6,0.24814478725549508,0.24043379225315295,0.30733376784167143,0.5103174603174604,0.8671232876712328,17,266,1882,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p25_persistence_5_lag_1 > t2,6,0.24730262475360512,0.2579266832509163,0.3161225206248903,0.3436507936507937,0.8767123287671232,16,244,1904,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_trend_5_lag_1 > t2,6,0.24652777777777776,0.261013205640095,0.36833930704898443,0.34761904761904766,0.958904109589041,12,60,2088,30,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_max_deseasonalized_detrended_persistence_5 > t2,6,0.24560931899641578,0.2365184816370798,0.3027757605099653,0.5436507936507937,0.8602739726027396,18,282,1866,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_rolling_mean_5 > t2,6,0.24450103164593365,0.24336226091735755,0.28203223791459087,0.542063492063492,0.8648401826484018,19,273,1875,23,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_5 > t2,6,0.24450103164593365,0.24336226091735755,0.28203223791459087,0.542063492063492,0.8648401826484018,19,273,1875,23,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_2_lag_1 > t2,6,0.244298665645151,0.27057765864452193,0.33708708708708707,0.3672619047619048,0.8707762557077626,17,258,1890,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_abs_change_14_lag_1 > t2,6,0.24377091377091378,0.2220134048850186,0.3212991718426501,0.42281746031746037,0.9424657534246575,14,98,2050,28,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_abs_change_14_lag_1 > t2,6,0.24377091377091378,0.2220134048850186,0.3212991718426501,0.42281746031746037,0.9424657534246575,14,98,2050,28,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p25_deseasonalized_detrended_persistence_5 > t2,6,0.24326498698883636,0.23334040670790282,0.29894052706552704,0.5436507936507937,0.8648401826484017,18,272,1876,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p25_deseasonalized_persistence_5 > t2,6,0.24196524515673454,0.23470449377684674,0.2982778242289112,0.5103174603174604,0.8657534246575341,17,269,1879,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_rolling_mean_7_lag_1 > t2,6,0.2416525948440842,0.25878350500020264,0.4140096618357488,0.30873015873015874,0.8689497716894977,14,259,1889,28,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_persistence_7_lag_1 > t2,6,0.2416525948440842,0.25878350500020264,0.4140096618357488,0.30873015873015874,0.8689497716894977,14,259,1889,28,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_abs_change_3 > t2,6,0.23958298064443315,0.25176773483723947,0.32929666119321294,0.4138888888888889,0.8963470319634704,13,198,1950,29,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_max_persistence_7 > t2,6,0.23949758861263284,0.23147122296552647,0.3079185520361991,0.4992063492063492,0.8698630136986302,16,259,1889,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p75_persistence_7 > t2,6,0.2393203442559666,0.23165909577938562,0.30782593739250086,0.4992063492063492,0.8666666666666666,16,266,1882,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_rolling_mean_14 > t2,6,0.23888888888888885,0.2564791552295651,0.31870989530564,0.3325396825396825,0.8666666666666666,15,265,1883,27,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_persistence_14 > t2,6,0.23888888888888885,0.2564791552295651,0.31870989530564,0.3325396825396825,0.8666666666666666,15,265,1883,27,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_persistence_3_lag_1 > t2,6,0.238687804783276,0.25037106591874864,0.3024889614709974,0.31031746031746027,0.8936073059360731,15,206,1942,27,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_rolling_mean_3_lag_1 > t2,6,0.238687804783276,0.25037106591874864,0.3024889614709974,0.31031746031746027,0.8936073059360731,15,206,1942,27,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_3_lag_1 > t2,6,0.23666279519938058,0.25713496370493555,0.3546153846153846,0.3325396825396825,0.8799086757990867,15,236,1912,27,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_rolling_mean_3_lag_1 > t2,6,0.23666279519938058,0.25713496370493555,0.3546153846153846,0.3325396825396825,0.8799086757990867,15,236,1912,27,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_rolling_mean_3_lag_1 > t2,6,0.23653831548568385,0.25724993151347514,0.35455002513826045,0.3325396825396825,0.8780821917808219,15,240,1908,27,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_persistence_3_lag_1 > t2,6,0.23653831548568385,0.25724993151347514,0.35455002513826045,0.3325396825396825,0.8780821917808219,15,240,1908,27,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_abs_change_14_lag_1 > t2,6,0.23496164515721607,0.22478280933502504,0.29449900910575066,0.489484126984127,0.8922374429223744,16,210,1938,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_detrended_persistence_5 > t2,6,0.2342062749099362,0.22698651313921975,0.27738745401448783,0.530952380952381,0.8639269406392693,18,274,1874,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_persistence_5 > t2,6,0.23412054102790605,0.22707386122633003,0.27734275528393176,0.530952380952381,0.8625570776255707,18,277,1871,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_rolling_mean_5 > t2,6,0.23412054102790605,0.22707386122633003,0.27734275528393176,0.530952380952381,0.8625570776255707,18,277,1871,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_5_lag_1 > t2,6,0.23144870534251064,0.2400323776816867,0.3037707390648567,0.3658730158730159,0.8726027397260273,16,253,1895,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_persistence_14_lag_5 > t2,6,0.23091706499778245,0.3142650048816918,0.2579640441108331,0.5166666666666667,0.8785388127853881,19,243,1905,23,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_max_deseasonalized_persistence_5 > t2,6,0.2299799766269921,0.22446406258428708,0.2719832251082251,0.49761904761904757,0.865296803652968,17,270,1878,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_max_persistence_5 > t2,6,0.22816682228446936,0.222325782009033,0.2687537246360776,0.4436507936507937,0.8995433789954337,15,193,1955,27,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_persistence_5_lag_1 > t2,6,0.22758284600389864,0.23600716787001477,0.29772727272727273,0.3658730158730159,0.8726027397260273,16,253,1895,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_abs_change_5 > t2,6,0.22745098039215686,0.2638396747294638,0.26549707602339184,0.3125,0.9237442922374428,15,140,2008,27,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_persistence_14 > t2,6,0.22316816816816817,0.31380860305744707,0.3040087898958867,0.3611111111111111,0.8757990867579908,13,243,1905,29,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_rolling_mean_14 > t2,6,0.22316816816816817,0.31380860305744707,0.3040087898958867,0.3611111111111111,0.8757990867579908,13,243,1905,29,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_abs_change_14 > t2,6,0.22165256496242414,0.24878639617333717,0.3373397435897436,0.3325396825396825,0.8831050228310503,15,229,1919,27,6
