mean_loss,std_loss,max_loss,zero_prob,method,block_length,window_days,trigger_feature,trigger_threshold,min_days,n_fishermen,daily_wage,n_simulations,n_jobs
121373.7175,39956.28268877366,273010.0,0.0,speed_optimized_block_bootstrap,7,20,calibrated_probability,0.08899999999999994,1,1187.0,10.0,4000,12
