variable,run_path,W_param,N_param,min_days,threshold_label,threshold_value,mean_loss,median_loss,p99_loss,mean_events,median_events,p99_events,mean_tp,median_tp,p99_tp,mean_fp,median_fp,p99_fp,mean_tn,median_tn,p99_tn,mean_fn,median_fn,p99_fn,mean_tp_loss,median_tp_loss,p99_tp_loss,mean_fp_loss,median_fp_loss,p99_fp_loss,mean_fn_loss,median_fn_loss,p99_fn_loss,obs_tp,obs_fp,obs_tn,obs_fn,mean_obs_yearly_loss,mean_obs_yearly_events,mean_loss_minus_obs
swh_min_waverys,run_g1,10.0,1187.0,2,fold0,0.64,270463.885,261140.0,510410.0,31.51525,31.0,52.0,2.49125,2.0,6.0,15.81275,16.0,25.0,0.0,0.0,0.0,1.48175,1.0,5.0,32114.285,23740.0,130570.0,208033.62,201790.0,427320.0,6504.76,0.0,47480.0,34,191,2319,13,,47.0,
swh_min_waverys,run_g1,10.0,1187.0,2,fold1,0.65,236536.4575,225530.0,462930.0,28.054,28.0,48.0,2.49125,2.0,6.0,14.2995,14.0,23.0,0.0,0.0,0.0,1.48175,1.0,5.0,32114.285,23740.0,130570.0,175892.6275,166180.0,368088.6999999972,6504.76,0.0,47480.0,34,167,2343,13,,47.0,
swh_min_waverys,run_g1,10.0,1187.0,2,fold2,0.63,315949.725,308620.0,581630.0,35.82475,35.0,57.00999999999976,2.49125,2.0,6.0,17.486,17.0,27.0,0.0,0.0,0.0,1.48175,1.0,5.0,32114.285,23740.0,130570.0,253602.55,249270.0,498540.0,6504.76,0.0,47480.0,34,221,2289,13,,47.0,
swh_min_waverys,run_g1,10.0,1187.0,2,fold3,0.51,1741961.0775,1733020.0,2184080.0,157.241,157.0,192.0,3.2095,3.0,7.0,41.1205,41.0,51.0,0.0,0.0,0.0,0.1345,0.0,1.0,49640.34,47480.0,154310.0,1661078.8975,1661800.0,2089120.0,0.0,0.0,0.0,46,1057,1453,1,,47.0,
swh_min_waverys,run_g1,10.0,1187.0,2,fold4,0.63,315949.725,308620.0,581630.0,35.82475,35.0,57.00999999999976,2.49125,2.0,6.0,17.486,17.0,27.0,0.0,0.0,0.0,1.48175,1.0,5.0,32114.285,23740.0,130570.0,253602.55,249270.0,498540.0,6504.76,0.0,47480.0,34,221,2289,13,,47.0,
swh_min_waverys,run_g1,10.0,1187.0,2,fold5,0.64,270463.885,261140.0,510410.0,31.51525,31.0,52.0,2.49125,2.0,6.0,15.81275,16.0,25.0,0.0,0.0,0.0,1.48175,1.0,5.0,32114.285,23740.0,130570.0,208033.62,201790.0,427320.0,6504.76,0.0,47480.0,34,191,2319,13,,47.0,
swh_min_waverys,run_g1,10.0,1187.0,2,mean,0.6166666666666666,415518.2525,415450.0,712200.0,46.55875,46.0,71.0,2.66275,3.0,6.0,22.631,22.0,32.0,0.0,0.0,0.0,1.04775,1.0,4.0,37135.295,35610.0,130570.0,346808.7575,344230.0,629110.0,6481.02,0.0,47480.0,37,293,2217,10,,47.0,
swh_min_waverys,run_g1,10.0,1187.0,2,median,0.635,315949.725,308620.0,581630.0,35.82475,35.0,57.00999999999976,2.49125,2.0,6.0,17.486,17.0,27.0,0.0,0.0,0.0,1.48175,1.0,5.0,32114.285,23740.0,130570.0,253602.55,249270.0,498540.0,6504.76,0.0,47480.0,34,221,2289,13,,47.0,
swh_min_waverys,run_g1,10.0,1187.0,2,p75,0.64,270463.885,261140.0,510410.0,31.51525,31.0,52.0,2.49125,2.0,6.0,15.81275,16.0,25.0,0.0,0.0,0.0,1.48175,1.0,5.0,32114.285,23740.0,130570.0,208033.62,201790.0,427320.0,6504.76,0.0,47480.0,34,191,2319,13,,47.0,
