combination_id,type,description,features,thresholds,f1_score,mean_loss,std_loss,max_loss,min_loss,zero_prob,p99_loss,mean_events,std_events,p99_events,max_events,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,method,rule_features,min_days,n_fishermen,daily_wage,n_simulations
4,double_AND,anom_swe_min > t1 AND anom_swe_max > t2,"['anom_swe_min', 'anom_swe_max']","(np.float64(0.13375), np.float64(0.299828125))",0.45045045045045046,103494.53,52450.81425420486,332360.0,0.0,0.00875,237400.0,8.719,4.418771209284319,20.0,28.0,3.0885,5.6305,3.0455,11.0,14.0,10.0,36660.495,66834.035,36150.085,130570.0,166180.0,118700.0,25,39,2471,22,0.390625,0.5319148936170213,0.9761439186546734,0.45045045045045046,enhanced_multi_rule_block_bootstrap,"['anom_swe_min', 'anom_swe_max']",1,1187.0,10.0,4000
2,double_AND,anom_swe_min > t1 AND anom_swh_p80_waverys > t2,"['anom_swe_min', 'anom_swh_p80_waverys']","(np.float64(0.13375), np.float64(0.21457343749999988))",0.42735042735042733,115925.3875,57358.77172847972,367970.0,0.0,0.005,273010.0,9.76625,4.832246986392562,23.0,31.0,3.081,6.68525,3.053,11.0,16.0,9.0,36571.47,79353.9175,36239.11,130570.0,189920.0,106830.0,25,45,2465,22,0.35714285714285715,0.5319148936170213,0.9737974188502151,0.42735042735042733,enhanced_multi_rule_block_bootstrap,"['anom_swe_min', 'anom_swh_p80_waverys']",1,1187.0,10.0,4000
14,double_AND,anom_swe_p80 > t1 AND anom_swh_min_waverys > t2,"['anom_swe_p80', 'anom_swh_min_waverys']","(np.float64(0.24509531249999997), np.float64(0.11646093749999964))",0.43902439024390244,123459.87,58527.88627041899,403580.0,0.0,0.002,284880.0,10.401,4.930740208122915,24.0,34.0,3.375,7.026,2.759,11.0,17.0,9.0,40061.25,83398.62,32749.33,130570.0,201790.0,106830.0,27,49,2461,20,0.35526315789473684,0.574468085106383,0.973015252248729,0.43902439024390244,enhanced_multi_rule_block_bootstrap,"['anom_swe_p80', 'anom_swh_min_waverys']",1,1187.0,10.0,4000
0,double_AND,anom_swe_min > t1 AND anom_swe_p80 > t2,"['anom_swe_min', 'anom_swe_p80']","(np.float64(0.13375), np.float64(0.24509531249999997))",0.41221374045801534,137401.185,61430.31748693617,391710.0,0.0,0.00175,296750.0,11.5755,5.175258423499256,25.0,33.0,3.37625,8.19925,2.75775,11.0,19.0,9.0,40076.0875,97325.0975,32734.4925,130570.0,225530.0,106830.0,27,57,2453,20,0.32142857142857145,0.574468085106383,0.9698865858427845,0.4122137404580153,enhanced_multi_rule_block_bootstrap,"['anom_swe_min', 'anom_swe_p80']",1,1187.0,10.0,4000
10,double_AND,anom_swe_p80 > t1 AND anom_swh_p80_waverys > t2,"['anom_swe_p80', 'anom_swh_p80_waverys']","(np.float64(0.24509531249999997), np.float64(0.21457343749999988))",0.381679389312977,137662.325,57366.61060838766,391710.0,0.0,0.00075,296750.0,11.5975,4.832907380656079,25.0,33.0,3.07625,8.52125,3.05775,11.0,19.0,10.0,36515.0875,101147.2375,36295.4925,130570.0,225530.0,118700.0,25,59,2451,22,0.2976190476190476,0.5319148936170213,0.9683222526398123,0.3816793893129771,enhanced_multi_rule_block_bootstrap,"['anom_swe_p80', 'anom_swh_p80_waverys']",1,1187.0,10.0,4000
6,double_AND,anom_swe_min > t1 AND anom_swh_min_waverys > t2,"['anom_swe_min', 'anom_swh_min_waverys']","(np.float64(0.13375), np.float64(0.11646093749999964))",0.39999999999999997,147636.0925,64227.69684105483,486670.0,0.0,0.00075,320490.0,12.43775,5.410926439852975,27.0,41.0,3.37975,9.058,2.75425,11.0,20.0,9.0,40117.6325,107518.46,32692.9475,130570.0,237400.0,106830.0,27,61,2449,20,0.3068181818181818,0.574468085106383,0.9683222526398123,0.4,enhanced_multi_rule_block_bootstrap,"['anom_swe_min', 'anom_swh_min_waverys']",1,1187.0,10.0,4000
12,double_AND,anom_swe_p80 > t1 AND anom_swe_max > t2,"['anom_swe_p80', 'anom_swe_max']","(np.float64(0.24509531249999997), np.float64(0.299828125))",0.36879432624113484,154571.14,61491.31573808126,391710.0,11870.0,0.0,320490.0,13.022,5.180397282062448,27.0,33.0,3.22575,9.79625,2.90825,11.0,21.0,9.0,38289.6525,116281.4875,34520.9275,130570.0,249270.0,106830.0,26,68,2442,21,0.2765957446808511,0.5531914893617021,0.9651935862338679,0.36879432624113473,enhanced_multi_rule_block_bootstrap,"['anom_swe_p80', 'anom_swe_max']",1,1187.0,10.0,4000
8,double_AND,anom_swe_min > t1 AND anom_swe_mean > t2,"['anom_swe_min', 'anom_swe_mean']","(np.float64(0.13375), np.float64(0.1951249999999999))",0.39473684210526316,173046.795,70666.72460343677,510410.0,0.0,0.0005,356100.0,14.5785,5.953388761873358,30.0,43.0,3.7945,10.784,2.3395,12.0,23.0,8.0,45040.715,128006.08,27769.865,142440.0,273010.0,94960.0,30,75,2435,17,0.2857142857142857,0.6382978723404256,0.9640203363316386,0.39473684210526316,enhanced_multi_rule_block_bootstrap,"['anom_swe_min', 'anom_swe_mean']",1,1187.0,10.0,4000
9,double_OR,anom_swe_min > t1 OR anom_swe_mean > t2,"['anom_swe_min', 'anom_swe_mean']","(np.float64(0.13375), np.float64(0.1951249999999999))",0.3147208121827411,253347.345,86078.37863918542,652850.0,35610.0,0.0,486670.0,21.3435,7.251758941801637,41.0,55.0,3.93175,17.41175,2.20225,12.0,34.0,8.0,46669.8725,206677.4725,26140.7075,142440.0,403580.0,94960.0,31,119,2391,16,0.20666666666666667,0.6595744680851063,0.9472037543996872,0.3147208121827411,enhanced_multi_rule_block_bootstrap,"['anom_swe_min', 'anom_swe_mean']",1,1187.0,10.0,4000
13,double_OR,anom_swe_p80 > t1 OR anom_swe_max > t2,"['anom_swe_p80', 'anom_swe_max']","(np.float64(0.24509531249999997), np.float64(0.299828125))",0.2679425837320574,270817.0175,77462.20256925111,557890.0,35610.0,0.0,474800.0,22.81525,6.5258805871315175,40.0,47.0,3.5135,19.30175,2.6205,12.0,34.0,9.0,41705.245,229111.7725,31105.335,142440.0,403580.0,106830.0,28,134,2376,19,0.1728395061728395,0.5957446808510638,0.9401642549863121,0.2679425837320574,enhanced_multi_rule_block_bootstrap,"['anom_swe_p80', 'anom_swe_max']",1,1187.0,10.0,4000
