mean_loss,std_loss,max_loss,zero_prob,method,block_length,window_days,trigger_feature,trigger_threshold,min_days,n_fishermen,daily_wage,n_simulations,n_jobs
333000.98,94087.69108597362,735940.0,0.0,speed_optimized_block_bootstrap,7,20,swh_min_waverys,0.65,1,1187.0,10.0,4000,12
